code	display_name	date	weight
000662.XSHE	*ST天夏	2020-07-11	0.035
000665.XSHE	湖北广电	2020-07-11	0.055
000666.XSHE	经纬纺机	2020-07-11	0.061
000667.XSHE	美好置业	2020-07-11	0.145
000672.XSHE	上峰水泥	2020-07-11	0.205
000676.XSHE	智度股份	2020-07-11	0.097
000682.XSHE	东方电子	2020-07-11	0.085
000683.XSHE	远兴能源	2020-07-11	0.109
000688.XSHE	国城矿业	2020-07-11	0.135
001696.XSHE	宗申动力	2020-07-11	0.094
000697.XSHE	炼石航空	2020-07-11	0.095
000710.XSHE	贝瑞基因	2020-07-11	0.271
000711.XSHE	京蓝科技	2020-07-11	0.028
000720.XSHE	新能泰山	2020-07-11	0.083
000726.XSHE	鲁泰A	2020-07-11	0.073
000733.XSHE	振华科技	2020-07-11	0.173
000735.XSHE	罗牛山	2020-07-11	0.201
000751.XSHE	锌业股份	2020-07-11	0.062
000789.XSHE	万年青	2020-07-11	0.131
000791.XSHE	甘肃电投	2020-07-11	0.036
000793.XSHE	华闻集团	2020-07-11	0.14
000795.XSHE	英洛华	2020-07-11	0.083
000796.XSHE	凯撒旅业	2020-07-11	0.089
000797.XSHE	中国武夷	2020-07-11	0.064
000799.XSHE	酒鬼酒	2020-07-11	0.371
000801.XSHE	四川九洲	2020-07-11	0.076
000802.XSHE	北京文化	2020-07-11	0.066
000810.XSHE	创维数字	2020-07-11	0.137
000811.XSHE	冰轮环境	2020-07-11	0.06
000815.XSHE	美利云	2020-07-11	0.05
000818.XSHE	航锦科技	2020-07-11	0.23
000821.XSHE	京山轻机	2020-07-11	0.04
000822.XSHE	山东海化	2020-07-11	0.039
000823.XSHE	超声电子	2020-07-11	0.112
000829.XSHE	天音控股	2020-07-11	0.087
000831.XSHE	五矿稀土	2020-07-11	0.143
000836.XSHE	富通鑫茂	2020-07-11	0.085
000851.XSHE	高鸿股份	2020-07-11	0.16
000875.XSHE	吉电股份	2020-07-11	0.136
000881.XSHE	中广核技	2020-07-11	0.044
000882.XSHE	华联股份	2020-07-11	0.066
000885.XSHE	城发环境	2020-07-11	0.042
000889.XSHE	中嘉博创	2020-07-11	0.051
001896.XSHE	豫能控股	2020-07-11	0.032
000900.XSHE	现代投资	2020-07-11	0.087
000901.XSHE	航天科技	2020-07-11	0.113
000902.XSHE	新洋丰	2020-07-11	0.123
000903.XSHE	云内动力	2020-07-11	0.158
000905.XSHE	厦门港务	2020-07-11	0.034
000910.XSHE	大亚圣象	2020-07-11	0.11
000913.XSHE	钱江摩托	2020-07-11	0.078
000915.XSHE	山大华特	2020-07-11	0.131
000917.XSHE	电广传媒	2020-07-11	0.153
000918.XSHE	嘉凯城	2020-07-11	0.072
000921.XSHE	海信家电	2020-07-11	0.117
000923.XSHE	河钢资源	2020-07-11	0.035
000925.XSHE	众合科技	2020-07-11	0.061
000926.XSHE	福星股份	2020-07-11	0.086
000928.XSHE	中钢国际	2020-07-11	0.053
000931.XSHE	中关村	2020-07-11	0.114
000933.XSHE	神火股份	2020-07-11	0.101
000935.XSHE	四川双马	2020-07-11	0.063
000936.XSHE	华西股份	2020-07-11	0.142
000950.XSHE	重药控股	2020-07-11	0.056
000951.XSHE	中国重汽	2020-07-11	0.179
000957.XSHE	中通客车	2020-07-11	0.066
000958.XSHE	东方能源	2020-07-11	0.062
000965.XSHE	天保基建	2020-07-11	0.038
000968.XSHE	蓝焰控股	2020-07-11	0.063
000969.XSHE	安泰科技	2020-07-11	0.101
000973.XSHE	佛塑科技	2020-07-11	0.077
000976.XSHE	华铁股份	2020-07-11	0.114
000989.XSHE	九芝堂	2020-07-11	0.094
000996.XSHE	中国中期	2020-07-11	0.064
600020.XSHG	中原高速	2020-07-11	0.068
600035.XSHG	楚天高速	2020-07-11	0.054
600054.XSHG	黄山旅游	2020-07-11	0.045
600055.XSHG	万东医疗	2020-07-11	0.111
600057.XSHG	厦门象屿	2020-07-11	0.126
600059.XSHG	古越龙山	2020-07-11	0.096
600063.XSHG	皖维高新	2020-07-11	0.094
600072.XSHG	中船科技	2020-07-11	0.104
600075.XSHG	新疆天业	2020-07-11	0.07
600076.XSHG	康欣新材	2020-07-11	0.05
600090.XSHG	*ST济堂	2020-07-11	0.053
600093.XSHG	易见股份	2020-07-11	0.14
600096.XSHG	云天化	2020-07-11	0.058
600103.XSHG	青山纸业	2020-07-11	0.075
600105.XSHG	永鼎股份	2020-07-11	0.079
600108.XSHG	亚盛集团	2020-07-11	0.105
600110.XSHG	诺德股份	2020-07-11	0.12
600114.XSHG	东睦股份	2020-07-11	0.096
600116.XSHG	三峡水利	2020-07-11	0.105
600123.XSHG	兰花科创	2020-07-11	0.069
600129.XSHG	太极集团	2020-07-11	0.118
600131.XSHG	国网信通	2020-07-11	0.145
600133.XSHG	东湖高新	2020-07-11	0.067
600136.XSHG	当代文体	2020-07-11	0.051
600162.XSHG	香江控股	2020-07-11	0.057
600169.XSHG	太原重工	2020-07-11	0.073
600184.XSHG	光电股份	2020-07-11	0.052
600185.XSHG	格力地产	2020-07-11	0.306
600197.XSHG	伊力特	2020-07-11	0.092
600200.XSHG	江苏吴中	2020-07-11	0.1
600206.XSHG	有研新材	2020-07-11	0.177
600207.XSHG	安彩高科	2020-07-11	0.035
600210.XSHG	紫江企业	2020-07-11	0.111
600211.XSHG	西藏药业	2020-07-11	0.169
600217.XSHG	中再资环	2020-07-11	0.071
600226.XSHG	*ST瀚叶	2020-07-11	0.094
600229.XSHG	城市传媒	2020-07-11	0.056
600230.XSHG	沧州大化	2020-07-11	0.045
600239.XSHG	云南城投	2020-07-11	0.079
600242.XSHG	*ST中昌	2020-07-11	0.037
600246.XSHG	万通地产	2020-07-11	0.147
600252.XSHG	中恒集团	2020-07-11	0.19
600261.XSHG	阳光照明	2020-07-11	0.066
600267.XSHG	海正药业	2020-07-11	0.177
600269.XSHG	赣粤高速	2020-07-11	0.087
600278.XSHG	东方创业	2020-07-11	0.042
600283.XSHG	钱江水利	2020-07-11	0.031
600284.XSHG	浦东建设	2020-07-11	0.102
600285.XSHG	羚锐制药	2020-07-11	0.091
600295.XSHG	鄂尔多斯	2020-07-11	0.03
600300.XSHG	维维股份	2020-07-11	0.073
600305.XSHG	恒顺醋业	2020-07-11	0.238
600308.XSHG	华泰股份	2020-07-11	0.08
600310.XSHG	桂东电力	2020-07-11	0.034
600318.XSHG	新力金融	2020-07-11	0.098
600320.XSHG	振华重工	2020-07-11	0.122
600322.XSHG	天房发展	2020-07-11	0.049
600323.XSHG	瀚蓝环境	2020-07-11	0.215
600326.XSHG	西藏天路	2020-07-11	0.105
600330.XSHG	天通股份	2020-07-11	0.17
600331.XSHG	宏达股份	2020-07-11	0.063
600337.XSHG	美克家居	2020-07-11	0.117
600343.XSHG	航天动力	2020-07-11	0.063
600351.XSHG	亚宝药业	2020-07-11	0.059
600360.XSHG	华微电子	2020-07-11	0.142
600363.XSHG	联创光电	2020-07-11	0.117
600366.XSHG	宁波韵升	2020-07-11	0.084
600378.XSHG	昊华科技	2020-07-11	0.118
600389.XSHG	江山股份	2020-07-11	0.058
600391.XSHG	航发科技	2020-07-11	0.092
600400.XSHG	红豆股份	2020-07-11	0.073
600420.XSHG	现代制药	2020-07-11	0.106
600422.XSHG	昆药集团	2020-07-11	0.111
600449.XSHG	宁夏建材	2020-07-11	0.075
600456.XSHG	宝钛股份	2020-07-11	0.126
600458.XSHG	时代新材	2020-07-11	0.056
600459.XSHG	贵研铂业	2020-07-11	0.195
600467.XSHG	好当家	2020-07-11	0.047
600477.XSHG	杭萧钢构	2020-07-11	0.1
600480.XSHG	凌云股份	2020-07-11	0.079
600483.XSHG	福能股份	2020-07-11	0.082
600490.XSHG	鹏欣资源	2020-07-11	0.119
600491.XSHG	龙元建设	2020-07-11	0.169
600495.XSHG	晋西车轴	2020-07-11	0.069
600496.XSHG	精工钢构	2020-07-11	0.104
600499.XSHG	科达洁能	2020-07-11	0.1
600502.XSHG	安徽建工	2020-07-11	0.085
600503.XSHG	华丽家族	2020-07-11	0.151
600510.XSHG	黑牡丹	2020-07-11	0.088
600512.XSHG	腾达建设	2020-07-11	0.093
600517.XSHG	国网英大	2020-07-11	0.163
600523.XSHG	贵航股份	2020-07-11	0.073
600531.XSHG	豫光金铅	2020-07-11	0.073
600533.XSHG	栖霞建设	2020-07-11	0.049
600546.XSHG	山煤国际	2020-07-11	0.199
600548.XSHG	深高速	2020-07-11	0.056
600550.XSHG	保变电气	2020-07-11	0.076
600552.XSHG	凯盛科技	2020-07-11	0.085
600559.XSHG	老白干酒	2020-07-11	0.174
600562.XSHG	国睿科技	2020-07-11	0.114
600569.XSHG	安阳钢铁	2020-07-11	0.05
600571.XSHG	信雅达	2020-07-11	0.068
600577.XSHG	精达股份	2020-07-11	0.08
600581.XSHG	八一钢铁	2020-07-11	0.05
600587.XSHG	新华医疗	2020-07-11	0.108
600590.XSHG	泰豪科技	2020-07-11	0.06
600596.XSHG	新安股份	2020-07-11	0.103
600601.XSHG	方正科技	2020-07-11	0.154
600602.XSHG	云赛智联	2020-07-11	0.1
600603.XSHG	广汇物流	2020-07-11	0.051
600604.XSHG	市北高新	2020-07-11	0.141
600611.XSHG	大众交通	2020-07-11	0.088
600612.XSHG	老凤祥	2020-07-11	0.13
600618.XSHG	氯碱化工	2020-07-11	0.034
600621.XSHG	华鑫股份	2020-07-11	0.175
600622.XSHG	光大嘉宝	2020-07-11	0.075
600624.XSHG	复旦复华	2020-07-11	0.102
600626.XSHG	申达股份	2020-07-11	0.064
600635.XSHG	大众公用	2020-07-11	0.188
600636.XSHG	国新文化	2020-07-11	0.082
600641.XSHG	万业企业	2020-07-11	0.243
600662.XSHG	强生控股	2020-07-11	0.108
600668.XSHG	尖峰集团	2020-07-11	0.107
600676.XSHG	交运股份	2020-07-11	0.073
600681.XSHG	百川能源	2020-07-11	0.063
600685.XSHG	中船防务	2020-07-11	0.119
600686.XSHG	金龙汽车	2020-07-11	0.035
600691.XSHG	阳煤化工	2020-07-11	0.049
600702.XSHG	舍得酒业	2020-07-11	0.188
600708.XSHG	光明地产	2020-07-11	0.067
600710.XSHG	苏美达	2020-07-11	0.048
600711.XSHG	盛屯矿业	2020-07-11	0.152
600715.XSHG	文投控股	2020-07-11	0.042
600720.XSHG	祁连山	2020-07-11	0.215
600736.XSHG	苏州高新	2020-07-11	0.076
600738.XSHG	兰州民百	2020-07-11	0.034
600740.XSHG	山西焦化	2020-07-11	0.091
600742.XSHG	一汽富维	2020-07-11	0.093
600750.XSHG	江中药业	2020-07-11	0.102
600756.XSHG	浪潮软件	2020-07-11	0.128
600758.XSHG	辽宁能源	2020-07-11	0.038
600759.XSHG	洲际油气	2020-07-11	0.063
600761.XSHG	安徽合力	2020-07-11	0.107
600764.XSHG	中国海防	2020-07-11	0.077
600771.XSHG	广誉远	2020-07-11	0.118
600773.XSHG	西藏城投	2020-07-11	0.062
600775.XSHG	南京熊猫	2020-07-11	0.07
600783.XSHG	鲁信创投	2020-07-11	0.097
600789.XSHG	鲁抗医药	2020-07-11	0.138
600797.XSHG	浙大网新	2020-07-11	0.184
600798.XSHG	宁波海运	2020-07-11	0.045
600800.XSHG	天津磁卡	2020-07-11	0.05
600803.XSHG	新奥股份	2020-07-11	0.136
600810.XSHG	神马股份	2020-07-11	0.052
600812.XSHG	华北制药	2020-07-11	0.224
600825.XSHG	新华传媒	2020-07-11	0.069
600831.XSHG	广电网络	2020-07-11	0.094
600846.XSHG	同济科技	2020-07-11	0.091
600850.XSHG	华东电脑	2020-07-11	0.134
600851.XSHG	海欣股份	2020-07-11	0.094
600855.XSHG	航天长峰	2020-07-11	0.075
600864.XSHG	哈投股份	2020-07-11	0.133
600868.XSHG	梅雁吉祥	2020-07-11	0.122
600873.XSHG	梅花生物	2020-07-11	0.21
600876.XSHG	洛阳玻璃	2020-07-11	0.035
600882.XSHG	妙可蓝多	2020-07-11	0.254
600894.XSHG	广日股份	2020-07-11	0.063
600897.XSHG	厦门空港	2020-07-11	0.046
600963.XSHG	岳阳林纸	2020-07-11	0.068
600966.XSHG	博汇纸业	2020-07-11	0.174
600975.XSHG	新五丰	2020-07-11	0.077
600986.XSHG	科达股份	2020-07-11	0.137
600988.XSHG	赤峰黄金	2020-07-11	0.254
600990.XSHG	四创电子	2020-07-11	0.081
600993.XSHG	马应龙	2020-07-11	0.156
600995.XSHG	文山电力	2020-07-11	0.054
600997.XSHG	开滦股份	2020-07-11	0.062
002017.XSHE	东信和平	2020-07-11	0.068
002015.XSHE	协鑫能科	2020-07-11	0.046
002016.XSHE	世荣兆业	2020-07-11	0.034
002020.XSHE	京新药业	2020-07-11	0.132
002022.XSHE	科华生物	2020-07-11	0.158
002023.XSHE	海特高新	2020-07-11	0.199
002025.XSHE	航天电器	2020-07-11	0.201
002029.XSHE	七匹狼	2020-07-11	0.057
002031.XSHE	巨轮智能	2020-07-11	0.07
002034.XSHE	旺能环境	2020-07-11	0.078
002035.XSHE	华帝股份	2020-07-11	0.15
002036.XSHE	联创电子	2020-07-11	0.198
600965.XSHG	福成股份	2020-07-11	0.045
600971.XSHG	恒源煤电	2020-07-11	0.059
600981.XSHG	汇鸿集团	2020-07-11	0.06
600984.XSHG	建设机械	2020-07-11	0.307
600987.XSHG	航民股份	2020-07-11	0.062
002041.XSHE	登海种业	2020-07-11	0.095
002042.XSHE	华孚时尚	2020-07-11	0.121
002043.XSHE	兔宝宝	2020-07-11	0.099
002047.XSHE	宝鹰股份	2020-07-11	0.087
601001.XSHG	大同煤业	2020-07-11	0.07
002055.XSHE	得润电子	2020-07-11	0.108
002060.XSHE	粤水电	2020-07-11	0.052
002061.XSHE	浙江交科	2020-07-11	0.061
002063.XSHE	远光软件	2020-07-11	0.183
002065.XSHE	东华软件	2020-07-11	0.499
002067.XSHE	景兴纸业	2020-07-11	0.072
300016.XSHE	北陆药业	2020-07-11	0.09
002279.XSHE	久其软件	2020-07-11	0.077
601588.XSHG	北辰实业	2020-07-11	0.096
002073.XSHE	软控股份	2020-07-11	0.078
002079.XSHE	苏州固锝	2020-07-11	0.143
601666.XSHG	平煤股份	2020-07-11	0.093
002083.XSHE	孚日股份	2020-07-11	0.083
002091.XSHE	江苏国泰	2020-07-11	0.121
002095.XSHE	生意宝	2020-07-11	0.054
002101.XSHE	广东鸿图	2020-07-11	0.039
002099.XSHE	海翔药业	2020-07-11	0.164
002100.XSHE	天康生物	2020-07-11	0.257
002097.XSHE	山河智能	2020-07-11	0.097
002104.XSHE	恒宝股份	2020-07-11	0.101
002108.XSHE	沧州明珠	2020-07-11	0.074
002106.XSHE	莱宝高科	2020-07-11	0.158
002115.XSHE	三维通信	2020-07-11	0.103
002117.XSHE	东港股份	2020-07-11	0.092
002123.XSHE	梦网集团	2020-07-11	0.276
002126.XSHE	银轮股份	2020-07-11	0.207
002130.XSHE	沃尔核材	2020-07-11	0.086
002135.XSHE	东南网架	2020-07-11	0.097
002139.XSHE	拓邦股份	2020-07-11	0.099
002137.XSHE	麦达数字	2020-07-11	0.056
002141.XSHE	贤丰控股	2020-07-11	0.037
002151.XSHE	北斗星通	2020-07-11	0.201
002145.XSHE	中核钛白	2020-07-11	0.107
002158.XSHE	汉钟精机	2020-07-11	0.065
002168.XSHE	惠程科技	2020-07-11	0.112
002161.XSHE	远望谷	2020-07-11	0.101
002254.XSHE	泰和新材	2020-07-11	0.124
002167.XSHE	东方锆业	2020-07-11	0.055
002171.XSHE	楚江新材	2020-07-11	0.133
002166.XSHE	莱茵生物	2020-07-11	0.067
300477.XSHE	合纵科技	2020-07-11	0.075
002182.XSHE	云海金属	2020-07-11	0.092
002194.XSHE	武汉凡谷	2020-07-11	0.12
300213.XSHE	佳讯飞鸿	2020-07-11	0.057
601918.XSHG	新集能源	2020-07-11	0.079
002197.XSHE	证通电子	2020-07-11	0.091
002204.XSHE	大连重工	2020-07-11	0.071
002206.XSHE	海利得	2020-07-11	0.062
002216.XSHE	三全食品	2020-07-11	0.204
002215.XSHE	诺普信	2020-07-11	0.07
002214.XSHE	大立科技	2020-07-11	0.221
002226.XSHE	江南化工	2020-07-11	0.077
002218.XSHE	拓日新能	2020-07-11	0.058
002222.XSHE	福晶科技	2020-07-11	0.112
002224.XSHE	三力士	2020-07-11	0.066
002228.XSHE	合兴包装	2020-07-11	0.06
002237.XSHE	恒邦股份	2020-07-11	0.159
002235.XSHE	安妮股份	2020-07-11	0.081
002232.XSHE	启明信息	2020-07-11	0.043
002229.XSHE	鸿博股份	2020-07-11	0.054
002234.XSHE	民和股份	2020-07-11	0.086
002246.XSHE	北化股份	2020-07-11	0.044
002243.XSHE	通产丽星	2020-07-11	0.056
002240.XSHE	威华股份	2020-07-11	0.102
002239.XSHE	奥特佳	2020-07-11	0.136
002245.XSHE	澳洋顺昌	2020-07-11	0.057
002274.XSHE	华昌化工	2020-07-11	0.058
002251.XSHE	步步高	2020-07-11	0.155
002261.XSHE	拓维信息	2020-07-11	0.134
002262.XSHE	恩华药业	2020-07-11	0.183
002258.XSHE	利尔化学	2020-07-11	0.1
002267.XSHE	陕天然气	2020-07-11	0.058
601107.XSHG	四川成渝	2020-07-11	0.047
002276.XSHE	万马股份	2020-07-11	0.11
002284.XSHE	亚太股份	2020-07-11	0.046
002283.XSHE	天润工业	2020-07-11	0.084
002277.XSHE	友阿股份	2020-07-11	0.083
002461.XSHE	珠江啤酒	2020-07-11	0.071
002291.XSHE	星期六	2020-07-11	0.109
002292.XSHE	奥飞娱乐	2020-07-11	0.146
601126.XSHG	四方股份	2020-07-11	0.063
002467.XSHE	二六三	2020-07-11	0.204
002446.XSHE	盛路通信	2020-07-11	0.11
300353.XSHE	东土科技	2020-07-11	0.086
002298.XSHE	中电兴发	2020-07-11	0.096
002301.XSHE	齐心集团	2020-07-11	0.129
002489.XSHE	浙江永强	2020-07-11	0.092
002307.XSHE	北新路桥	2020-07-11	0.069
002305.XSHE	南国置业	2020-07-11	0.05
002303.XSHE	美盈森	2020-07-11	0.071
002308.XSHE	威创股份	2020-07-11	0.092
002756.XSHE	永兴材料	2020-07-11	0.059
002310.XSHE	东方园林	2020-07-11	0.166
002309.XSHE	中利集团	2020-07-11	0.061
002312.XSHE	三泰控股	2020-07-11	0.107
002313.XSHE	日海智能	2020-07-11	0.087
002314.XSHE	南山控股	2020-07-11	0.065
002318.XSHE	久立特材	2020-07-11	0.079
002474.XSHE	榕基软件	2020-07-11	0.076
300006.XSHE	莱美药业	2020-07-11	0.064
300007.XSHE	汉威科技	2020-07-11	0.083
300011.XSHE	鼎汉技术	2020-07-11	0.042
300020.XSHE	银江股份	2020-07-11	0.112
300021.XSHE	大禹节水	2020-07-11	0.045
002320.XSHE	海峡股份	2020-07-11	0.105
002324.XSHE	普利特	2020-07-11	0.135
002322.XSHE	理工环科	2020-07-11	0.071
002326.XSHE	永太科技	2020-07-11	0.161
002332.XSHE	仙琚制药	2020-07-11	0.263
002335.XSHE	科华恒盛	2020-07-11	0.061
002341.XSHE	新纶科技	2020-07-11	0.084
002344.XSHE	海宁皮城	2020-07-11	0.057
300031.XSHE	宝通科技	2020-07-11	0.17
002538.XSHE	司尔特	2020-07-11	0.044
002343.XSHE	慈文传媒	2020-07-11	0.07
002345.XSHE	潮宏基	2020-07-11	0.039
002346.XSHE	柘中股份	2020-07-11	0.028
300034.XSHE	钢研高纳	2020-07-11	0.094
002351.XSHE	漫步者	2020-07-11	0.2
002355.XSHE	兴民智通	2020-07-11	0.05
300036.XSHE	超图软件	2020-07-11	0.242
002358.XSHE	森源电气	2020-07-11	0.069
300038.XSHE	数知科技	2020-07-11	0.143
300037.XSHE	新宙邦	2020-07-11	0.29
002370.XSHE	亚太药业	2020-07-11	0.033
601058.XSHG	赛轮轮胎	2020-07-11	0.142
002364.XSHE	中恒电气	2020-07-11	0.098
300039.XSHE	上海凯宝	2020-07-11	0.072
002367.XSHE	康力电梯	2020-07-11	0.089
300045.XSHE	华力创通	2020-07-11	0.118
300047.XSHE	天源迪科	2020-07-11	0.079
002376.XSHE	新北洋	2020-07-11	0.101
002378.XSHE	章源钨业	2020-07-11	0.032
300044.XSHE	赛为智能	2020-07-11	0.079
300043.XSHE	星辉娱乐	2020-07-11	0.064
002383.XSHE	合众思壮	2020-07-11	0.092
002421.XSHE	达实智能	2020-07-11	0.128
002377.XSHE	国创高新	2020-07-11	0.031
300054.XSHE	鼎龙股份	2020-07-11	0.243
002393.XSHE	力生制药	2020-07-11	0.051
300053.XSHE	欧比特	2020-07-11	0.13
300055.XSHE	万邦达	2020-07-11	0.09
002389.XSHE	航天彩虹	2020-07-11	0.163
601101.XSHG	昊华能源	2020-07-11	0.037
002400.XSHE	省广集团	2020-07-11	0.312
002402.XSHE	和而泰	2020-07-11	0.316
002409.XSHE	雅克科技	2020-07-11	0.258
601010.XSHG	文峰股份	2020-07-11	0.098
300061.XSHE	旗天科技	2020-07-11	0.052
002413.XSHE	雷科防务	2020-07-11	0.181
300098.XSHE	高新兴	2020-07-11	0.183
300066.XSHE	三川智慧	2020-07-11	0.066
002433.XSHE	太安堂	2020-07-11	0.057
002425.XSHE	凯撒文化	2020-07-11	0.213
300065.XSHE	海兰信	2020-07-11	0.067
300068.XSHE	南都电源	2020-07-11	0.14
601369.XSHG	陕鼓动力	2020-07-11	0.09
002428.XSHE	云南锗业	2020-07-11	0.127
002430.XSHE	杭氧股份	2020-07-11	0.117
002459.XSHE	晶澳科技	2020-07-11	0.108
300073.XSHE	当升科技	2020-07-11	0.247
002436.XSHE	兴森科技	2020-07-11	0.326
002435.XSHE	长江健康	2020-07-11	0.039
002443.XSHE	金洲管道	2020-07-11	0.061
300075.XSHE	数字政通	2020-07-11	0.098
300078.XSHE	思创医惠	2020-07-11	0.201
300079.XSHE	数码科技	2020-07-11	0.145
300083.XSHE	劲胜智能	2020-07-11	0.145
300238.XSHE	冠昊生物	2020-07-11	0.081
300101.XSHE	振芯科技	2020-07-11	0.092
002449.XSHE	国星光电	2020-07-11	0.122
300091.XSHE	金通灵	2020-07-11	0.065
300081.XSHE	恒信东方	2020-07-11	0.067
002451.XSHE	摩恩电气	2020-07-11	0.033
300096.XSHE	易联众	2020-07-11	0.062
300085.XSHE	银之杰	2020-07-11	0.121
002462.XSHE	嘉事堂	2020-07-11	0.068
002464.XSHE	众应互联	2020-07-11	0.045
300102.XSHE	乾照光电	2020-07-11	0.068
002484.XSHE	江海股份	2020-07-11	0.097
300110.XSHE	华仁药业	2020-07-11	0.062
300107.XSHE	建新股份	2020-07-11	0.032
300114.XSHE	中航电测	2020-07-11	0.072
300118.XSHE	东方日升	2020-07-11	0.202
300109.XSHE	新开源	2020-07-11	0.041
002478.XSHE	常宝股份	2020-07-11	0.049
002530.XSHE	金财互联	2020-07-11	0.102
002614.XSHE	奥佳华	2020-07-11	0.066
002479.XSHE	富春环保	2020-07-11	0.078
002481.XSHE	双塔食品	2020-07-11	0.276
300119.XSHE	瑞普生物	2020-07-11	0.096
002485.XSHE	希努尔	2020-07-11	0.017
002482.XSHE	广田集团	2020-07-11	0.055
300123.XSHE	亚光科技	2020-07-11	0.123
002488.XSHE	金固股份	2020-07-11	0.08
300127.XSHE	银河磁体	2020-07-11	0.033
002518.XSHE	科士达	2020-07-11	0.062
300130.XSHE	新国都	2020-07-11	0.086
002497.XSHE	雅化集团	2020-07-11	0.189
300401.XSHE	花园生物	2020-07-11	0.088
300131.XSHE	英唐智控	2020-07-11	0.098
002498.XSHE	汉缆股份	2020-07-11	0.132
300137.XSHE	先河环保	2020-07-11	0.078
300132.XSHE	青松股份	2020-07-11	0.153
002643.XSHE	万润股份	2020-07-11	0.2
300140.XSHE	中环装备	2020-07-11	0.049
002510.XSHE	天汽模	2020-07-11	0.067
300143.XSHE	盈康生命	2020-07-11	0.117
002515.XSHE	金字火腿	2020-07-11	0.092
300145.XSHE	中金环境	2020-07-11	0.09
300148.XSHE	天舟文化	2020-07-11	0.05
002512.XSHE	达华智能	2020-07-11	0.086
300158.XSHE	振东制药	2020-07-11	0.083
002516.XSHE	旷达科技	2020-07-11	0.048
002519.XSHE	银河电子	2020-07-11	0.06
002522.XSHE	浙江众成	2020-07-11	0.077
300149.XSHE	量子生物	2020-07-11	0.14
002547.XSHE	春兴精工	2020-07-11	0.103
002531.XSHE	天顺风能	2020-07-11	0.114
002567.XSHE	唐人神	2020-07-11	0.102
300191.XSHE	潜能恒信	2020-07-11	0.064
300223.XSHE	北京君正	2020-07-11	0.291
002609.XSHE	捷顺科技	2020-07-11	0.088
002539.XSHE	云图控股	2020-07-11	0.089
601890.XSHG	亚星锚链	2020-07-11	0.078
300170.XSHE	汉得信息	2020-07-11	0.145
002537.XSHE	海联金汇	2020-07-11	0.077
300171.XSHE	东富龙	2020-07-11	0.087
300194.XSHE	福安药业	2020-07-11	0.094
002545.XSHE	东方铁塔	2020-07-11	0.102
002550.XSHE	千红制药	2020-07-11	0.083
601116.XSHG	三江购物	2020-07-11	0.067
300177.XSHE	中海达	2020-07-11	0.098
300176.XSHE	派生科技	2020-07-11	0.035
002542.XSHE	中化岩土	2020-07-11	0.052
