code	display_name	date	weight
600105.XSHG	永鼎股份	2020-07-11	0.015
600106.XSHG	重庆路桥	2020-07-11	0.009
600107.XSHG	美尔雅	2020-07-11	0.007
600108.XSHG	亚盛集团	2020-07-11	0.018
600109.XSHG	国金证券	2020-07-11	0.098
600110.XSHG	诺德股份	2020-07-11	0.016
600111.XSHG	北方稀土	2020-07-11	0.097
600112.XSHG	ST天成	2020-07-11	0.003
600113.XSHG	浙江东日	2020-07-11	0.008
600114.XSHG	东睦股份	2020-07-11	0.018
600115.XSHG	东方航空	2020-07-11	0.135
600116.XSHG	三峡水利	2020-07-11	0.047
600117.XSHG	西宁特钢	2020-07-11	0.009
600118.XSHG	中国卫星	2020-07-11	0.104
600119.XSHG	ST长投	2020-07-11	0.008
600120.XSHG	浙江东方	2020-07-11	0.044
600121.XSHG	郑州煤电	2020-07-11	0.006
600122.XSHG	*ST宏图	2020-07-11	0.004
600123.XSHG	兰花科创	2020-07-11	0.015
600125.XSHG	铁龙物流	2020-07-11	0.021
600126.XSHG	杭钢股份	2020-07-11	0.1
600127.XSHG	金健米业	2020-07-11	0.018
600128.XSHG	弘业股份	2020-07-11	0.005
600129.XSHG	太极集团	2020-07-11	0.022
600130.XSHG	波导股份	2020-07-11	0.009
600131.XSHG	国网信通	2020-07-11	0.065
600132.XSHG	重庆啤酒	2020-07-11	0.101
600133.XSHG	东湖高新	2020-07-11	0.013
600135.XSHG	乐凯胶片	2020-07-11	0.01
600136.XSHG	当代文体	2020-07-11	0.014
600137.XSHG	浪莎股份	2020-07-11	0.004
600138.XSHG	中青旅	2020-07-11	0.02
600139.XSHG	西部资源	2020-07-11	0.005
600141.XSHG	兴发集团	2020-07-11	0.026
600145.XSHG	*ST新亿	2020-07-11	0.012
600146.XSHG	*ST环球	2020-07-11	0.004
600148.XSHG	长春一东	2020-07-11	0.005
600149.XSHG	ST坊展	2020-07-11	0.005
600150.XSHG	中国船舶	2020-07-11	0.21
600151.XSHG	航天机电	2020-07-11	0.02
600152.XSHG	维科技术	2020-07-11	0.007
600153.XSHG	建发股份	2020-07-11	0.065
600155.XSHG	华创阳安	2020-07-11	0.059
600156.XSHG	华升股份	2020-07-11	0.005
600157.XSHG	永泰能源	2020-07-11	0.045
600158.XSHG	中体产业	2020-07-11	0.02
600159.XSHG	大龙地产	2020-07-11	0.006
600160.XSHG	巨化股份	2020-07-11	0.053
600161.XSHG	天坛生物	2020-07-11	0.135
600162.XSHG	香江控股	2020-07-11	0.019
600163.XSHG	中闽能源	2020-07-11	0.017
600165.XSHG	新日恒力	2020-07-11	0.011
600166.XSHG	福田汽车	2020-07-11	0.034
600167.XSHG	联美控股	2020-07-11	0.094
600168.XSHG	武汉控股	2020-07-11	0.014
600169.XSHG	太原重工	2020-07-11	0.014
600170.XSHG	上海建工	2020-07-11	0.078
600171.XSHG	上海贝岭	2020-07-11	0.035
600172.XSHG	黄河旋风	2020-07-11	0.011
600173.XSHG	卧龙地产	2020-07-11	0.009
600176.XSHG	中国巨石	2020-07-11	0.091
600177.XSHG	雅戈尔	2020-07-11	0.079
600178.XSHG	东安动力	2020-07-11	0.006
600179.XSHG	*ST安通	2020-07-11	0.021
600180.XSHG	瑞茂通	2020-07-11	0.018
600182.XSHG	S佳通	2020-07-11	0.014
600183.XSHG	生益科技	2020-07-11	0.19
600184.XSHG	光电股份	2020-07-11	0.014
600185.XSHG	格力地产	2020-07-11	0.068
600186.XSHG	莲花健康	2020-07-11	0.01
600187.XSHG	国中水务	2020-07-11	0.01
600188.XSHG	兖州煤业	2020-07-11	0.074
600189.XSHG	吉林森工	2020-07-11	0.006
600190.XSHG	锦州港	2020-07-11	0.015
600191.XSHG	华资实业	2020-07-11	0.008
600192.XSHG	长城电工	2020-07-11	0.006
600193.XSHG	ST创兴	2020-07-11	0.006
600195.XSHG	中牧股份	2020-07-11	0.039
600196.XSHG	复星医药	2020-07-11	0.194
600197.XSHG	伊力特	2020-07-11	0.024
600198.XSHG	大唐电信	2020-07-11	0.04
600199.XSHG	金种子酒	2020-07-11	0.012
600200.XSHG	江苏吴中	2020-07-11	0.013
600201.XSHG	生物股份	2020-07-11	0.089
600202.XSHG	哈空调	2020-07-11	0.005
600203.XSHG	福日电子	2020-07-11	0.013
600206.XSHG	有研新材	2020-07-11	0.034
600207.XSHG	安彩高科	2020-07-11	0.012
600208.XSHG	新湖中宝	2020-07-11	0.073
600209.XSHG	ST罗顿	2020-07-11	0.006
600210.XSHG	紫江企业	2020-07-11	0.019
600211.XSHG	西藏药业	2020-07-11	0.045
600212.XSHG	*ST江泉	2020-07-11	0.005
600213.XSHG	亚星客车	2020-07-11	0.004
600215.XSHG	*ST经开	2020-07-11	0.007
600216.XSHG	浙江医药	2020-07-11	0.053
600217.XSHG	中再资环	2020-07-11	0.019
600218.XSHG	全柴动力	2020-07-11	0.009
600219.XSHG	南山铝业	2020-07-11	0.069
600220.XSHG	江苏阳光	2020-07-11	0.014
600221.XSHG	海航控股	2020-07-11	0.07
600222.XSHG	太龙药业	2020-07-11	0.01
600223.XSHG	鲁商发展	2020-07-11	0.027
600225.XSHG	*ST松江	2020-07-11	0.005
600226.XSHG	*ST瀚叶	2020-07-11	0.021
600227.XSHG	圣济堂	2020-07-11	0.013
600228.XSHG	ST昌九	2020-07-11	0.007
600229.XSHG	城市传媒	2020-07-11	0.015
600230.XSHG	沧州大化	2020-07-11	0.01
600231.XSHG	凌钢股份	2020-07-11	0.018
600232.XSHG	金鹰股份	2020-07-11	0.006
600233.XSHG	圆通速递	2020-07-11	0.131
600234.XSHG	ST山水	2020-07-11	0.005
600235.XSHG	民丰特纸	2020-07-11	0.005
600236.XSHG	桂冠电力	2020-07-11	0.095
600237.XSHG	铜峰电子	2020-07-11	0.006
600238.XSHG	ST椰岛	2020-07-11	0.007
600239.XSHG	云南城投	2020-07-11	0.018
600241.XSHG	*ST时万	2020-07-11	0.003
600242.XSHG	*ST中昌	2020-07-11	0.008
600243.XSHG	*ST海华	2020-07-11	0.003
600246.XSHG	万通地产	2020-07-11	0.049
600247.XSHG	*ST成城	2020-07-11	0.002
600248.XSHG	延长化建	2020-07-11	0.011
600249.XSHG	两面针	2020-07-11	0.007
600250.XSHG	南纺股份	2020-07-11	0.005
600251.XSHG	冠农股份	2020-07-11	0.014
600252.XSHG	中恒集团	2020-07-11	0.032
600255.XSHG	*ST梦舟	2020-07-11	0.005
600256.XSHG	广汇能源	2020-07-11	0.052
600257.XSHG	大湖股份	2020-07-11	0.005
600258.XSHG	首旅酒店	2020-07-11	0.043
600259.XSHG	广晟有色	2020-07-11	0.026
600260.XSHG	凯乐科技	2020-07-11	0.039
600261.XSHG	阳光照明	2020-07-11	0.015
600262.XSHG	北方股份	2020-07-11	0.008
600265.XSHG	ST景谷	2020-07-11	0.008
600266.XSHG	城建发展	2020-07-11	0.033
600267.XSHG	海正药业	2020-07-11	0.04
600268.XSHG	国电南自	2020-07-11	0.016
600269.XSHG	赣粤高速	2020-07-11	0.023
600271.XSHG	航天信息	2020-07-11	0.086
600272.XSHG	开开实业	2020-07-11	0.004
600273.XSHG	嘉化能源	2020-07-11	0.036
600275.XSHG	ST昌鱼	2020-07-11	0.004
600276.XSHG	恒瑞医药	2020-07-11	1.397
600277.XSHG	亿利洁能	2020-07-11	0.025
600278.XSHG	东方创业	2020-07-11	0.019
600279.XSHG	重庆港九	2020-07-11	0.012
600280.XSHG	*ST中商	2020-07-11	0.005
600281.XSHG	太化股份	2020-07-11	0.006
600282.XSHG	南钢股份	2020-07-11	0.041
600283.XSHG	钱江水利	2020-07-11	0.01
600284.XSHG	浦东建设	2020-07-11	0.017
600285.XSHG	羚锐制药	2020-07-11	0.015
600287.XSHG	江苏舜天	2020-07-11	0.007
600288.XSHG	大恒科技	2020-07-11	0.014
600289.XSHG	*ST信通	2020-07-11	0.008
600290.XSHG	*ST华仪	2020-07-11	0.002
600291.XSHG	西水股份	2020-07-11	0.028
600292.XSHG	远达环保	2020-07-11	0.011
600293.XSHG	三峡新材	2020-07-11	0.008
600295.XSHG	鄂尔多斯	2020-07-11	0.02
600297.XSHG	广汇汽车	2020-07-11	0.074
600298.XSHG	安琪酵母	2020-07-11	0.116
600299.XSHG	安迪苏	2020-07-11	0.093
600300.XSHG	维维股份	2020-07-11	0.014
600301.XSHG	ST南化	2020-07-11	0.005
600302.XSHG	标准股份	2020-07-11	0.005
600303.XSHG	曙光股份	2020-07-11	0.006
600305.XSHG	恒顺醋业	2020-07-11	0.053
600306.XSHG	*ST商城	2020-07-11	0.002
600307.XSHG	酒钢宏兴	2020-07-11	0.028
600308.XSHG	华泰股份	2020-07-11	0.015
600309.XSHG	万华化学	2020-07-11	0.448
600310.XSHG	桂东电力	2020-07-11	0.009
600311.XSHG	*ST荣华	2020-07-11	0.003
600312.XSHG	平高电气	2020-07-11	0.029
600313.XSHG	农发种业	2020-07-11	0.011
600315.XSHG	上海家化	2020-07-11	0.092
600316.XSHG	洪都航空	2020-07-11	0.032
600317.XSHG	营口港	2020-07-11	0.041
600318.XSHG	新力金融	2020-07-11	0.019
600319.XSHG	ST亚星	2020-07-11	0.004
600320.XSHG	振华重工	2020-07-11	0.027
600321.XSHG	正源股份	2020-07-11	0.009
600322.XSHG	天房发展	2020-07-11	0.008
600323.XSHG	瀚蓝环境	2020-07-11	0.048
600325.XSHG	华发股份	2020-07-11	0.043
600326.XSHG	西藏天路	2020-07-11	0.018
600327.XSHG	大东方	2020-07-11	0.01
600328.XSHG	中盐化工	2020-07-11	0.019
600329.XSHG	中新药业	2020-07-11	0.028
600330.XSHG	天通股份	2020-07-11	0.028
600331.XSHG	宏达股份	2020-07-11	0.012
600332.XSHG	白云山	2020-07-11	0.13
600333.XSHG	长春燃气	2020-07-11	0.007
600335.XSHG	国机汽车	2020-07-11	0.019
600336.XSHG	澳柯玛	2020-07-11	0.014
600337.XSHG	美克家居	2020-07-11	0.022
600338.XSHG	西藏珠峰	2020-07-11	0.026
600339.XSHG	中油工程	2020-07-11	0.036
600340.XSHG	华夏幸福	2020-07-11	0.196
600343.XSHG	航天动力	2020-07-11	0.014
600345.XSHG	长江通信	2020-07-11	0.011
600346.XSHG	恒力石化	2020-07-11	0.281
600348.XSHG	阳泉煤业	2020-07-11	0.029
600350.XSHG	山东高速	2020-07-11	0.084
600351.XSHG	亚宝药业	2020-07-11	0.011
600352.XSHG	浙江龙盛	2020-07-11	0.119
600353.XSHG	旭光电子	2020-07-11	0.01
600354.XSHG	*ST敦种	2020-07-11	0.006
600355.XSHG	精伦电子	2020-07-11	0.004
600356.XSHG	恒丰纸业	2020-07-11	0.006
600358.XSHG	*ST联合	2020-07-11	0.005
600359.XSHG	新农开发	2020-07-11	0.01
600360.XSHG	华微电子	2020-07-11	0.024
600361.XSHG	华联综超	2020-07-11	0.009
600362.XSHG	江西铜业	2020-07-11	0.08
600363.XSHG	联创光电	2020-07-11	0.02
600365.XSHG	通葡股份	2020-07-11	0.005
600366.XSHG	宁波韵升	2020-07-11	0.016
600367.XSHG	红星发展	2020-07-11	0.006
600368.XSHG	五洲交通	2020-07-11	0.011
600369.XSHG	西南证券	2020-07-11	0.074
600370.XSHG	三房巷	2020-07-11	0.007
600371.XSHG	万向德农	2020-07-11	0.009
600372.XSHG	中航电子	2020-07-11	0.067
600373.XSHG	中文传媒	2020-07-11	0.046
600375.XSHG	华菱星马	2020-07-11	0.012
600376.XSHG	首开股份	2020-07-11	0.043
600377.XSHG	宁沪高速	2020-07-11	0.107
600378.XSHG	昊华科技	2020-07-11	0.052
600379.XSHG	宝光股份	2020-07-11	0.006
600380.XSHG	健康元	2020-07-11	0.09
600381.XSHG	青海春天	2020-07-11	0.009
600382.XSHG	广东明珠	2020-07-11	0.011
600383.XSHG	金地集团	2020-07-11	0.176
600385.XSHG	ST金泰	2020-07-11	0.003
600386.XSHG	北巴传媒	2020-07-11	0.008
600387.XSHG	海越能源	2020-07-11	0.011
600388.XSHG	龙净环保	2020-07-11	0.027
600389.XSHG	江山股份	2020-07-11	0.015
600390.XSHG	五矿资本	2020-07-11	0.091
600391.XSHG	航发科技	2020-07-11	0.018
600392.XSHG	盛和资源	2020-07-11	0.035
600393.XSHG	粤泰股份	2020-07-11	0.021
600395.XSHG	盘江股份	2020-07-11	0.025
600396.XSHG	金山股份	2020-07-11	0.01
600397.XSHG	安源煤业	2020-07-11	0.006
600398.XSHG	海澜之家	2020-07-11	0.073
600399.XSHG	ST抚钢	2020-07-11	0.023
600400.XSHG	红豆股份	2020-07-11	0.024
600403.XSHG	大有能源	2020-07-11	0.024
600405.XSHG	动力源	2020-07-11	0.007
600406.XSHG	国电南瑞	2020-07-11	0.267
600408.XSHG	ST安泰	2020-07-11	0.005
600409.XSHG	三友化工	2020-07-11	0.027
600410.XSHG	华胜天成	2020-07-11	0.043
600415.XSHG	小商品城	2020-07-11	0.076
600416.XSHG	*ST湘电	2020-07-11	0.038
600418.XSHG	江淮汽车	2020-07-11	0.048
600419.XSHG	天润乳业	2020-07-11	0.011
600420.XSHG	现代制药	2020-07-11	0.028
600421.XSHG	ST仰帆	2020-07-11	0.006
600422.XSHG	昆药集团	2020-07-11	0.021
600423.XSHG	ST柳化	2020-07-11	0.006
600425.XSHG	青松建化	2020-07-11	0.016
600426.XSHG	华鲁恒升	2020-07-11	0.082
600428.XSHG	中远海特	2020-07-11	0.019
600429.XSHG	三元股份	2020-07-11	0.022
600433.XSHG	冠豪高新	2020-07-11	0.011
600435.XSHG	北方导航	2020-07-11	0.032
600436.XSHG	片仔癀	2020-07-11	0.293
600438.XSHG	通威股份	2020-07-11	0.212
600439.XSHG	瑞贝卡	2020-07-11	0.01
600444.XSHG	国机通用	2020-07-11	0.004
600446.XSHG	金证股份	2020-07-11	0.048
600448.XSHG	华纺股份	2020-07-11	0.007
600449.XSHG	宁夏建材	2020-07-11	0.017
600452.XSHG	涪陵电力	2020-07-11	0.018
600455.XSHG	博通股份	2020-07-11	0.004
600456.XSHG	宝钛股份	2020-07-11	0.034
600458.XSHG	时代新材	2020-07-11	0.015
600459.XSHG	贵研铂业	2020-07-11	0.037
600460.XSHG	士兰微	2020-07-11	0.055
600461.XSHG	洪城水业	2020-07-11	0.017
600462.XSHG	*ST九有	2020-07-11	0.003
600463.XSHG	空港股份	2020-07-11	0.006
600466.XSHG	蓝光发展	2020-07-11	0.046
600467.XSHG	好当家	2020-07-11	0.01
600468.XSHG	百利电气	2020-07-11	0.016
600469.XSHG	风神股份	2020-07-11	0.007
600470.XSHG	*ST六化	2020-07-11	0.004
600475.XSHG	华光环能	2020-07-11	0.019
600476.XSHG	湘邮科技	2020-07-11	0.006
600477.XSHG	杭萧钢构	2020-07-11	0.022
600478.XSHG	科力远	2020-07-11	0.022
600479.XSHG	千金药业	2020-07-11	0.011
600480.XSHG	凌云股份	2020-07-11	0.018
600481.XSHG	双良节能	2020-07-11	0.014
600483.XSHG	福能股份	2020-07-11	0.036
600486.XSHG	扬农化工	2020-07-11	0.073
600487.XSHG	亨通光电	2020-07-11	0.091
600488.XSHG	天药股份	2020-07-11	0.016
600489.XSHG	中金黄金	2020-07-11	0.121
600490.XSHG	鹏欣资源	2020-07-11	0.02
600491.XSHG	龙元建设	2020-07-11	0.038
600493.XSHG	凤竹纺织	2020-07-11	0.004
600495.XSHG	晋西车轴	2020-07-11	0.013
600496.XSHG	精工钢构	2020-07-11	0.017
600497.XSHG	驰宏锌锗	2020-07-11	0.05
600498.XSHG	烽火通信	2020-07-11	0.097
600499.XSHG	科达洁能	2020-07-11	0.022
600500.XSHG	中化国际	2020-07-11	0.04
600501.XSHG	航天晨光	2020-07-11	0.011
600502.XSHG	安徽建工	2020-07-11	0.019
600503.XSHG	华丽家族	2020-07-11	0.02
600505.XSHG	西昌电力	2020-07-11	0.01
600506.XSHG	香梨股份	2020-07-11	0.004
600507.XSHG	方大特钢	2020-07-11	0.032
600508.XSHG	上海能源	2020-07-11	0.016
600509.XSHG	天富能源	2020-07-11	0.01
600510.XSHG	黑牡丹	2020-07-11	0.024
600511.XSHG	国药股份	2020-07-11	0.087
600512.XSHG	腾达建设	2020-07-11	0.012
600513.XSHG	联环药业	2020-07-11	0.009
600515.XSHG	海航基础	2020-07-11	0.058
600516.XSHG	方大炭素	2020-07-11	0.068
600517.XSHG	国网英大	2020-07-11	0.109
600518.XSHG	ST康美	2020-07-11	0.036
600519.XSHG	贵州茅台	2020-07-11	5.24
600520.XSHG	文一科技	2020-07-11	0.004
600521.XSHG	华海药业	2020-07-11	0.141
600522.XSHG	中天科技	2020-07-11	0.1
600523.XSHG	贵航股份	2020-07-11	0.02
600525.XSHG	长园集团	2020-07-11	0.018
600526.XSHG	菲达环保	2020-07-11	0.008
600527.XSHG	江南高纤	2020-07-11	0.012
600528.XSHG	中铁工业	2020-07-11	0.056
600529.XSHG	山东药玻	2020-07-11	0.098
600530.XSHG	*ST交昂	2020-07-11	0.006
600531.XSHG	豫光金铅	2020-07-11	0.012
600532.XSHG	宏达矿业	2020-07-11	0.017
600533.XSHG	栖霞建设	2020-07-11	0.011
600535.XSHG	天士力	2020-07-11	0.07
600536.XSHG	中国软件	2020-07-11	0.112
600537.XSHG	亿晶光电	2020-07-11	0.011
600538.XSHG	国发股份	2020-07-11	0.011
600539.XSHG	ST狮头	2020-07-11	0.005
600540.XSHG	新赛股份	2020-07-11	0.007
600543.XSHG	莫高股份	2020-07-11	0.005
600545.XSHG	卓郎智能	2020-07-11	0.026
600546.XSHG	山煤国际	2020-07-11	0.066
600547.XSHG	山东黄金	2020-07-11	0.271
600548.XSHG	深高速	2020-07-11	0.037
600549.XSHG	厦门钨业	2020-07-11	0.047
600550.XSHG	保变电气	2020-07-11	0.025
600551.XSHG	时代出版	2020-07-11	0.012
600552.XSHG	凯盛科技	2020-07-11	0.014
600555.XSHG	*ST海创	2020-07-11	0.004
600556.XSHG	天下秀	2020-07-11	0.089
600557.XSHG	康缘药业	2020-07-11	0.024
600558.XSHG	大西洋	2020-07-11	0.007
600559.XSHG	老白干酒	2020-07-11	0.033
600560.XSHG	金自天正	2020-07-11	0.006
600561.XSHG	江西长运	2020-07-11	0.003
600562.XSHG	国睿科技	2020-07-11	0.051
600563.XSHG	法拉电子	2020-07-11	0.04
600565.XSHG	迪马股份	2020-07-11	0.019
600566.XSHG	济川药业	2020-07-11	0.059
600567.XSHG	山鹰纸业	2020-07-11	0.039
600568.XSHG	*ST中珠	2020-07-11	0.007
600569.XSHG	安阳钢铁	2020-07-11	0.017
600570.XSHG	恒生电子	2020-07-11	0.321
600571.XSHG	信雅达	2020-07-11	0.011
600572.XSHG	康恩贝	2020-07-11	0.042
600573.XSHG	惠泉啤酒	2020-07-11	0.005
600575.XSHG	淮河能源	2020-07-11	0.023
600576.XSHG	祥源文化	2020-07-11	0.007
600577.XSHG	精达股份	2020-07-11	0.015
600578.XSHG	京能电力	2020-07-11	0.056
600579.XSHG	克劳斯	2020-07-11	0.013
600580.XSHG	卧龙电驱	2020-07-11	0.042
600581.XSHG	八一钢铁	2020-07-11	0.013
600582.XSHG	天地科技	2020-07-11	0.035
600583.XSHG	海油工程	2020-07-11	0.057
600584.XSHG	长电科技	2020-07-11	0.143
600585.XSHG	海螺水泥	2020-07-11	0.603
600586.XSHG	金晶科技	2020-07-11	0.015
600587.XSHG	新华医疗	2020-07-11	0.018
600588.XSHG	用友网络	2020-07-11	0.409
600589.XSHG	广东榕泰	2020-07-11	0.009
600590.XSHG	泰豪科技	2020-07-11	0.013
600592.XSHG	龙溪股份	2020-07-11	0.014
600593.XSHG	大连圣亚	2020-07-11	0.015
600594.XSHG	益佰制药	2020-07-11	0.016
600595.XSHG	ST中孚	2020-07-11	0.008
600596.XSHG	新安股份	2020-07-11	0.017
600597.XSHG	光明乳业	2020-07-11	0.052
600598.XSHG	北大荒	2020-07-11	0.082
600599.XSHG	*ST熊猫	2020-07-11	0.002
600600.XSHG	青岛啤酒	2020-07-11	0.152
600601.XSHG	方正科技	2020-07-11	0.021
600602.XSHG	云赛智联	2020-07-11	0.022
600603.XSHG	广汇物流	2020-07-11	0.017
600604.XSHG	市北高新	2020-07-11	0.038
600605.XSHG	汇通能源	2020-07-11	0.005
600606.XSHG	绿地控股	2020-07-11	0.214
600608.XSHG	ST沪科	2020-07-11	0.004
600609.XSHG	金杯汽车	2020-07-11	0.026
600611.XSHG	大众交通	2020-07-11	0.017
600612.XSHG	老凤祥	2020-07-11	0.044
600613.XSHG	神奇制药	2020-07-11	0.009
600614.XSHG	*ST鹏起	2020-07-11	0.003
600615.XSHG	丰华股份	2020-07-11	0.005
600616.XSHG	金枫酒业	2020-07-11	0.008
600617.XSHG	国新能源	2020-07-11	0.011
600618.XSHG	氯碱化工	2020-07-11	0.015
600619.XSHG	海立股份	2020-07-11	0.014
600620.XSHG	天宸股份	2020-07-11	0.012
600621.XSHG	华鑫股份	2020-07-11	0.058
600622.XSHG	光大嘉宝	2020-07-11	0.017
600623.XSHG	华谊集团	2020-07-11	0.027
600624.XSHG	复旦复华	2020-07-11	0.02
600626.XSHG	申达股份	2020-07-11	0.012
600628.XSHG	新世界	2020-07-11	0.022
600629.XSHG	华建集团	2020-07-11	0.013
600630.XSHG	龙头股份	2020-07-11	0.008
600633.XSHG	浙数文化	2020-07-11	0.036
600634.XSHG	*ST富控	2020-07-11	0.002
600635.XSHG	大众公用	2020-07-11	0.031
600636.XSHG	国新文化	2020-07-11	0.016
600637.XSHG	东方明珠	2020-07-11	0.094
600638.XSHG	新黄浦	2020-07-11	0.012
600639.XSHG	浦东金桥	2020-07-11	0.039
600640.XSHG	号百控股	2020-07-11	0.045
600641.XSHG	万业企业	2020-07-11	0.054
600642.XSHG	申能股份	2020-07-11	0.083
600643.XSHG	爱建集团	2020-07-11	0.037
600644.XSHG	乐山电力	2020-07-11	0.008
600645.XSHG	中源协和	2020-07-11	0.038
600647.XSHG	同达创业	2020-07-11	0.006
600648.XSHG	外高桥	2020-07-11	0.038
600649.XSHG	城投控股	2020-07-11	0.043
600650.XSHG	锦江投资	2020-07-11	0.01
600651.XSHG	*ST飞乐	2020-07-11	0.009
600652.XSHG	ST游久	2020-07-11	0.005
600653.XSHG	申华控股	2020-07-11	0.01
600654.XSHG	ST中安	2020-07-11	0.006
600655.XSHG	豫园股份	2020-07-11	0.098
600657.XSHG	信达地产	2020-07-11	0.034
600658.XSHG	电子城	2020-07-11	0.019
600660.XSHG	福耀玻璃	2020-07-11	0.119
600661.XSHG	昂立教育	2020-07-11	0.013
600662.XSHG	强生控股	2020-07-11	0.024
600663.XSHG	陆家嘴	2020-07-11	0.094
600664.XSHG	哈药股份	2020-07-11	0.022
600665.XSHG	天地源	2020-07-11	0.009
600666.XSHG	ST瑞德	2020-07-11	0.005
600667.XSHG	太极实业	2020-07-11	0.071
600668.XSHG	尖峰集团	2020-07-11	0.014
600671.XSHG	*ST目药	2020-07-11	0.002
600673.XSHG	东阳光	2020-07-11	0.059
600674.XSHG	川投能源	2020-07-11	0.116
600675.XSHG	中华企业	2020-07-11	0.071
600676.XSHG	交运股份	2020-07-11	0.016
600678.XSHG	四川金顶	2020-07-11	0.006
600679.XSHG	上海凤凰	2020-07-11	0.008
600681.XSHG	百川能源	2020-07-11	0.021
600682.XSHG	南京新百	2020-07-11	0.039
600683.XSHG	京投发展	2020-07-11	0.008
600684.XSHG	珠江实业	2020-07-11	0.009
600685.XSHG	中船防务	2020-07-11	0.04
600686.XSHG	金龙汽车	2020-07-11	0.012
600687.XSHG	*ST刚泰	2020-07-11	0.005
600688.XSHG	上海石化	2020-07-11	0.073
600689.XSHG	上海三毛	2020-07-11	0.004
600690.XSHG	海尔智家	2020-07-11	0.318
600691.XSHG	阳煤化工	2020-07-11	0.013
600692.XSHG	亚通股份	2020-07-11	0.007
600693.XSHG	东百集团	2020-07-11	0.012
600694.XSHG	大商股份	2020-07-11	0.02
600695.XSHG	绿庭投资	2020-07-11	0.008
600696.XSHG	ST岩石	2020-07-11	0.008
600697.XSHG	欧亚集团	2020-07-11	0.007
