code	display_name	date	weight
600064.XSHG	南京高科	2020-07-11	0.171
600073.XSHG	上海梅林	2020-07-11	0.127
600079.XSHG	人福医药	2020-07-11	0.526
600094.XSHG	大名城	2020-07-11	0.193
600120.XSHG	浙江东方	2020-07-11	0.156
600125.XSHG	铁龙物流	2020-07-11	0.104
600126.XSHG	杭钢股份	2020-07-11	0.286
600132.XSHG	重庆啤酒	2020-07-11	0.36
600138.XSHG	中青旅	2020-07-11	0.116
600141.XSHG	兴发集团	2020-07-11	0.094
600153.XSHG	建发股份	2020-07-11	0.281
600155.XSHG	华创阳安	2020-07-11	0.297
600158.XSHG	中体产业	2020-07-11	0.113
600160.XSHG	巨化股份	2020-07-11	0.19
600161.XSHG	天坛生物	2020-07-11	0.483
600166.XSHG	福田汽车	2020-07-11	0.169
600167.XSHG	联美控股	2020-07-11	0.267
600171.XSHG	上海贝岭	2020-07-11	0.199
600195.XSHG	中牧股份	2020-07-11	0.168
600201.XSHG	生物股份	2020-07-11	0.639
600216.XSHG	浙江医药	2020-07-11	0.265
600256.XSHG	广汇能源	2020-07-11	0.224
600258.XSHG	首旅酒店	2020-07-11	0.155
600259.XSHG	广晟有色	2020-07-11	0.111
600260.XSHG	凯乐科技	2020-07-11	0.221
600266.XSHG	城建发展	2020-07-11	0.14
600273.XSHG	嘉化能源	2020-07-11	0.179
600277.XSHG	亿利洁能	2020-07-11	0.091
600282.XSHG	南钢股份	2020-07-11	0.175
600291.XSHG	西水股份	2020-07-11	0.121
600298.XSHG	安琪酵母	2020-07-11	0.498
600307.XSHG	酒钢宏兴	2020-07-11	0.098
600312.XSHG	平高电气	2020-07-11	0.123
600315.XSHG	上海家化	2020-07-11	0.328
600316.XSHG	洪都航空	2020-07-11	0.139
600325.XSHG	华发股份	2020-07-11	0.244
600329.XSHG	中新药业	2020-07-11	0.101
600335.XSHG	国机汽车	2020-07-11	0.041
600338.XSHG	西藏珠峰	2020-07-11	0.075
600339.XSHG	中油工程	2020-07-11	0.077
600348.XSHG	阳泉煤业	2020-07-11	0.103
600350.XSHG	山东高速	2020-07-11	0.078
600373.XSHG	中文传媒	2020-07-11	0.163
600376.XSHG	首开股份	2020-07-11	0.154
600380.XSHG	健康元	2020-07-11	0.322
600388.XSHG	龙净环保	2020-07-11	0.153
600392.XSHG	盛和资源	2020-07-11	0.176
600409.XSHG	三友化工	2020-07-11	0.118
600410.XSHG	华胜天成	2020-07-11	0.304
600415.XSHG	小商品城	2020-07-11	0.27
600418.XSHG	江淮汽车	2020-07-11	0.238
600426.XSHG	华鲁恒升	2020-07-11	0.41
600428.XSHG	中远海特	2020-07-11	0.067
600435.XSHG	北方导航	2020-07-11	0.161
600446.XSHG	金证股份	2020-07-11	0.238
600460.XSHG	士兰微	2020-07-11	0.235
600466.XSHG	蓝光发展	2020-07-11	0.166
600478.XSHG	科力远	2020-07-11	0.111
600486.XSHG	扬农化工	2020-07-11	0.313
600497.XSHG	驰宏锌锗	2020-07-11	0.214
600500.XSHG	中化国际	2020-07-11	0.142
600507.XSHG	方大特钢	2020-07-11	0.114
600511.XSHG	国药股份	2020-07-11	0.25
600515.XSHG	海航基础	2020-07-11	0.166
600521.XSHG	华海药业	2020-07-11	0.503
600528.XSHG	中铁工业	2020-07-11	0.24
600529.XSHG	山东药玻	2020-07-11	0.562
600535.XSHG	天士力	2020-07-11	0.3
600545.XSHG	卓郎智能	2020-07-11	0.11
600549.XSHG	厦门钨业	2020-07-11	0.204
600557.XSHG	康缘药业	2020-07-11	0.118
600563.XSHG	法拉电子	2020-07-11	0.17
600565.XSHG	迪马股份	2020-07-11	0.083
600566.XSHG	济川药业	2020-07-11	0.169
600567.XSHG	山鹰纸业	2020-07-11	0.193
600572.XSHG	康恩贝	2020-07-11	0.209
600575.XSHG	淮河能源	2020-07-11	0.066
600580.XSHG	卧龙电驱	2020-07-11	0.179
600582.XSHG	天地科技	2020-07-11	0.099
600597.XSHG	光明乳业	2020-07-11	0.185
600598.XSHG	北大荒	2020-07-11	0.233
600623.XSHG	华谊集团	2020-07-11	0.059
600633.XSHG	浙数文化	2020-07-11	0.156
600639.XSHG	浦东金桥	2020-07-11	0.111
600640.XSHG	号百控股	2020-07-11	0.129
600642.XSHG	申能股份	2020-07-11	0.296
600643.XSHG	爱建集团	2020-07-11	0.158
600645.XSHG	中源协和	2020-07-11	0.189
600648.XSHG	外高桥	2020-07-11	0.108
600649.XSHG	城投控股	2020-07-11	0.153
600657.XSHG	信达地产	2020-07-11	0.072
600664.XSHG	哈药股份	2020-07-11	0.094
600667.XSHG	太极实业	2020-07-11	0.304
600673.XSHG	东阳光	2020-07-11	0.212
600675.XSHG	中华企业	2020-07-11	0.152
600694.XSHG	大商股份	2020-07-11	0.072
600699.XSHG	均胜电子	2020-07-11	0.36
600704.XSHG	物产中大	2020-07-11	0.217
600707.XSHG	彩虹股份	2020-07-11	0.067
600717.XSHG	天津港	2020-07-11	0.109
600718.XSHG	东软集团	2020-07-11	0.204
600728.XSHG	佳都科技	2020-07-11	0.26
600729.XSHG	重庆百货	2020-07-11	0.155
600733.XSHG	北汽蓝谷	2020-07-11	0.229
600737.XSHG	中粮糖业	2020-07-11	0.17
600739.XSHG	辽宁成大	2020-07-11	0.59
600748.XSHG	上实发展	2020-07-11	0.096
600751.XSHG	海航科技	2020-07-11	0.115
600754.XSHG	锦江酒店	2020-07-11	0.181
600755.XSHG	厦门国贸	2020-07-11	0.174
600757.XSHG	长江传媒	2020-07-11	0.063
600765.XSHG	中航重机	2020-07-11	0.117
600770.XSHG	综艺股份	2020-07-11	0.076
600776.XSHG	东方通信	2020-07-11	0.147
600777.XSHG	新潮能源	2020-07-11	0.126
600779.XSHG	水井坊	2020-07-11	0.249
600782.XSHG	新钢股份	2020-07-11	0.133
600787.XSHG	中储股份	2020-07-11	0.079
600801.XSHG	华新水泥	2020-07-11	0.329
600804.XSHG	鹏博士	2020-07-11	0.262
600808.XSHG	马钢股份	2020-07-11	0.157
600811.XSHG	东方集团	2020-07-11	0.268
600820.XSHG	隧道股份	2020-07-11	0.217
600823.XSHG	世茂股份	2020-07-11	0.102
600827.XSHG	百联股份	2020-07-11	0.236
600835.XSHG	上海机电	2020-07-11	0.111
600839.XSHG	四川长虹	2020-07-11	0.216
600845.XSHG	宝信软件	2020-07-11	0.31
600859.XSHG	王府井	2020-07-11	0.36
600862.XSHG	中航高科	2020-07-11	0.192
600863.XSHG	内蒙华电	2020-07-11	0.116
600869.XSHG	智慧能源	2020-07-11	0.09
600874.XSHG	创业环保	2020-07-11	0.059
600875.XSHG	东方电气	2020-07-11	0.2
600879.XSHG	航天电子	2020-07-11	0.285
600881.XSHG	亚泰集团	2020-07-11	0.193
600884.XSHG	杉杉股份	2020-07-11	0.274
600885.XSHG	宏发股份	2020-07-11	0.365
600895.XSHG	张江高科	2020-07-11	0.321
600967.XSHG	内蒙一机	2020-07-11	0.179
600985.XSHG	淮北矿业	2020-07-11	0.069
002002.XSHE	鸿达兴业	2020-07-11	0.114
002004.XSHE	华邦健康	2020-07-11	0.174
002010.XSHE	传化智联	2020-07-11	0.144
002013.XSHE	中航机电	2020-07-11	0.29
002019.XSHE	亿帆医药	2020-07-11	0.347
002028.XSHE	思源电气	2020-07-11	0.254
002030.XSHE	达安基因	2020-07-11	0.341
002038.XSHE	双鹭药业	2020-07-11	0.161
600022.XSHG	山东钢铁	2020-07-11	0.144
600143.XSHG	金发科技	2020-07-11	0.483
600970.XSHG	中材国际	2020-07-11	0.112
002048.XSHE	宁波华翔	2020-07-11	0.158
002051.XSHE	中工国际	2020-07-11	0.073
002056.XSHE	横店东磁	2020-07-11	0.188
002064.XSHE	华峰氨纶	2020-07-11	0.144
300271.XSHE	华宇软件	2020-07-11	0.373
601699.XSHG	潞安环能	2020-07-11	0.136
600017.XSHG	日照港	2020-07-11	0.094
002074.XSHE	国轩高科	2020-07-11	0.432
002075.XSHE	沙钢股份	2020-07-11	0.45
002078.XSHE	太阳纸业	2020-07-11	0.302
002080.XSHE	中材科技	2020-07-11	0.212
002081.XSHE	金螳螂	2020-07-11	0.215
002085.XSHE	万丰奥威	2020-07-11	0.173
002092.XSHE	中泰化学	2020-07-11	0.158
002093.XSHE	国脉科技	2020-07-11	0.091
601333.XSHG	广深铁路	2020-07-11	0.155
002110.XSHE	三钢闽光	2020-07-11	0.166
002118.XSHE	紫鑫药业	2020-07-11	0.07
601003.XSHG	柳钢股份	2020-07-11	0.046
002124.XSHE	天邦股份	2020-07-11	0.213
601005.XSHG	重庆钢铁	2020-07-11	0.178
002127.XSHE	南极电商	2020-07-11	0.741
002131.XSHE	利欧股份	2020-07-11	0.531
002128.XSHE	露天煤业	2020-07-11	0.091
002138.XSHE	顺络电子	2020-07-11	0.328
601168.XSHG	西部矿业	2020-07-11	0.225
002152.XSHE	广电运通	2020-07-11	0.318
002155.XSHE	湖南黄金	2020-07-11	0.135
002156.XSHE	通富微电	2020-07-11	0.353
002174.XSHE	游族网络	2020-07-11	0.33
002183.XSHE	怡亚通	2020-07-11	0.162
002185.XSHE	华天科技	2020-07-11	0.604
002191.XSHE	劲嘉股份	2020-07-11	0.16
002195.XSHE	二三四五	2020-07-11	0.328
002203.XSHE	海亮股份	2020-07-11	0.174
601866.XSHG	中远海发	2020-07-11	0.149
601099.XSHG	太平洋	2020-07-11	0.44
002212.XSHE	南洋股份	2020-07-11	0.439
002217.XSHE	合力泰	2020-07-11	0.2
002221.XSHE	东华能源	2020-07-11	0.207
601958.XSHG	金钼股份	2020-07-11	0.122
002223.XSHE	鱼跃医疗	2020-07-11	0.446
002244.XSHE	滨江集团	2020-07-11	0.135
002249.XSHE	大洋电机	2020-07-11	0.104
002233.XSHE	塔牌集团	2020-07-11	0.175
002242.XSHE	九阳股份	2020-07-11	0.233
002250.XSHE	联化科技	2020-07-11	0.328
002268.XSHE	卫士通	2020-07-11	0.255
002266.XSHE	浙富控股	2020-07-11	0.127
002273.XSHE	水晶光电	2020-07-11	0.425
002396.XSHE	星网锐捷	2020-07-11	0.294
002285.XSHE	世联行	2020-07-11	0.07
002281.XSHE	光迅科技	2020-07-11	0.272
002294.XSHE	信立泰	2020-07-11	0.253
300002.XSHE	神州泰岳	2020-07-11	0.247
002419.XSHE	天虹股份	2020-07-11	0.093
002506.XSHE	协鑫集成	2020-07-11	0.162
002302.XSHE	西部建设	2020-07-11	0.099
601139.XSHG	深圳燃气	2020-07-11	0.076
002317.XSHE	众生药业	2020-07-11	0.228
300010.XSHE	立思辰	2020-07-11	0.277
300001.XSHE	特锐德	2020-07-11	0.255
300009.XSHE	安科生物	2020-07-11	0.349
601801.XSHG	皖新传媒	2020-07-11	0.068
300012.XSHE	华测检测	2020-07-11	0.536
300017.XSHE	网宿科技	2020-07-11	0.337
300024.XSHE	机器人	2020-07-11	0.348
300026.XSHE	红日药业	2020-07-11	0.203
002340.XSHE	格林美	2020-07-11	0.388
601678.XSHG	滨化股份	2020-07-11	0.093
002353.XSHE	杰瑞股份	2020-07-11	0.363
002375.XSHE	亚厦股份	2020-07-11	0.14
601179.XSHG	中国西电	2020-07-11	0.202
002368.XSHE	太极股份	2020-07-11	0.22
002373.XSHE	千方科技	2020-07-11	0.364
002372.XSHE	伟星新材	2020-07-11	0.149
601106.XSHG	中国一重	2020-07-11	0.157
002382.XSHE	蓝帆医疗	2020-07-11	0.296
002385.XSHE	大北农	2020-07-11	0.545
300058.XSHE	蓝色光标	2020-07-11	0.317
002407.XSHE	多氟多	2020-07-11	0.148
002387.XSHE	维信诺	2020-07-11	0.239
002390.XSHE	信邦制药	2020-07-11	0.124
002399.XSHE	海普瑞	2020-07-11	0.191
002408.XSHE	齐翔腾达	2020-07-11	0.09
002416.XSHE	爱施德	2020-07-11	0.091
002414.XSHE	高德红外	2020-07-11	0.38
002423.XSHE	中粮资本	2020-07-11	0.033
002424.XSHE	贵州百灵	2020-07-11	0.119
300070.XSHE	碧水源	2020-07-11	0.314
002429.XSHE	兆驰股份	2020-07-11	0.183
002434.XSHE	万里扬	2020-07-11	0.118
300072.XSHE	三聚环保	2020-07-11	0.123
002440.XSHE	闰土股份	2020-07-11	0.129
002439.XSHE	启明星辰	2020-07-11	0.56
002444.XSHE	巨星科技	2020-07-11	0.13
601118.XSHG	海南橡胶	2020-07-11	0.17
002458.XSHE	益生股份	2020-07-11	0.183
300088.XSHE	长信科技	2020-07-11	0.557
601000.XSHG	唐山港	2020-07-11	0.135
601717.XSHG	郑煤机	2020-07-11	0.125
601718.XSHG	际华集团	2020-07-11	0.149
300253.XSHE	卫宁健康	2020-07-11	0.798
002465.XSHE	海格通信	2020-07-11	0.486
002470.XSHE	*ST金正	2020-07-11	0.076
300113.XSHE	顺网科技	2020-07-11	0.216
300133.XSHE	华策影视	2020-07-11	0.182
300115.XSHE	长盈精密	2020-07-11	0.254
002595.XSHE	豪迈科技	2020-07-11	0.159
601098.XSHG	中南传媒	2020-07-11	0.155
002500.XSHE	山西证券	2020-07-11	0.294
002491.XSHE	通鼎互联	2020-07-11	0.079
300134.XSHE	大富科技	2020-07-11	0.109
002511.XSHE	中顺洁柔	2020-07-11	0.297
002505.XSHE	大康农业	2020-07-11	0.117
002503.XSHE	搜于特	2020-07-11	0.106
002507.XSHE	涪陵榨菜	2020-07-11	0.405
601880.XSHG	大连港	2020-07-11	0.108
300168.XSHE	万达信息	2020-07-11	0.374
002557.XSHE	洽洽食品	2020-07-11	0.336
300166.XSHE	东方国信	2020-07-11	0.214
300180.XSHE	华峰超纤	2020-07-11	0.149
002544.XSHE	杰赛科技	2020-07-11	0.093
300197.XSHE	铁汉生态	2020-07-11	0.085
601799.XSHG	星宇股份	2020-07-11	0.357
300182.XSHE	捷成股份	2020-07-11	0.167
002563.XSHE	森马服饰	2020-07-11	0.116
603328.XSHG	依顿电子	2020-07-11	0.085
002572.XSHE	索菲亚	2020-07-11	0.315
300207.XSHE	欣旺达	2020-07-11	0.423
300212.XSHE	易华录	2020-07-11	0.371
601233.XSHG	桐昆股份	2020-07-11	0.288
300257.XSHE	开山股份	2020-07-11	0.091
002583.XSHE	海能达	2020-07-11	0.142
002589.XSHE	瑞康医药	2020-07-11	0.115
300244.XSHE	迪安诊断	2020-07-11	0.312
002603.XSHE	以岭药业	2020-07-11	0.382
300251.XSHE	光线传媒	2020-07-11	0.261
002745.XSHE	木林森	2020-07-11	0.16
300274.XSHE	阳光电源	2020-07-11	0.299
002625.XSHE	光启技术	2020-07-11	0.127
002640.XSHE	跨境通	2020-07-11	0.144
002635.XSHE	安洁科技	2020-07-11	0.161
002648.XSHE	卫星石化	2020-07-11	0.177
300285.XSHE	国瓷材料	2020-07-11	0.526
601928.XSHG	凤凰传媒	2020-07-11	0.106
300324.XSHE	旋极信息	2020-07-11	0.167
002653.XSHE	海思科	2020-07-11	0.087
300296.XSHE	利亚德	2020-07-11	0.22
002670.XSHE	国盛金控	2020-07-11	0.216
300315.XSHE	掌趣科技	2020-07-11	0.412
603000.XSHG	人民网	2020-07-11	0.223
002665.XSHE	首航高科	2020-07-11	0.101
603077.XSHG	和邦生物	2020-07-11	0.143
300316.XSHE	晶盛机电	2020-07-11	0.324
002690.XSHE	美亚光电	2020-07-11	0.29
002701.XSHE	奥瑞金	2020-07-11	0.12
603766.XSHG	隆鑫通用	2020-07-11	0.081
601608.XSHG	中信重工	2020-07-11	0.121
002709.XSHE	天赐材料	2020-07-11	0.189
002815.XSHE	崇达技术	2020-07-11	0.146
601016.XSHG	节能风电	2020-07-11	0.072
603806.XSHG	福斯特	2020-07-11	0.223
601969.XSHG	海南矿业	2020-07-11	0.039
600917.XSHG	重庆燃气	2020-07-11	0.027
300357.XSHE	我武生物	2020-07-11	0.398
300376.XSHE	易事特	2020-07-11	0.098
601865.XSHG	福莱特	2020-07-11	0.063
600909.XSHG	华安证券	2020-07-11	0.252
603355.XSHG	莱克电气	2020-07-11	0.041
601689.XSHG	拓普集团	2020-07-11	0.24
603866.XSHG	桃李面包	2020-07-11	0.205
600959.XSHG	江苏有线	2020-07-11	0.23
002818.XSHE	富森美	2020-07-11	0.038
603883.XSHG	老百姓	2020-07-11	0.238
603885.XSHG	吉祥航空	2020-07-11	0.109
300418.XSHE	昆仑万维	2020-07-11	0.417
601512.XSHG	中新集团	2020-07-11	0.039
603025.XSHG	大豪科技	2020-07-11	0.027
601811.XSHG	新华文轩	2020-07-11	0.033
603868.XSHG	飞科电器	2020-07-11	0.048
603515.XSHG	欧普照明	2020-07-11	0.084
603556.XSHG	海兴电力	2020-07-11	0.058
603816.XSHG	顾家家居	2020-07-11	0.166
300496.XSHE	中科创达	2020-07-11	0.446
002821.XSHE	凯莱英	2020-07-11	0.687
603317.XSHG	天味食品	2020-07-11	0.075
002797.XSHE	第一创业	2020-07-11	0.346
603338.XSHG	浙江鼎力	2020-07-11	0.3
601966.XSHG	玲珑轮胎	2020-07-11	0.198
601611.XSHG	中国核建	2020-07-11	0.1
603377.XSHG	东方时尚	2020-07-11	0.099
603198.XSHG	迎驾贡酒	2020-07-11	0.106
603939.XSHG	益丰药房	2020-07-11	0.393
300474.XSHE	景嘉微	2020-07-11	0.165
300482.XSHE	万孚生物	2020-07-11	0.436
601127.XSHG	小康股份	2020-07-11	0.043
603568.XSHG	伟明环保	2020-07-11	0.178
603444.XSHG	吉比特	2020-07-11	0.482
603858.XSHG	步长制药	2020-07-11	0.336
300459.XSHE	金科文化	2020-07-11	0.125
300558.XSHE	贝达药业	2020-07-11	0.572
603888.XSHG	新华网	2020-07-11	0.095
603983.XSHG	丸美股份	2020-07-11	0.077
600908.XSHG	无锡银行	2020-07-11	0.129
002839.XSHE	张家港行	2020-07-11	0.148
002807.XSHE	江阴银行	2020-07-11	0.174
601128.XSHG	常熟银行	2020-07-11	0.419
002831.XSHE	裕同科技	2020-07-11	0.197
603517.XSHG	绝味食品	2020-07-11	0.439
603228.XSHG	景旺电子	2020-07-11	0.183
601228.XSHG	广州港	2020-07-11	0.115
002867.XSHE	周大生	2020-07-11	0.099
600996.XSHG	贵广网络	2020-07-11	0.061
002926.XSHE	华西证券	2020-07-11	0.284
300618.XSHE	寒锐钴业	2020-07-11	0.204
603056.XSHG	德邦股份	2020-07-11	0.079
300595.XSHE	欧普康视	2020-07-11	0.429
300630.XSHE	普利制药	2020-07-11	0.214
603233.XSHG	大参林	2020-07-11	0.326
601019.XSHG	山东出版	2020-07-11	0.08
603882.XSHG	金域医学	2020-07-11	0.417
603707.XSHG	健友股份	2020-07-11	0.284
600901.XSHG	江苏租赁	2020-07-11	0.095
002901.XSHE	大博医疗	2020-07-11	0.098
603605.XSHG	珀莱雅	2020-07-11	0.221
002920.XSHE	德赛西威	2020-07-11	0.206
603659.XSHG	璞泰来	2020-07-11	0.274
601068.XSHG	中铝国际	2020-07-11	0.024
002925.XSHE	盈趣科技	2020-07-11	0.162
601860.XSHG	紫金银行	2020-07-11	0.158
002948.XSHE	青岛银行	2020-07-11	0.085
600903.XSHG	贵州燃气	2020-07-11	0.046
002936.XSHE	郑州银行	2020-07-11	0.136
603379.XSHG	三美股份	2020-07-11	0.037
603486.XSHG	科沃斯	2020-07-11	0.139
601200.XSHG	上海环境	2020-07-11	0.112
603225.XSHG	新凤鸣	2020-07-11	0.034
603256.XSHG	宏和科技	2020-07-11	0.023
601869.XSHG	长飞光纤	2020-07-11	0.077
603650.XSHG	彤程新材	2020-07-11	0.083
002941.XSHE	新疆交建	2020-07-11	0.056
002946.XSHE	新乳业	2020-07-11	0.045
603712.XSHG	七一二	2020-07-11	0.181
002957.XSHE	科瑞技术	2020-07-11	0.02
603786.XSHG	科博达	2020-07-11	0.068
601615.XSHG	明阳智能	2020-07-11	0.14
601975.XSHG	招商南油	2020-07-11	0.168
601598.XSHG	中国外运	2020-07-11	0.104
