code	display_name	date	weight
300177.XSHE	中海达	2018-09-30	0.121
300176.XSHE	鸿特科技	2018-09-30	0.315
002626.XSHE	金达威	2018-09-30	0.113
601003.XSHG	柳钢股份	2018-09-30	0.132
300178.XSHE	腾邦国际	2018-09-30	0.107
300607.XSHE	拓斯达	2018-09-30	0.065
300158.XSHE	振东制药	2018-09-30	0.06
600273.XSHG	嘉化能源	2018-09-30	0.187
300078.XSHE	思创医惠	2018-09-30	0.135
300079.XSHE	数码科技	2018-09-30	0.156
300373.XSHE	扬杰科技	2018-09-30	0.155
002716.XSHE	金贵银业	2018-09-30	0.183
300073.XSHE	当升科技	2018-09-30	0.189
600279.XSHG	重庆港九	2018-09-30	0.056
600278.XSHG	东方创业	2018-09-30	0.065
300379.XSHE	东方通	2018-09-30	0.08
300077.XSHE	国民技术	2018-09-30	0.136
300074.XSHE	华平股份	2018-09-30	0.043
300075.XSHE	数字政通	2018-09-30	0.093
002239.XSHE	奥特佳	2018-09-30	0.094
002331.XSHE	皖通科技	2018-09-30	0.07
002335.XSHE	科华恒盛	2018-09-30	0.07
002232.XSHE	启明信息	2018-09-30	0.049
002231.XSHE	奥维通信	2018-09-30	0.043
002339.XSHE	积成电子	2018-09-30	0.067
002237.XSHE	恒邦股份	2018-09-30	0.148
002235.XSHE	安妮股份	2018-09-30	0.075
002234.XSHE	民和股份	2018-09-30	0.076
600856.XSHG	中天能源	2018-09-30	0.105
600855.XSHG	航天长峰	2018-09-30	0.07
002717.XSHE	岭南股份	2018-09-30	0.117
600851.XSHG	海欣股份	2018-09-30	0.15
300628.XSHE	亿联网络	2018-09-30	0.166
300366.XSHE	创意信息	2018-09-30	0.055
000666.XSHE	经纬纺机	2018-09-30	0.087
000665.XSHE	湖北广电	2018-09-30	0.061
300735.XSHE	光弘科技	2018-09-30	0.05
300737.XSHE	科顺股份	2018-09-30	0.062
300502.XSHE	新易盛	2018-09-30	0.068
000697.XSHE	炼石有色	2018-09-30	0.233
300102.XSHE	乾照光电	2018-09-30	0.136
300100.XSHE	双林股份	2018-09-30	0.039
300101.XSHE	振芯科技	2018-09-30	0.157
600552.XSHG	凯盛科技	2018-09-30	0.079
300109.XSHE	新开源	2018-09-30	0.048
603997.XSHG	继峰股份	2018-09-30	0.064
002524.XSHE	光正集团	2018-09-30	0.063
002488.XSHE	金固股份	2018-09-30	0.115
002522.XSHE	浙江众成	2018-09-30	0.068
002521.XSHE	齐峰新材	2018-09-30	0.073
603996.XSHG	中新科技	2018-09-30	0.031
002484.XSHE	江海股份	2018-09-30	0.092
002485.XSHE	希努尔	2018-09-30	0.095
002481.XSHE	双塔食品	2018-09-30	0.061
601699.XSHG	潞安环能	2018-09-30	0.293
600581.XSHG	八一钢铁	2018-09-30	0.114
000065.XSHE	北方国际	2018-09-30	0.081
002586.XSHE	围海股份	2018-09-30	0.069
603387.XSHG	基蛋生物	2018-09-30	0.075
300516.XSHE	久之洋	2018-09-30	0.037
002246.XSHE	北化股份	2018-09-30	0.054
002247.XSHE	帝龙文化	2018-09-30	0.064
002245.XSHE	澳洋顺昌	2018-09-30	0.097
002240.XSHE	威华股份	2018-09-30	0.138
300458.XSHE	全志科技	2018-09-30	0.142
002413.XSHE	雷科防务	2018-09-30	0.099
603779.XSHG	威龙股份	2018-09-30	0.039
600612.XSHG	老凤祥	2018-09-30	0.132
600616.XSHG	金枫酒业	2018-09-30	0.063
300450.XSHE	先导智能	2018-09-30	0.251
603678.XSHG	火炬电子	2018-09-30	0.176
603777.XSHG	来伊份	2018-09-30	0.048
300456.XSHE	耐威科技	2018-09-30	0.085
300457.XSHE	赢合科技	2018-09-30	0.115
600758.XSHG	红阳能源	2018-09-30	0.065
603579.XSHG	荣泰健康	2018-09-30	0.064
603758.XSHG	秦安股份	2018-09-30	0.013
600756.XSHG	浪潮软件	2018-09-30	0.191
603898.XSHG	好莱客	2018-09-30	0.065
603517.XSHG	绝味食品	2018-09-30	0.148
600033.XSHG	福建高速	2018-09-30	0.124
600035.XSHG	楚天高速	2018-09-30	0.066
603817.XSHG	海峡环保	2018-09-30	0.041
002145.XSHE	中核钛白	2018-09-30	0.144
002141.XSHE	贤丰控股	2018-09-30	0.07
601968.XSHG	宝钢包装	2018-09-30	0.039
002791.XSHE	坚朗五金	2018-09-30	0.032
002060.XSHE	粤水电	2018-09-30	0.076
002061.XSHE	浙江交科	2018-09-30	0.116
002067.XSHE	景兴纸业	2018-09-30	0.126
002418.XSHE	康盛股份	2018-09-30	0.054
300209.XSHE	天泽信息	2018-09-30	0.057
600531.XSHG	豫光金铅	2018-09-30	0.099
300085.XSHE	银之杰	2018-09-30	0.114
600533.XSHG	栖霞建设	2018-09-30	0.058
300205.XSHE	天喻信息	2018-09-30	0.063
300207.XSHE	欣旺达	2018-09-30	0.224
300203.XSHE	聚光科技	2018-09-30	0.246
002148.XSHE	北纬科技	2018-09-30	0.085
002097.XSHE	山河智能	2018-09-30	0.13
300363.XSHE	博腾股份	2018-09-30	0.06
002095.XSHE	生意宝	2018-09-30	0.143
002094.XSHE	青岛金王	2018-09-30	0.098
601599.XSHG	鹿港文化	2018-09-30	0.066
002091.XSHE	江苏国泰	2018-09-30	0.136
600105.XSHG	永鼎股份	2018-09-30	0.088
603707.XSHG	健友股份	2018-09-30	0.055
600107.XSHG	美尔雅	2018-09-30	0.048
600106.XSHG	重庆路桥	2018-09-30	0.085
600103.XSHG	青山纸业	2018-09-30	0.081
603660.XSHG	苏州科达	2018-09-30	0.123
600326.XSHG	西藏天路	2018-09-30	0.148
000819.XSHE	岳阳兴长	2018-09-30	0.057
000818.XSHE	航锦科技	2018-09-30	0.174
600323.XSHG	瀚蓝环境	2018-09-30	0.196
600322.XSHG	天房发展	2018-09-30	0.12
000815.XSHE	美利云	2018-09-30	0.074
603367.XSHG	辰欣药业	2018-09-30	0.081
600246.XSHG	万通地产	2018-09-30	0.073
000810.XSHE	创维数字	2018-09-30	0.091
002664.XSHE	长鹰信质	2018-09-30	0.14
603368.XSHG	柳药股份	2018-09-30	0.128
002662.XSHE	京威股份	2018-09-30	0.058
600973.XSHG	宝胜股份	2018-09-30	0.071
000561.XSHE	烽火电子	2018-09-30	0.057
000560.XSHE	我爱我家	2018-09-30	0.082
300208.XSHE	恒顺众昇	2018-09-30	0.121
002467.XSHE	二六三	2018-09-30	0.102
002464.XSHE	众应互联	2018-09-30	0.063
601015.XSHG	陕西黑猫	2018-09-30	0.05
002462.XSHE	嘉事堂	2018-09-30	0.111
002461.XSHE	珠江啤酒	2018-09-30	0.043
002705.XSHE	新宝股份	2018-09-30	0.061
601952.XSHG	苏垦农发	2018-09-30	0.106
002703.XSHE	浙江世宝	2018-09-30	0.032
600400.XSHG	红豆股份	2018-09-30	0.127
300398.XSHE	飞凯材料	2018-09-30	0.096
000965.XSHE	天保基建	2018-09-30	0.074
600405.XSHG	动力源	2018-09-30	0.078
000967.XSHE	盈峰环境	2018-09-30	0.097
000968.XSHE	蓝焰控股	2018-09-30	0.211
603959.XSHG	百利科技	2018-09-30	0.062
300332.XSHE	天壕环境	2018-09-30	0.06
300424.XSHE	航新科技	2018-09-30	0.091
300336.XSHE	新文化	2018-09-30	0.081
300613.XSHE	富瀚微	2018-09-30	0.049
600818.XSHG	中路股份	2018-09-30	0.048
000701.XSHE	厦门信达	2018-09-30	0.059
000700.XSHE	模塑科技	2018-09-30	0.053
600814.XSHG	杭州解百	2018-09-30	0.052
000498.XSHE	山东路桥	2018-09-30	0.053
601139.XSHG	深圳燃气	2018-09-30	0.106
300679.XSHE	电连技术	2018-09-30	0.054
601038.XSHG	一拖股份	2018-09-30	0.038
601137.XSHG	博威合金	2018-09-30	0.062
002117.XSHE	东港股份	2018-09-30	0.115
300148.XSHE	天舟文化	2018-09-30	0.07
000791.XSHE	甘肃电投	2018-09-30	0.054
000796.XSHE	凯撒旅游	2018-09-30	0.062
000797.XSHE	中国武夷	2018-09-30	0.096
000795.XSHE	英洛华	2018-09-30	0.072
300142.XSHE	沃森生物	2018-09-30	0.816
300140.XSHE	中环装备	2018-09-30	0.043
000799.XSHE	酒鬼酒	2018-09-30	0.135
300145.XSHE	中金环境	2018-09-30	0.146
002203.XSHE	海亮股份	2018-09-30	0.133
002206.XSHE	海利得	2018-09-30	0.098
603708.XSHG	家家悦	2018-09-30	0.126
002204.XSHE	大连重工	2018-09-30	0.075
300495.XSHE	美尚生态	2018-09-30	0.116
002562.XSHE	兄弟科技	2018-09-30	0.068
002567.XSHE	唐人神	2018-09-30	0.057
002288.XSHE	超华科技	2018-09-30	0.067
603165.XSHG	荣晟环保	2018-09-30	0.028
002564.XSHE	天沃科技	2018-09-30	0.119
601595.XSHG	上海电影	2018-09-30	0.048
002911.XSHE	佛燃股份	2018-09-30	0.037
000631.XSHE	顺发恒业	2018-09-30	0.077
300419.XSHE	浩丰科技	2018-09-30	0.044
300429.XSHE	强力新材	2018-09-30	0.079
002364.XSHE	中恒电气	2018-09-30	0.094
002367.XSHE	康力电梯	2018-09-30	0.08
000639.XSHE	西王食品	2018-09-30	0.08
603313.XSHG	梦百合	2018-09-30	0.034
002362.XSHE	汉王科技	2018-09-30	0.082
603108.XSHG	润达医疗	2018-09-30	0.071
002538.XSHE	司尔特	2018-09-30	0.072
603533.XSHG	掌阅科技	2018-09-30	0.033
601366.XSHG	利群股份	2018-09-30	0.068
601789.XSHG	宁波建工	2018-09-30	0.065
600868.XSHG	梅雁吉祥	2018-09-30	0.173
002539.XSHE	云图控股	2018-09-30	0.054
603103.XSHG	横店影视	2018-09-30	0.042
600711.XSHG	盛屯矿业	2018-09-30	0.281
002099.XSHE	海翔药业	2018-09-30	0.145
002852.XSHE	道道全	2018-09-30	0.046
300506.XSHE	名家汇	2018-09-30	0.077
000811.XSHE	冰轮环境	2018-09-30	0.059
002850.XSHE	科达利	2018-09-30	0.055
300359.XSHE	全通教育	2018-09-30	0.069
002287.XSHE	奇正藏药	2018-09-30	0.037
002108.XSHE	沧州明珠	2018-09-30	0.142
300242.XSHE	佳云科技	2018-09-30	0.058
000889.XSHE	茂业通信	2018-09-30	0.097
002518.XSHE	科士达	2018-09-30	0.052
002519.XSHE	银河电子	2018-09-30	0.054
002101.XSHE	广东鸿图	2018-09-30	0.052
300248.XSHE	新开普	2018-09-30	0.048
002102.XSHE	冠福股份	2018-09-30	0.158
002104.XSHE	恒宝股份	2018-09-30	0.111
002510.XSHE	天汽模	2018-09-30	0.094
600320.XSHG	振华重工	2018-09-30	0.207
300568.XSHE	星源材质	2018-09-30	0.126
601918.XSHG	新集能源	2018-09-30	0.182
000404.XSHE	长虹华意	2018-09-30	0.062
300485.XSHE	赛升药业	2018-09-30	0.073
000038.XSHE	深大通	2018-09-30	0.041
601858.XSHG	中国科传	2018-09-30	0.043
000036.XSHE	华联控股	2018-09-30	0.127
000035.XSHE	中国天楹	2018-09-30	0.086
000034.XSHE	神州数码	2018-09-30	0.138
603218.XSHG	日月股份	2018-09-30	0.028
300484.XSHE	蓝海华腾	2018-09-30	0.028
000030.XSHE	富奥股份	2018-09-30	0.092
600668.XSHG	尖峰集团	2018-09-30	0.135
600782.XSHG	新钢股份	2018-09-30	0.251
601369.XSHG	陕鼓动力	2018-09-30	0.131
002196.XSHE	方正电机	2018-09-30	0.062
002197.XSHE	证通电子	2018-09-30	0.089
600789.XSHG	鲁抗医药	2018-09-30	0.179
603626.XSHG	科森科技	2018-09-30	0.049
603588.XSHG	高能环境	2018-09-30	0.11
600667.XSHG	太极实业	2018-09-30	0.172
000918.XSHE	嘉凯城	2018-09-30	0.131
000520.XSHE	长航凤凰	2018-09-30	0.098
603043.XSHG	广州酒家	2018-09-30	0.042
000525.XSHE	红太阳	2018-09-30	0.103
603843.XSHG	正平股份	2018-09-30	0.055
000910.XSHE	大亚圣象	2018-09-30	0.117
600360.XSHG	华微电子	2018-09-30	0.114
600363.XSHG	联创光电	2018-09-30	0.089
300616.XSHE	尚品宅配	2018-09-30	0.2
000915.XSHE	山大华特	2018-09-30	0.091
000917.XSHE	电广传媒	2018-09-30	0.176
002035.XSHE	华帝股份	2018-09-30	0.231
002742.XSHE	三圣股份	2018-09-30	0.046
002036.XSHE	联创电子	2018-09-30	0.128
002031.XSHE	巨轮智能	2018-09-30	0.112
002746.XSHE	仙坛股份	2018-09-30	0.073
002033.XSHE	丽江旅游	2018-09-30	0.074
002585.XSHE	双星新材	2018-09-30	0.11
002584.XSHE	西陇科学	2018-09-30	0.047
600446.XSHG	金证股份	2018-09-30	0.147
002429.XSHE	兆驰股份	2018-09-30	0.124
002581.XSHE	未名医药	2018-09-30	0.078
002582.XSHE	好想你	2018-09-30	0.088
002421.XSHE	达实智能	2018-09-30	0.148
600449.XSHG	宁夏建材	2018-09-30	0.077
603999.XSHG	读者传媒	2018-09-30	0.04
002425.XSHE	凯撒文化	2018-09-30	0.068
601566.XSHG	九牧王	2018-09-30	0.072
600569.XSHG	安阳钢铁	2018-09-30	0.12
600568.XSHG	中珠医疗	2018-09-30	0.096
600567.XSHG	山鹰纸业	2018-09-30	0.365
600562.XSHG	国睿科技	2018-09-30	0.176
600075.XSHG	新疆天业	2018-09-30	0.104
600217.XSHG	中再资环	2018-09-30	0.13
600210.XSHG	紫江企业	2018-09-30	0.118
603920.XSHG	世运电路	2018-09-30	0.048
300263.XSHE	隆华科技	2018-09-30	0.053
300699.XSHE	光威复材	2018-09-30	0.131
000591.XSHE	太阳能	2018-09-30	0.217
000989.XSHE	九芝堂	2018-09-30	0.198
300633.XSHE	开立医疗	2018-09-30	0.042
002389.XSHE	南洋科技	2018-09-30	0.137
000928.XSHE	中钢国际	2018-09-30	0.1
002737.XSHE	葵花药业	2018-09-30	0.137
300439.XSHE	美康生物	2018-09-30	0.07
002733.XSHE	雄韬股份	2018-09-30	0.051
300188.XSHE	美亚柏科	2018-09-30	0.227
002638.XSHE	勤上股份	2018-09-30	0.076
002636.XSHE	金安国纪	2018-09-30	0.076
300184.XSHE	力源信息	2018-09-30	0.076
300185.XSHE	通裕重工	2018-09-30	0.144
300262.XSHE	巴安水务	2018-09-30	0.053
300183.XSHE	东软载波	2018-09-30	0.1
300180.XSHE	华峰超纤	2018-09-30	0.19
002630.XSHE	华西能源	2018-09-30	0.189
000851.XSHE	高鸿股份	2018-09-30	0.103
300068.XSHE	南都电源	2018-09-30	0.169
300343.XSHE	联创互联	2018-09-30	0.089
600239.XSHG	云南城投	2018-09-30	0.13
300347.XSHE	泰格医药	2018-09-30	0.496
000517.XSHE	荣安地产	2018-09-30	0.054
300349.XSHE	金卡智能	2018-09-30	0.1
300063.XSHE	天龙集团	2018-09-30	0.035
600285.XSHG	羚锐制药	2018-09-30	0.124
300065.XSHE	海兰信	2018-09-30	0.091
600283.XSHG	钱江水利	2018-09-30	0.058
300066.XSHE	三川智慧	2018-09-30	0.065
002321.XSHE	华英农业	2018-09-30	0.066
002320.XSHE	海峡股份	2018-09-30	0.083
002322.XSHE	理工环科	2018-09-30	0.065
600812.XSHG	华北制药	2018-09-30	0.112
002619.XSHE	艾格拉斯	2018-09-30	0.066
002327.XSHE	富安娜	2018-09-30	0.11
002326.XSHE	永太科技	2018-09-30	0.116
002329.XSHE	皇氏集团	2018-09-30	0.062
002721.XSHE	金一文化	2018-09-30	0.073
603098.XSHG	森特股份	2018-09-30	0.033
300348.XSHE	长亮科技	2018-09-30	0.141
603063.XSHG	禾望电气	2018-09-30	0.014
300352.XSHE	北信源	2018-09-30	0.123
600828.XSHG	茂业商业	2018-09-30	0.041
000672.XSHE	上峰水泥	2018-09-30	0.113
000676.XSHE	智度股份	2018-09-30	0.139
601100.XSHG	恒立液压	2018-09-30	0.189
601101.XSHG	昊华能源	2018-09-30	0.096
603128.XSHG	华贸物流	2018-09-30	0.088
603116.XSHG	红蜻蜓	2018-09-30	0.042
000673.XSHE	当代东方	2018-09-30	0.074
601666.XSHG	平煤股份	2018-09-30	0.146
300064.XSHE	豫金刚石	2018-09-30	0.054
300114.XSHE	中航电测	2018-09-30	0.073
601069.XSHG	西部黄金	2018-09-30	0.12
300110.XSHE	华仁药业	2018-09-30	0.079
603113.XSHG	金能科技	2018-09-30	0.035
300118.XSHE	东方日升	2018-09-30	0.086
002023.XSHE	海特高新	2018-09-30	0.21
002499.XSHE	科林环保	2018-09-30	0.04
002556.XSHE	辉隆股份	2018-09-30	0.065
002557.XSHE	洽洽食品	2018-09-30	0.091
002554.XSHE	惠博普	2018-09-30	0.06
002497.XSHE	雅化集团	2018-09-30	0.197
002496.XSHE	ST辉丰	2018-09-30	0.064
002494.XSHE	华斯股份	2018-09-30	0.052
300447.XSHE	全信股份	2018-09-30	0.042
603393.XSHG	新天然气	2018-09-30	0.087
000070.XSHE	特发信息	2018-09-30	0.073
300443.XSHE	金雷风电	2018-09-30	0.03
002258.XSHE	利尔化学	2018-09-30	0.154
300441.XSHE	鲍斯股份	2018-09-30	0.049
002393.XSHE	力生制药	2018-09-30	0.064
002255.XSHE	海陆重工	2018-09-30	0.076
603398.XSHG	邦宝益智	2018-09-30	0.026
002256.XSHE	兆新股份	2018-09-30	0.106
300520.XSHE	科大国创	2018-09-30	0.061
002697.XSHE	红旗连锁	2018-09-30	0.138
002253.XSHE	川大智胜	2018-09-30	0.079
300523.XSHE	辰安科技	2018-09-30	0.119
300339.XSHE	润和软件	2018-09-30	0.153
600745.XSHG	闻泰科技	2018-09-30	0.357
600744.XSHG	华银电力	2018-09-30	0.059
600629.XSHG	华建集团	2018-09-30	0.051
600740.XSHG	山西焦化	2018-09-30	0.212
600624.XSHG	复旦复华	2018-09-30	0.072
300463.XSHE	迈克生物	2018-09-30	0.198
600626.XSHG	申达股份	2018-09-30	0.077
600621.XSHG	华鑫股份	2018-09-30	0.1
600622.XSHG	光大嘉宝	2018-09-30	0.136
300406.XSHE	九强生物	2018-09-30	0.083
603399.XSHG	吉翔股份	2018-09-30	0.136
300269.XSHE	联建光电	2018-09-30	0.07
002356.XSHE	赫美集团	2018-09-30	0.088
603458.XSHG	勘设股份	2018-09-30	0.041
603096.XSHG	新经典	2018-09-30	0.094
002786.XSHE	银宝山新	2018-09-30	0.029
002783.XSHE	凯龙股份	2018-09-30	0.038
002782.XSHE	可立克	2018-09-30	0.054
002631.XSHE	德尔未来	2018-09-30	0.06
002597.XSHE	金禾实业	2018-09-30	0.174
603801.XSHG	志邦家居	2018-09-30	0.05
603800.XSHG	道森股份	2018-09-30	0.033
603803.XSHG	瑞斯康达	2018-09-30	0.019
002788.XSHE	鹭燕医药	2018-09-30	0.041
002079.XSHE	苏州固锝	2018-09-30	0.077
002171.XSHE	楚江新材	2018-09-30	0.119
300432.XSHE	富临精工	2018-09-30	0.033
002175.XSHE	东方网络	2018-09-30	0.063
002177.XSHE	御银股份	2018-09-30	0.063
002071.XSHE	长城影视	2018-09-30	0.05
600523.XSHG	贵航股份	2018-09-30	0.051
603958.XSHG	哈森股份	2018-09-30	0.024
600526.XSHG	菲达环保	2018-09-30	0.054
603323.XSHG	吴江银行	2018-09-30	0.142
600480.XSHG	凌云股份	2018-09-30	0.075
300231.XSHE	银信科技	2018-09-30	0.081
300232.XSHE	洲明科技	2018-09-30	0.087
600486.XSHG	扬农化工	2018-09-30	0.297
300237.XSHE	美晨生态	2018-09-30	0.153
603718.XSHG	海利生物	2018-09-30	0.08
600130.XSHG	波导股份	2018-09-30	0.076
600132.XSHG	重庆啤酒	2018-09-30	0.188
600783.XSHG	鲁信创投	2018-09-30	0.085
603711.XSHG	香飘飘	2018-09-30	0.021
600135.XSHG	乐凯胶片	2018-09-30	0.053
600136.XSHG	当代明诚	2018-09-30	0.083
000828.XSHE	东莞控股	2018-09-30	0.096
600313.XSHG	农发种业	2018-09-30	0.053
601908.XSHG	京运通	2018-09-30	0.124
000416.XSHE	民生控股	2018-09-30	0.055
000820.XSHE	神雾节能	2018-09-30	0.097
000821.XSHE	京山轻机	2018-09-30	0.071
000822.XSHE	山东海化	2018-09-30	0.104
600252.XSHG	中恒集团	2018-09-30	0.249
600255.XSHG	梦舟股份	2018-09-30	0.121
000558.XSHE	莱茵体育	2018-09-30	0.064
300299.XSHE	富春股份	2018-09-30	0.053
002677.XSHE	浙江美大	2018-09-30	0.082
600966.XSHG	博汇纸业	2018-09-30	0.131
002675.XSHE	东诚药业	2018-09-30	0.127
000550.XSHE	江铃汽车	2018-09-30	0.072
000554.XSHE	泰山石油	2018-09-30	0.069
000555.XSHE	神州信息	2018-09-30	0.104
002792.XSHE	通宇通讯	2018-09-30	0.078
300304.XSHE	云意电气	2018-09-30	0.061
002474.XSHE	榕基软件	2018-09-30	0.104
002476.XSHE	宝莫股份	2018-09-30	0.064
300300.XSHE	汉鼎宇佑	2018-09-30	0.126
300302.XSHE	同有科技	2018-09-30	0.059
300303.XSHE	聚飞光电	2018-09-30	0.074
002772.XSHE	众兴菌业	2018-09-30	0.058
300309.XSHE	吉艾科技	2018-09-30	0.141
000958.XSHE	东方能源	2018-09-30	0.083
600550.XSHG	保变电气	2018-09-30	0.09
001896.XSHE	豫能控股	2018-09-30	0.035
000957.XSHE	中通客车	2018-09-30	0.074
000951.XSHE	中国重汽	2018-09-30	0.098
000952.XSHE	广济药业	2018-09-30	0.084
600559.XSHG	老白干酒	2018-09-30	0.174
000735.XSHE	罗牛山	2018-09-30	0.29
000731.XSHE	四川美丰	2018-09-30	0.101
000733.XSHE	振华科技	2018-09-30	0.127
000739.XSHE	普洛药业	2018-09-30	0.151
300350.XSHE	华鹏飞	2018-09-30	0.034
603026.XSHG	石大胜华	2018-09-30	0.075
002812.XSHE	创新股份	2018-09-30	0.174
002606.XSHE	大连电瓷	2018-09-30	0.036
002859.XSHE	洁美科技	2018-09-30	0.082
002605.XSHE	姚记扑克	2018-09-30	0.033
603359.XSHG	东珠生态	2018-09-30	0.052
002918.XSHE	蒙娜丽莎	2018-09-30	0.043
300664.XSHE	鹏鹞环保	2018-09-30	0.042
002609.XSHE	捷顺科技	2018-09-30	0.082
