code	display_name	date	weight
600011.XSHG	华能国际	2020-07-11	0.125
600015.XSHG	华夏银行	2020-07-11	0.255
600016.XSHG	民生银行	2020-07-11	0.815
600019.XSHG	宝钢股份	2020-07-11	0.274
600028.XSHG	中国石化	2020-07-11	0.353
600029.XSHG	南方航空	2020-07-11	0.154
600030.XSHG	中信证券	2020-07-11	1.388
600031.XSHG	三一重工	2020-07-11	0.749
600036.XSHG	招商银行	2020-07-11	2.35
600038.XSHG	中直股份	2020-07-11	0.082
600050.XSHG	中国联通	2020-07-11	0.304
600061.XSHG	国投资本	2020-07-11	0.145
600066.XSHG	宇通客车	2020-07-11	0.11
600068.XSHG	葛洲坝	2020-07-11	0.111
600085.XSHG	同仁堂	2020-07-11	0.101
600089.XSHG	特变电工	2020-07-11	0.17
600104.XSHG	上汽集团	2020-07-11	0.402
600109.XSHG	国金证券	2020-07-11	0.187
600111.XSHG	北方稀土	2020-07-11	0.137
600115.XSHG	东方航空	2020-07-11	0.128
600118.XSHG	中国卫星	2020-07-11	0.123
600170.XSHG	上海建工	2020-07-11	0.092
600176.XSHG	中国巨石	2020-07-11	0.13
600177.XSHG	雅戈尔	2020-07-11	0.112
600183.XSHG	生益科技	2020-07-11	0.225
600188.XSHG	兖州煤业	2020-07-11	0.053
600196.XSHG	复星医药	2020-07-11	0.276
600208.XSHG	新湖中宝	2020-07-11	0.087
600219.XSHG	南山铝业	2020-07-11	0.098
600221.XSHG	海航控股	2020-07-11	0.117
600233.XSHG	圆通速递	2020-07-11	0.125
600271.XSHG	航天信息	2020-07-11	0.123
600276.XSHG	恒瑞医药	2020-07-11	2.317
600297.XSHG	广汇汽车	2020-07-11	0.087
600299.XSHG	安迪苏	2020-07-11	0.024
600309.XSHG	万华化学	2020-07-11	0.53
600332.XSHG	白云山	2020-07-11	0.123
600340.XSHG	华夏幸福	2020-07-11	0.186
600346.XSHG	恒力石化	2020-07-11	0.2
600352.XSHG	浙江龙盛	2020-07-11	0.225
600362.XSHG	江西铜业	2020-07-11	0.094
600369.XSHG	西南证券	2020-07-11	0.088
600372.XSHG	中航电子	2020-07-11	0.048
600383.XSHG	金地集团	2020-07-11	0.209
600390.XSHG	五矿资本	2020-07-11	0.107
600398.XSHG	海澜之家	2020-07-11	0.052
600406.XSHG	国电南瑞	2020-07-11	0.316
600436.XSHG	片仔癀	2020-07-11	0.347
600438.XSHG	通威股份	2020-07-11	0.302
600487.XSHG	亨通光电	2020-07-11	0.152
600489.XSHG	中金黄金	2020-07-11	0.115
600498.XSHG	烽火通信	2020-07-11	0.137
600516.XSHG	方大炭素	2020-07-11	0.097
600519.XSHG	贵州茅台	2020-07-11	4.967
600522.XSHG	中天科技	2020-07-11	0.19
600547.XSHG	山东黄金	2020-07-11	0.322
600570.XSHG	恒生电子	2020-07-11	0.608
600583.XSHG	海油工程	2020-07-11	0.068
600585.XSHG	海螺水泥	2020-07-11	0.858
600588.XSHG	用友网络	2020-07-11	0.484
600606.XSHG	绿地控股	2020-07-11	0.152
600637.XSHG	东方明珠	2020-07-11	0.134
600655.XSHG	豫园股份	2020-07-11	0.093
600660.XSHG	福耀玻璃	2020-07-11	0.198
600674.XSHG	川投能源	2020-07-11	0.083
600690.XSHG	海尔智家	2020-07-11	0.453
600703.XSHG	三安光电	2020-07-11	0.413
600705.XSHG	中航资本	2020-07-11	0.144
600741.XSHG	华域汽车	2020-07-11	0.221
600745.XSHG	闻泰科技	2020-07-11	0.383
600760.XSHG	中航沈飞	2020-07-11	0.093
600795.XSHG	国电电力	2020-07-11	0.147
600809.XSHG	山西汾酒	2020-07-11	0.256
600837.XSHG	海通证券	2020-07-11	0.688
600848.XSHG	上海临港	2020-07-11	0.087
601607.XSHG	上海医药	2020-07-11	0.143
600867.XSHG	通化东宝	2020-07-11	0.168
600886.XSHG	国投电力	2020-07-11	0.144
600887.XSHG	伊利股份	2020-07-11	1.276
600893.XSHG	航发动力	2020-07-11	0.143
600900.XSHG	长江电力	2020-07-11	1.126
002007.XSHE	华兰生物	2020-07-11	0.371
002008.XSHE	大族激光	2020-07-11	0.207
002024.XSHE	苏宁易购	2020-07-11	0.221
002027.XSHE	分众传媒	2020-07-11	0.387
002032.XSHE	苏泊尔	2020-07-11	0.079
600482.XSHG	中国动力	2020-07-11	0.069
600027.XSHG	华电国际	2020-07-11	0.075
002044.XSHE	美年健康	2020-07-11	0.267
002050.XSHE	三花智控	2020-07-11	0.266
601988.XSHG	中国银行	2020-07-11	0.496
600048.XSHG	保利地产	2020-07-11	0.715
601006.XSHG	大秦铁路	2020-07-11	0.283
601111.XSHG	中国国航	2020-07-11	0.133
601398.XSHG	工商银行	2020-07-11	1.179
600018.XSHG	上港集团	2020-07-11	0.099
601628.XSHG	中国人寿	2020-07-11	0.306
002120.XSHE	韵达股份	2020-07-11	0.192
601166.XSHG	兴业银行	2020-07-11	1.329
601318.XSHG	中国平安	2020-07-11	5.226
002129.XSHE	中环股份	2020-07-11	0.296
000338.XSHE	潍柴动力	2020-07-11	0.444
601998.XSHG	中信银行	2020-07-11	0.107
601328.XSHG	交通银行	2020-07-11	0.952
601600.XSHG	中国铝业	2020-07-11	0.122
601919.XSHG	中远海控	2020-07-11	0.113
002142.XSHE	宁波银行	2020-07-11	0.533
601009.XSHG	南京银行	2020-07-11	0.297
002153.XSHE	石基信息	2020-07-11	0.084
002146.XSHE	荣盛发展	2020-07-11	0.095
002157.XSHE	正邦科技	2020-07-11	0.148
601169.XSHG	北京银行	2020-07-11	0.49
002179.XSHE	中航光电	2020-07-11	0.153
601939.XSHG	建设银行	2020-07-11	0.286
601808.XSHG	中海油服	2020-07-11	0.053
601088.XSHG	中国神华	2020-07-11	0.32
601857.XSHG	中国石油	2020-07-11	0.275
601390.XSHG	中国中铁	2020-07-11	0.276
002202.XSHE	金风科技	2020-07-11	0.186
601601.XSHG	中国太保	2020-07-11	0.501
601899.XSHG	紫金矿业	2020-07-11	0.409
601898.XSHG	中煤能源	2020-07-11	0.047
601186.XSHG	中国铁建	2020-07-11	0.261
002230.XSHE	科大讯飞	2020-07-11	0.389
002236.XSHE	大华股份	2020-07-11	0.234
002252.XSHE	上海莱士	2020-07-11	0.116
002241.XSHE	歌尔股份	2020-07-11	0.451
601668.XSHG	中国建筑	2020-07-11	0.676
002271.XSHE	东方雨虹	2020-07-11	0.302
601766.XSHG	中国中车	2020-07-11	0.458
601788.XSHG	光大证券	2020-07-11	0.212
601727.XSHG	上海电气	2020-07-11	0.124
600999.XSHG	招商证券	2020-07-11	0.424
601633.XSHG	长城汽车	2020-07-11	0.063
601888.XSHG	中国中免	2020-07-11	1.016
601989.XSHG	中国重工	2020-07-11	0.247
002304.XSHE	洋河股份	2020-07-11	0.428
002311.XSHE	海大集团	2020-07-11	0.254
601618.XSHG	中国中冶	2020-07-11	0.121
601117.XSHG	中国化学	2020-07-11	0.091
300003.XSHE	乐普医疗	2020-07-11	0.308
300014.XSHE	亿纬锂能	2020-07-11	0.298
300015.XSHE	爱尔眼科	2020-07-11	0.591
300033.XSHE	同花顺	2020-07-11	0.193
601877.XSHG	正泰电器	2020-07-11	0.191
002352.XSHE	顺丰控股	2020-07-11	0.489
601688.XSHG	华泰证券	2020-07-11	0.748
002371.XSHE	北方华创	2020-07-11	0.286
002410.XSHE	广联达	2020-07-11	0.426
300059.XSHE	东方财富	2020-07-11	0.88
002415.XSHE	海康威视	2020-07-11	0.767
002422.XSHE	科伦药业	2020-07-11	0.143
002456.XSHE	欧菲光	2020-07-11	0.234
601012.XSHG	隆基股份	2020-07-11	0.727
002466.XSHE	天齐锂业	2020-07-11	0.137
002460.XSHE	赣锋锂业	2020-07-11	0.277
002463.XSHE	沪电股份	2020-07-11	0.204
300124.XSHE	汇川技术	2020-07-11	0.267
601018.XSHG	宁波港	2020-07-11	0.095
601288.XSHG	农业银行	2020-07-11	0.656
002468.XSHE	申通快递	2020-07-11	0.068
601377.XSHG	兴业证券	2020-07-11	0.217
002475.XSHE	立讯精密	2020-07-11	1.454
601818.XSHG	光大银行	2020-07-11	0.385
300122.XSHE	智飞生物	2020-07-11	0.433
600998.XSHG	九州通	2020-07-11	0.094
002493.XSHE	荣盛石化	2020-07-11	0.157
300136.XSHE	信维通信	2020-07-11	0.278
300142.XSHE	沃森生物	2020-07-11	0.544
002508.XSHE	老板电器	2020-07-11	0.1
300144.XSHE	宋城演艺	2020-07-11	0.183
601933.XSHG	永辉超市	2020-07-11	0.243
002558.XSHE	巨人网络	2020-07-11	0.071
002555.XSHE	三七互娱	2020-07-11	0.401
601216.XSHG	君正集团	2020-07-11	0.058
601992.XSHG	金隅集团	2020-07-11	0.069
603156.XSHG	养元饮品	2020-07-11	0.074
002594.XSHE	比亚迪	2020-07-11	0.44
002601.XSHE	龙蟒佰利	2020-07-11	0.127
601901.XSHG	方正证券	2020-07-11	0.197
002607.XSHE	中公教育	2020-07-11	0.127
002602.XSHE	世纪华通	2020-07-11	0.258
002624.XSHE	完美世界	2020-07-11	0.252
601669.XSHG	中国电建	2020-07-11	0.179
601100.XSHG	恒立液压	2020-07-11	0.143
601225.XSHG	陕西煤业	2020-07-11	0.195
601555.XSHG	东吴证券	2020-07-11	0.171
601800.XSHG	中国交建	2020-07-11	0.175
002673.XSHE	西部证券	2020-07-11	0.097
601360.XSHG	三六零	2020-07-11	0.126
601336.XSHG	新华保险	2020-07-11	0.25
601231.XSHG	环旭电子	2020-07-11	0.097
300347.XSHE	泰格医药	2020-07-11	0.361
603993.XSHG	洛阳钼业	2020-07-11	0.175
603288.XSHG	海天味业	2020-07-11	0.817
601238.XSHG	广汽集团	2020-07-11	0.056
002714.XSHE	牧原股份	2020-07-11	0.831
002773.XSHE	康弘药业	2020-07-11	0.088
000333.XSHE	美的集团	2020-07-11	1.979
002739.XSHE	万达电影	2020-07-11	0.086
601211.XSHG	国泰君安	2020-07-11	0.526
600958.XSHG	东方证券	2020-07-11	0.23
601198.XSHG	东兴证券	2020-07-11	0.102
603899.XSHG	晨光文具	2020-07-11	0.137
603369.XSHG	今世缘	2020-07-11	0.169
601021.XSHG	春秋航空	2020-07-11	0.087
601828.XSHG	美凯龙	2020-07-11	0.029
601985.XSHG	中国核电	2020-07-11	0.172
603160.XSHG	汇顶科技	2020-07-11	0.275
603986.XSHG	兆易创新	2020-07-11	0.525
300433.XSHE	蓝思科技	2020-07-11	0.249
603799.XSHG	华友钴业	2020-07-11	0.18
601212.XSHG	白银有色	2020-07-11	0.026
603658.XSHG	安图生物	2020-07-11	0.142
600977.XSHG	中国电影	2020-07-11	0.066
603019.XSHG	中科曙光	2020-07-11	0.27
601878.XSHG	浙商证券	2020-07-11	0.089
002736.XSHE	国信证券	2020-07-11	0.188
300413.XSHE	芒果超媒	2020-07-11	0.314
300408.XSHE	三环集团	2020-07-11	0.195
601229.XSHG	上海银行	2020-07-11	0.558
600919.XSHG	江苏银行	2020-07-11	0.354
601997.XSHG	贵阳银行	2020-07-11	0.109
600926.XSHG	杭州银行	2020-07-11	0.143
601838.XSHG	成都银行	2020-07-11	0.117
601881.XSHG	中国银河	2020-07-11	0.1
603833.XSHG	欧派家居	2020-07-11	0.099
002841.XSHE	视源股份	2020-07-11	0.176
000166.XSHE	申万宏源	2020-07-11	0.308
300601.XSHE	康泰生物	2020-07-11	0.368
603501.XSHG	韦尔股份	2020-07-11	0.236
300498.XSHE	温氏股份	2020-07-11	0.657
601108.XSHG	财通证券	2020-07-11	0.174
300628.XSHE	亿联网络	2020-07-11	0.124
601155.XSHG	新城控股	2020-07-11	0.191
601162.XSHG	天风证券	2020-07-11	0.136
001979.XSHE	招商蛇口	2020-07-11	0.352
603260.XSHG	合盛硅业	2020-07-11	0.026
600025.XSHG	华能水电	2020-07-11	0.046
600968.XSHG	海油发展	2020-07-11	0.032
002939.XSHE	长城证券	2020-07-11	0.078
002945.XSHE	华林证券	2020-07-11	0.025
002958.XSHE	青农商行	2020-07-11	0.083
600928.XSHG	西安银行	2020-07-11	0.047
002916.XSHE	深南电路	2020-07-11	0.161
601066.XSHG	中信建投	2020-07-11	0.136
601236.XSHG	红塔证券	2020-07-11	0.052
603259.XSHG	药明康德	2020-07-11	0.677
601319.XSHG	中国人保	2020-07-11	0.093
601298.XSHG	青岛港	2020-07-11	0.027
601916.XSHG	浙商银行	2020-07-11	0.058
002938.XSHE	鹏鼎控股	2020-07-11	0.086
601577.XSHG	长沙银行	2020-07-11	0.055
601698.XSHG	中国卫通	2020-07-11	0.049
600989.XSHG	宝丰能源	2020-07-11	0.046
601077.XSHG	渝农商行	2020-07-11	0.037
601138.XSHG	工业富联	2020-07-11	0.203
003816.XSHE	中国广核	2020-07-11	0.118
601658.XSHG	邮储银行	2020-07-11	0.083
601816.XSHG	京沪高铁	2020-07-11	0.124
