code	display_name	date	weight
600068.XSHG	葛洲坝	2018-09-30	0.193
000423.XSHE	东阿阿胶	2018-09-30	0.211
601155.XSHG	新城控股	2018-09-30	0.231
601225.XSHG	陕西煤业	2018-09-30	0.295
300251.XSHE	光线传媒	2018-09-30	0.07
000630.XSHE	铜陵有色	2018-09-30	0.133
601390.XSHG	中国中铁	2018-09-30	0.396
601377.XSHG	兴业证券	2018-09-30	0.207
002602.XSHE	世纪华通	2018-09-30	0.093
601398.XSHG	工商银行	2018-09-30	1.157
601021.XSHG	春秋航空	2018-09-30	0.09
600153.XSHG	建发股份	2018-09-30	0.116
601866.XSHG	中远海发	2018-09-30	0.072
601788.XSHG	光大证券	2018-09-30	0.2
600157.XSHG	永泰能源	2018-09-30	0.102
000559.XSHE	万向钱潮	2018-09-30	0.083
600867.XSHG	通化东宝	2018-09-30	0.246
002601.XSHE	龙蟒佰利	2018-09-30	0.081
002608.XSHE	江苏国信	2018-09-30	0.037
000876.XSHE	新希望	2018-09-30	0.126
600398.XSHG	海澜之家	2018-09-30	0.176
600795.XSHG	国电电力	2018-09-30	0.301
600011.XSHG	华能国际	2018-09-30	0.291
600010.XSHG	包钢股份	2018-09-30	0.204
600016.XSHG	民生银行	2018-09-30	1.669
600015.XSHG	华夏银行	2018-09-30	0.49
000786.XSHE	北新建材	2018-09-30	0.15
600390.XSHG	五矿资本	2018-09-30	0.04
600019.XSHG	宝钢股份	2018-09-30	0.692
600018.XSHG	上港集团	2018-09-30	0.167
600549.XSHG	厦门钨业	2018-09-30	0.114
601108.XSHG	财通证券	2018-09-30	0.038
000723.XSHE	美锦能源	2018-09-30	0.043
600369.XSHG	西南证券	2018-09-30	0.102
601992.XSHG	金隅集团	2018-09-30	0.116
000725.XSHE	京东方A	2018-09-30	0.797
600372.XSHG	中航电子	2018-09-30	0.067
600373.XSHG	中文传媒	2018-09-30	0.059
000538.XSHE	云南白药	2018-09-30	0.409
000728.XSHE	国元证券	2018-09-30	0.132
600376.XSHG	首开股份	2018-09-30	0.086
603858.XSHG	步长制药	2018-09-30	0.118
000338.XSHE	潍柴动力	2018-09-30	0.382
002027.XSHE	分众传媒	2018-09-30	0.621
002024.XSHE	苏宁易购	2018-09-30	0.454
601211.XSHG	国泰君安	2018-09-30	0.542
600547.XSHG	山东黄金	2018-09-30	0.165
002352.XSHE	顺丰控股	2018-09-30	0.105
601628.XSHG	中国人寿	2018-09-30	0.363
601919.XSHG	中远海控	2018-09-30	0.154
601718.XSHG	际华集团	2018-09-30	0.066
600383.XSHG	金地集团	2018-09-30	0.204
600900.XSHG	长江电力	2018-09-30	1.029
601857.XSHG	中国石油	2018-09-30	0.513
600703.XSHG	三安光电	2018-09-30	0.392
600438.XSHG	通威股份	2018-09-30	0.122
600909.XSHG	华安证券	2018-09-30	0.092
000783.XSHE	长江证券	2018-09-30	0.193
600705.XSHG	中航资本	2018-09-30	0.196
600704.XSHG	物产中大	2018-09-30	0.085
600570.XSHG	恒生电子	2018-09-30	0.26
600048.XSHG	保利地产	2018-09-30	0.861
002797.XSHE	第一创业	2018-09-30	0.108
600919.XSHG	江苏银行	2018-09-30	0.429
600660.XSHG	福耀玻璃	2018-09-30	0.351
601360.XSHG	三六零	2018-09-30	0.097
600663.XSHG	陆家嘴	2018-09-30	0.11
300003.XSHE	乐普医疗	2018-09-30	0.331
601099.XSHG	太平洋	2018-09-30	0.152
000839.XSHE	中信国安	2018-09-30	0.118
300015.XSHE	爱尔眼科	2018-09-30	0.295
000157.XSHE	中联重科	2018-09-30	0.171
002475.XSHE	立讯精密	2018-09-30	0.454
600688.XSHG	上海石化	2018-09-30	0.079
601633.XSHG	长城汽车	2018-09-30	0.084
600352.XSHG	浙江龙盛	2018-09-30	0.27
600682.XSHG	南京新百	2018-09-30	0.055
600362.XSHG	江西铜业	2018-09-30	0.148
600208.XSHG	新湖中宝	2018-09-30	0.134
603160.XSHG	汇顶科技	2018-09-30	0.066
603288.XSHG	海天味业	2018-09-30	0.547
002508.XSHE	老板电器	2018-09-30	0.103
002202.XSHE	金风科技	2018-09-30	0.244
002500.XSHE	山西证券	2018-09-30	0.106
002470.XSHE	金正大	2018-09-30	0.103
601009.XSHG	南京银行	2018-09-30	0.431
600674.XSHG	川投能源	2018-09-30	0.176
002624.XSHE	完美世界	2018-09-30	0.096
002625.XSHE	光启技术	2018-09-30	0.041
600176.XSHG	中国巨石	2018-09-30	0.217
600177.XSHG	雅戈尔	2018-09-30	0.175
600170.XSHG	上海建工	2018-09-30	0.133
601006.XSHG	大秦铁路	2018-09-30	0.506
601169.XSHG	北京银行	2018-09-30	0.851
600271.XSHG	航天信息	2018-09-30	0.312
600977.XSHG	中国电影	2018-09-30	0.096
600276.XSHG	恒瑞医药	2018-09-30	1.441
300072.XSHE	三聚环保	2018-09-30	0.157
300070.XSHE	碧水源	2018-09-30	0.207
601088.XSHG	中国神华	2018-09-30	0.361
601166.XSHG	兴业银行	2018-09-30	1.853
600809.XSHG	山西汾酒	2018-09-30	0.121
600196.XSHG	复星医药	2018-09-30	0.289
601991.XSHG	大唐发电	2018-09-30	0.076
601228.XSHG	广州港	2018-09-30	0.091
002673.XSHE	西部证券	2018-09-30	0.136
600690.XSHG	青岛海尔	2018-09-30	0.537
002230.XSHE	科大讯飞	2018-09-30	0.449
600219.XSHG	南山铝业	2018-09-30	0.148
002085.XSHE	万丰奥威	2018-09-30	0.091
600050.XSHG	中国联通	2018-09-30	0.515
601933.XSHG	永辉超市	2018-09-30	0.289
601901.XSHG	方正证券	2018-09-30	0.242
002007.XSHE	华兰生物	2018-09-30	0.187
002008.XSHE	大族激光	2018-09-30	0.368
601898.XSHG	中煤能源	2018-09-30	0.09
601939.XSHG	建设银行	2018-09-30	0.52
002739.XSHE	万达电影	2018-09-30	0.24
000983.XSHE	西山煤电	2018-09-30	0.102
603833.XSHG	欧派家居	2018-09-30	0.119
002736.XSHE	国信证券	2018-09-30	0.204
601838.XSHG	成都银行	2018-09-30	0.035
600606.XSHG	绿地控股	2018-09-30	0.232
601997.XSHG	贵阳银行	2018-09-30	0.162
600926.XSHG	杭州银行	2018-09-30	0.162
002925.XSHE	盈趣科技	2018-09-30	0.04
002074.XSHE	国轩高科	2018-09-30	0.089
002493.XSHE	荣盛石化	2018-09-30	0.143
600518.XSHG	康美药业	2018-09-30	0.613
600519.XSHG	贵州茅台	2018-09-30	3.265
601998.XSHG	中信银行	2018-09-30	0.18
000858.XSHE	五粮液	2018-09-30	1.184
601985.XSHG	中国核电	2018-09-30	0.269
600516.XSHG	方大炭素	2018-09-30	0.24
600221.XSHG	海航控股	2018-09-30	0.231
600028.XSHG	中国石化	2018-09-30	0.709
600029.XSHG	南方航空	2018-09-30	0.234
600522.XSHG	中天科技	2018-09-30	0.217
000503.XSHE	国新健康	2018-09-30	0.14
002310.XSHE	东方园林	2018-09-30	0.152
001965.XSHE	招商公路	2018-09-30	0.045
600188.XSHG	兖州煤业	2018-09-30	0.098
601688.XSHG	华泰证券	2018-09-30	0.495
600583.XSHG	海油工程	2018-09-30	0.131
000060.XSHE	中金岭南	2018-09-30	0.114
002153.XSHE	石基信息	2018-09-30	0.113
000776.XSHE	广发证券	2018-09-30	0.394
000063.XSHE	中兴通讯	2018-09-30	0.448
000671.XSHE	阳光城	2018-09-30	0.097
600588.XSHG	用友网络	2018-09-30	0.261
601766.XSHG	中国中车	2018-09-30	0.589
600339.XSHG	中油工程	2018-09-30	0.078
000069.XSHE	华侨城A	2018-09-30	0.203
002241.XSHE	歌尔股份	2018-09-30	0.17
601828.XSHG	美凯龙	2018-09-30	0.041
601669.XSHG	中国电建	2018-09-30	0.243
601668.XSHG	中国建筑	2018-09-30	1.118
002572.XSHE	索菲亚	2018-09-30	0.146
300059.XSHE	东方财富	2018-09-30	0.453
000100.XSHE	TCL集团	2018-09-30	0.305
300408.XSHE	三环集团	2018-09-30	0.248
603260.XSHG	合盛硅业	2018-09-30	0.043
600118.XSHG	中国卫星	2018-09-30	0.105
601212.XSHG	白银有色	2018-09-30	0.032
600297.XSHG	广汇汽车	2018-09-30	0.149
600115.XSHG	东方航空	2018-09-30	0.224
601216.XSHG	君正集团	2018-09-30	0.104
600111.XSHG	北方稀土	2018-09-30	0.22
600038.XSHG	中直股份	2018-09-30	0.11
600332.XSHG	白云山	2018-09-30	0.196
601899.XSHG	紫金矿业	2018-09-30	0.348
002555.XSHE	三七互娱	2018-09-30	0.086
600031.XSHG	三一重工	2018-09-30	0.41
600030.XSHG	中信证券	2018-09-30	1.24
002558.XSHE	巨人网络	2018-09-30	0.12
002142.XSHE	宁波银行	2018-09-30	0.419
600233.XSHG	圆通速递	2018-09-30	0.04
601727.XSHG	上海电气	2018-09-30	0.173
603993.XSHG	洛阳钼业	2018-09-30	0.106
600036.XSHG	招商银行	2018-09-30	2.876
002411.XSHE	必康股份	2018-09-30	0.085
002146.XSHE	荣盛发展	2018-09-30	0.139
601186.XSHG	中国铁建	2018-09-30	0.481
600837.XSHG	海通证券	2018-09-30	0.684
000768.XSHE	中航飞机	2018-09-30	0.209
601288.XSHG	农业银行	2018-09-30	1.371
000166.XSHE	申万宏源	2018-09-30	0.297
601818.XSHG	光大银行	2018-09-30	0.585
002065.XSHE	东华软件	2018-09-30	0.16
601111.XSHG	中国国航	2018-09-30	0.229
600535.XSHG	天士力	2018-09-30	0.198
000333.XSHE	美的集团	2018-09-30	1.891
002714.XSHE	牧原股份	2018-09-30	0.142
600309.XSHG	万华化学	2018-09-30	0.797
600741.XSHG	华域汽车	2018-09-30	0.317
601198.XSHG	东兴证券	2018-09-30	0.136
000540.XSHE	中天金融	2018-09-30	0.203
601958.XSHG	金钼股份	2018-09-30	0.059
300122.XSHE	智飞生物	2018-09-30	0.197
600340.XSHG	华夏幸福	2018-09-30	0.292
600109.XSHG	国金证券	2018-09-30	0.141
600346.XSHG	恒力股份	2018-09-30	0.122
601618.XSHG	中国中冶	2018-09-30	0.189
600023.XSHG	浙能电力	2018-09-30	0.196
600104.XSHG	上汽集团	2018-09-30	1.007
603799.XSHG	华友钴业	2018-09-30	0.245
002252.XSHE	上海莱士	2018-09-30	0.287
600100.XSHG	同方股份	2018-09-30	0.167
601328.XSHG	交通银行	2018-09-30	1.522
601611.XSHG	中国核建	2018-09-30	0.06
000402.XSHE	金融街	2018-09-30	0.082
000651.XSHE	格力电器	2018-09-30	1.848
601888.XSHG	中国国旅	2018-09-30	0.61
601333.XSHG	广深铁路	2018-09-30	0.127
601881.XSHG	中国银河	2018-09-30	0.094
600959.XSHG	江苏有线	2018-09-30	0.069
002594.XSHE	比亚迪	2018-09-30	0.397
300136.XSHE	信维通信	2018-09-30	0.264
002304.XSHE	洋河股份	2018-09-30	0.685
000895.XSHE	双汇发展	2018-09-30	0.227
300433.XSHE	蓝思科技	2018-09-30	0.092
601800.XSHG	中国交建	2018-09-30	0.189
000568.XSHE	泸州老窖	2018-09-30	0.311
002385.XSHE	大北农	2018-09-30	0.072
300017.XSHE	网宿科技	2018-09-30	0.142
600804.XSHG	鹏博士	2018-09-30	0.158
601018.XSHG	宁波港	2018-09-30	0.158
601808.XSHG	中海油服	2018-09-30	0.06
000898.XSHE	鞍钢股份	2018-09-30	0.111
601012.XSHG	隆基股份	2018-09-30	0.262
002466.XSHE	天齐锂业	2018-09-30	0.247
600489.XSHG	中金黄金	2018-09-30	0.113
600886.XSHG	国投电力	2018-09-30	0.296
600887.XSHG	伊利股份	2018-09-30	1.45
000002.XSHE	万科A	2018-09-30	1.153
601117.XSHG	中国化学	2018-09-30	0.129
002460.XSHE	赣锋锂业	2018-09-30	0.231
000001.XSHE	平安银行	2018-09-30	0.857
600482.XSHG	中国动力	2018-09-30	0.162
600739.XSHG	辽宁成大	2018-09-30	0.165
600637.XSHG	东方明珠	2018-09-30	0.168
600820.XSHG	隧道股份	2018-09-30	0.112
002468.XSHE	申通快递	2018-09-30	0.05
600487.XSHG	亨通光电	2018-09-30	0.309
000961.XSHE	中南建设	2018-09-30	0.112
000963.XSHE	华东医药	2018-09-30	0.323
601336.XSHG	新华保险	2018-09-30	0.377
300033.XSHE	同花顺	2018-09-30	0.079
600406.XSHG	国电南瑞	2018-09-30	0.29
002456.XSHE	欧菲科技	2018-09-30	0.32
600585.XSHG	海螺水泥	2018-09-30	0.732
601607.XSHG	上海医药	2018-09-30	0.242
601601.XSHG	中国太保	2018-09-30	1.015
601600.XSHG	中国铝业	2018-09-30	0.262
001979.XSHE	招商蛇口	2018-09-30	0.421
