code	display_name	date	weight
002458.XSHE	益生股份	2020-07-11	0.39
300094.XSHE	国联水产	2020-07-11	0.09
002481.XSHE	双塔食品	2020-07-11	0.56
300132.XSHE	青松股份	2020-07-11	0.31
300138.XSHE	晨光生物	2020-07-11	0.216
002511.XSHE	中顺洁柔	2020-07-11	0.633
002505.XSHE	大康农业	2020-07-11	0.249
002507.XSHE	涪陵榨菜	2020-07-11	0.863
002515.XSHE	金字火腿	2020-07-11	0.186
300146.XSHE	汤臣倍健	2020-07-11	0.675
002567.XSHE	唐人神	2020-07-11	0.207
601933.XSHG	永辉超市	2020-07-11	1.557
002557.XSHE	洽洽食品	2020-07-11	0.715
601116.XSHG	三江购物	2020-07-11	0.136
002548.XSHE	金新农	2020-07-11	0.115
300189.XSHE	神农科技	2020-07-11	0.177
002568.XSHE	百润股份	2020-07-11	0.511
002582.XSHE	好想你	2020-07-11	0.191
603156.XSHG	养元饮品	2020-07-11	0.472
002646.XSHE	青青稞酒	2020-07-11	0.085
002650.XSHE	ST加加	2020-07-11	0.147
002661.XSHE	克明面业	2020-07-11	0.198
603288.XSHG	海天味业	2020-07-11	5.243
002746.XSHE	仙坛股份	2020-07-11	0.133
002695.XSHE	煌上煌	2020-07-11	0.225
002714.XSHE	牧原股份	2020-07-11	5.329
603777.XSHG	来伊份	2020-07-11	0.099
002697.XSHE	红旗连锁	2020-07-11	0.386
603609.XSHG	禾丰牧业	2020-07-11	0.179
002726.XSHE	龙大肉食	2020-07-11	0.146
603369.XSHG	今世缘	2020-07-11	1.082
002732.XSHE	燕塘乳业	2020-07-11	0.074
603866.XSHG	桃李面包	2020-07-11	0.436
300511.XSHE	雪榕生物	2020-07-11	0.147
603919.XSHG	金徽酒	2020-07-11	0.115
603589.XSHG	口子窖	2020-07-11	0.794
603317.XSHG	天味食品	2020-07-11	0.159
603198.XSHG	迎驾贡酒	2020-07-11	0.227
603027.XSHG	千禾味业	2020-07-11	0.456
603043.XSHG	广州酒家	2020-07-11	0.228
603299.XSHG	苏盐井神	2020-07-11	0.083
603886.XSHG	元祖股份	2020-07-11	0.068
603345.XSHG	安井食品	2020-07-11	0.605
603708.XSHG	家家悦	2020-07-11	0.52
603983.XSHG	丸美股份	2020-07-11	0.165
603336.XSHG	宏辉果蔬	2020-07-11	0.068
002840.XSHE	华统股份	2020-07-11	0.115
603517.XSHG	绝味食品	2020-07-11	0.933
002847.XSHE	盐津铺子	2020-07-11	0.16
002852.XSHE	道道全	2020-07-11	0.072
601952.XSHG	苏垦农发	2020-07-11	0.17
300498.XSHE	温氏股份	2020-07-11	4.217
603711.XSHG	香飘飘	2020-07-11	0.066
300791.XSHE	仙乐健康	2020-07-11	0.125
300761.XSHE	立华股份	2020-07-11	0.202
002891.XSHE	中宠股份	2020-07-11	0.121
603605.XSHG	珀莱雅	2020-07-11	0.471
603363.XSHG	傲农生物	2020-07-11	0.158
300740.XSHE	御家汇	2020-07-11	0.123
300673.XSHE	佩蒂股份	2020-07-11	0.086
300741.XSHE	华宝股份	2020-07-11	0.197
603755.XSHG	日辰股份	2020-07-11	0.113
603697.XSHG	有友食品	2020-07-11	0.08
002946.XSHE	新乳业	2020-07-11	0.096
002956.XSHE	西麦食品	2020-07-11	0.113
600929.XSHG	湖南盐业	2020-07-11	0.098
300765.XSHE	新诺威	2020-07-11	0.123
