code	display_name	date	weight
600329.XSHG	中新药业	2020-07-11	0.158
600332.XSHG	白云山	2020-07-11	0.577
600351.XSHG	亚宝药业	2020-07-11	0.087
600380.XSHG	健康元	2020-07-11	0.502
600420.XSHG	现代制药	2020-07-11	0.157
600422.XSHG	昆药集团	2020-07-11	0.165
600436.XSHG	片仔癀	2020-07-11	1.631
600479.XSHG	千金药业	2020-07-11	0.098
600511.XSHG	国药股份	2020-07-11	0.39
600521.XSHG	华海药业	2020-07-11	0.784
600535.XSHG	天士力	2020-07-11	0.468
600557.XSHG	康缘药业	2020-07-11	0.183
600566.XSHG	济川药业	2020-07-11	0.264
600572.XSHG	康恩贝	2020-07-11	0.326
600587.XSHG	新华医疗	2020-07-11	0.161
600594.XSHG	益佰制药	2020-07-11	0.14
600613.XSHG	神奇制药	2020-07-11	0.041
600624.XSHG	复旦复华	2020-07-11	0.152
600645.XSHG	中源协和	2020-07-11	0.294
600664.XSHG	哈药股份	2020-07-11	0.147
600713.XSHG	南京医药	2020-07-11	0.086
600750.XSHG	江中药业	2020-07-11	0.152
600763.XSHG	通策医疗	2020-07-11	1.019
600771.XSHG	广誉远	2020-07-11	0.175
600789.XSHG	鲁抗医药	2020-07-11	0.205
600812.XSHG	华北制药	2020-07-11	0.334
600829.XSHG	人民同泰	2020-07-11	0.041
601607.XSHG	上海医药	2020-07-11	0.674
600867.XSHG	通化东宝	2020-07-11	0.788
600993.XSHG	马应龙	2020-07-11	0.232
002007.XSHE	华兰生物	2020-07-11	1.742
002019.XSHE	亿帆医药	2020-07-11	0.541
002020.XSHE	京新药业	2020-07-11	0.197
002022.XSHE	科华生物	2020-07-11	0.235
002030.XSHE	达安基因	2020-07-11	0.532
002038.XSHE	双鹭药业	2020-07-11	0.251
002044.XSHE	美年健康	2020-07-11	1.256
300016.XSHE	北陆药业	2020-07-11	0.134
002099.XSHE	海翔药业	2020-07-11	0.244
002107.XSHE	沃华医药	2020-07-11	0.102
002118.XSHE	紫鑫药业	2020-07-11	0.108
300318.XSHE	博晖创新	2020-07-11	0.065
002166.XSHE	莱茵生物	2020-07-11	0.1
002198.XSHE	嘉应制药	2020-07-11	0.065
002223.XSHE	鱼跃医疗	2020-07-11	0.695
002252.XSHE	上海莱士	2020-07-11	0.543
002262.XSHE	恩华药业	2020-07-11	0.273
002294.XSHE	信立泰	2020-07-11	0.394
002365.XSHE	永安药业	2020-07-11	0.091
002317.XSHE	众生药业	2020-07-11	0.355
300003.XSHE	乐普医疗	2020-07-11	1.447
300006.XSHE	莱美药业	2020-07-11	0.095
300009.XSHE	安科生物	2020-07-11	0.543
300015.XSHE	爱尔眼科	2020-07-11	2.779
300026.XSHE	红日药业	2020-07-11	0.316
002326.XSHE	永太科技	2020-07-11	0.24
002332.XSHE	仙琚制药	2020-07-11	0.392
002370.XSHE	亚太药业	2020-07-11	0.049
300039.XSHE	上海凯宝	2020-07-11	0.107
002382.XSHE	蓝帆医疗	2020-07-11	0.461
002390.XSHE	信邦制药	2020-07-11	0.193
002399.XSHE	海普瑞	2020-07-11	0.298
002412.XSHE	汉森制药	2020-07-11	0.067
002411.XSHE	延安必康	2020-07-11	0.164
002422.XSHE	科伦药业	2020-07-11	0.672
002424.XSHE	贵州百灵	2020-07-11	0.186
002644.XSHE	佛慈制药	2020-07-11	0.054
002435.XSHE	长江健康	2020-07-11	0.058
002437.XSHE	誉衡药业	2020-07-11	0.135
300238.XSHE	冠昊生物	2020-07-11	0.12
002462.XSHE	嘉事堂	2020-07-11	0.101
300253.XSHE	卫宁健康	2020-07-11	1.244
300110.XSHE	华仁药业	2020-07-11	0.092
300108.XSHE	吉药控股	2020-07-11	0.034
300119.XSHE	瑞普生物	2020-07-11	0.144
300122.XSHE	智飞生物	2020-07-11	2.036
600998.XSHG	九州通	2020-07-11	0.444
300401.XSHE	花园生物	2020-07-11	0.131
300142.XSHE	沃森生物	2020-07-11	2.557
300143.XSHE	盈康生命	2020-07-11	0.174
300158.XSHE	振东制药	2020-07-11	0.123
300149.XSHE	量子生物	2020-07-11	0.209
002524.XSHE	光正集团	2020-07-11	0.125
300147.XSHE	香雪制药	2020-07-11	0.144
300194.XSHE	福安药业	2020-07-11	0.14
002550.XSHE	千红制药	2020-07-11	0.123
002551.XSHE	尚荣医疗	2020-07-11	0.134
300181.XSHE	佐力药业	2020-07-11	0.078
300204.XSHE	舒泰神	2020-07-11	0.084
002562.XSHE	兄弟科技	2020-07-11	0.075
002581.XSHE	未名医药	2020-07-11	0.299
300206.XSHE	理邦仪器	2020-07-11	0.169
300381.XSHE	溢多利	2020-07-11	0.158
002589.XSHE	瑞康医药	2020-07-11	0.179
300233.XSHE	金城医药	2020-07-11	0.23
002626.XSHE	金达威	2020-07-11	0.203
300244.XSHE	迪安诊断	2020-07-11	0.487
002603.XSHE	以岭药业	2020-07-11	0.596
603456.XSHG	九洲药业	2020-07-11	0.346
300255.XSHE	常山药业	2020-07-11	0.086
300267.XSHE	尔康制药	2020-07-11	0.13
300273.XSHE	和佳医疗	2020-07-11	0.154
300294.XSHE	博雅生物	2020-07-11	0.31
300298.XSHE	三诺生物	2020-07-11	0.289
002688.XSHE	金河生物	2020-07-11	0.082
002653.XSHE	海思科	2020-07-11	0.136
300326.XSHE	凯利泰	2020-07-11	0.668
002675.XSHE	东诚药业	2020-07-11	0.374
300347.XSHE	泰格医药	2020-07-11	1.698
002727.XSHE	一心堂	2020-07-11	0.338
603566.XSHG	普莱柯	2020-07-11	0.141
300396.XSHE	迪瑞医疗	2020-07-11	0.094
300357.XSHE	我武生物	2020-07-11	0.621
300363.XSHE	博腾股份	2020-07-11	0.298
002773.XSHE	康弘药业	2020-07-11	0.414
603309.XSHG	维力医疗	2020-07-11	0.045
300436.XSHE	广生堂	2020-07-11	0.07
603368.XSHG	柳药股份	2020-07-11	0.185
300463.XSHE	迈克生物	2020-07-11	0.722
300406.XSHE	九强生物	2020-07-11	0.183
603883.XSHG	老百姓	2020-07-11	0.371
300529.XSHE	健帆生物	2020-07-11	0.88
603998.XSHG	方盛制药	2020-07-11	0.054
603520.XSHG	司太立	2020-07-11	0.376
002755.XSHE	奥赛康	2020-07-11	0.111
002750.XSHE	龙津药业	2020-07-11	0.047
002737.XSHE	葵花药业	2020-07-11	0.109
002793.XSHE	罗欣药业	2020-07-11	0.067
002821.XSHE	凯莱英	2020-07-11	1.071
603718.XSHG	海利生物	2020-07-11	0.187
603367.XSHG	辰欣药业	2020-07-11	0.093
002923.XSHE	润都股份	2020-07-11	0.049
603222.XSHG	济民制药	2020-07-11	0.139
603108.XSHG	润达医疗	2020-07-11	0.147
300485.XSHE	赛升药业	2020-07-11	0.136
300404.XSHE	博济医药	2020-07-11	0.07
603939.XSHG	益丰药房	2020-07-11	0.613
300482.XSHE	万孚生物	2020-07-11	0.679
300497.XSHE	富祥药业	2020-07-11	0.2
603987.XSHG	康德莱	2020-07-11	0.146
603658.XSHG	安图生物	2020-07-11	0.666
300573.XSHE	兴齐眼药	2020-07-11	0.228
603858.XSHG	步长制药	2020-07-11	0.523
300439.XSHE	美康生物	2020-07-11	0.079
300451.XSHE	创业慧康	2020-07-11	0.456
300550.XSHE	和仁科技	2020-07-11	0.043
300558.XSHE	贝达药业	2020-07-11	0.891
603716.XSHG	塞力斯	2020-07-11	0.057
603669.XSHG	灵康药业	2020-07-11	0.072
300562.XSHE	乐心医疗	2020-07-11	0.066
603990.XSHG	麦迪科技	2020-07-11	0.128
603538.XSHG	美诺华	2020-07-11	0.145
603811.XSHG	诚意药业	2020-07-11	0.11
603896.XSHG	寿仙谷	2020-07-11	0.062
603229.XSHG	奥翔药业	2020-07-11	0.111
603127.XSHG	昭衍新药	2020-07-11	0.303
300601.XSHE	康泰生物	2020-07-11	1.732
300595.XSHE	欧普康视	2020-07-11	0.668
300584.XSHE	海辰药业	2020-07-11	0.039
300639.XSHE	凯普生物	2020-07-11	0.175
002880.XSHE	卫光生物	2020-07-11	0.103
603387.XSHG	基蛋生物	2020-07-11	0.167
603079.XSHG	圣达生物	2020-07-11	0.064
300633.XSHE	开立医疗	2020-07-11	0.204
300630.XSHE	普利制药	2020-07-11	0.333
603233.XSHG	大参林	2020-07-11	0.508
300685.XSHE	艾德生物	2020-07-11	0.326
300653.XSHE	正海生物	2020-07-11	0.147
300676.XSHE	华大基因	2020-07-11	0.793
300642.XSHE	透景生命	2020-07-11	0.06
603882.XSHG	金域医学	2020-07-11	0.651
603707.XSHG	健友股份	2020-07-11	0.442
300677.XSHE	英科医疗	2020-07-11	0.536
002901.XSHE	大博医疗	2020-07-11	0.152
603976.XSHG	正川股份	2020-07-11	0.055
300683.XSHE	海特生物	2020-07-11	0.089
300723.XSHE	一品红	2020-07-11	0.066
002907.XSHE	华森制药	2020-07-11	0.031
300702.XSHE	天宇股份	2020-07-11	0.246
603676.XSHG	卫信康	2020-07-11	0.022
603590.XSHG	康辰药业	2020-07-11	0.079
300725.XSHE	药石科技	2020-07-11	0.343
300760.XSHE	迈瑞医疗	2020-07-11	3.541
603301.XSHG	振德医疗	2020-07-11	0.128
002940.XSHE	昂利康	2020-07-11	0.093
300759.XSHE	康龙化成	2020-07-11	0.619
300753.XSHE	爱朋医疗	2020-07-11	0.064
603739.XSHG	蔚蓝生物	2020-07-11	0.054
603259.XSHG	药明康德	2020-07-11	3.18
300705.XSHE	九典制药	2020-07-11	0.05
002950.XSHE	奥美医疗	2020-07-11	0.171
300813.XSHE	泰林生物	2020-07-11	0.032
