code	display_name	date	weight
600036.XSHG	招商银行	2018-10-15	2.016
601326.XSHG	秦港股份	2018-10-15	0.059
600109.XSHG	国金证券	2018-10-15	0.071
600108.XSHG	亚盛集团	2018-10-15	0.02
600105.XSHG	永鼎股份	2018-10-15	0.017
600104.XSHG	上汽集团	2018-10-15	1.176
600107.XSHG	美尔雅	2018-10-15	0.007
600106.XSHG	重庆路桥	2018-10-15	0.012
600101.XSHG	明星电力	2018-10-15	0.008
600100.XSHG	同方股份	2018-10-15	0.097
600103.XSHG	青山纸业	2018-10-15	0.018
600325.XSHG	华发股份	2018-10-15	0.052
600327.XSHG	大东方	2018-10-15	0.012
600326.XSHG	西藏天路	2018-10-15	0.021
600321.XSHG	*ST正源	2018-10-15	0.01
600320.XSHG	振华重工	2018-10-15	0.039
600323.XSHG	瀚蓝环境	2018-10-15	0.037
600322.XSHG	天房发展	2018-10-15	0.017
600329.XSHG	中新药业	2018-10-15	0.033
600328.XSHG	兰太实业	2018-10-15	0.012
603038.XSHG	华立股份	2018-10-15	0.006
603039.XSHG	泛微网络	2018-10-15	0.033
603035.XSHG	常熟汽饰	2018-10-15	0.013
603036.XSHG	如通股份	2018-10-15	0.009
603037.XSHG	凯众股份	2018-10-15	0.007
603030.XSHG	全筑股份	2018-10-15	0.012
603031.XSHG	安德利	2018-10-15	0.005
603032.XSHG	德新交运	2018-10-15	0.012
603033.XSHG	三维股份	2018-10-15	0.007
601985.XSHG	中国核电	2018-10-15	0.315
601988.XSHG	中国银行	2018-10-15	2.584
601989.XSHG	中国重工	2018-10-15	0.326
603108.XSHG	润达医疗	2018-10-15	0.02
603100.XSHG	川仪股份	2018-10-15	0.012
603101.XSHG	汇嘉时代	2018-10-15	0.01
603103.XSHG	横店影视	2018-10-15	0.04
603105.XSHG	芯能科技	2018-10-15	0.032
603106.XSHG	恒银金融	2018-10-15	0.015
603690.XSHG	至纯科技	2018-10-15	0.018
603693.XSHG	江苏新能	2018-10-15	0.039
603696.XSHG	安记食品	2018-10-15	0.009
603698.XSHG	航天工程	2018-10-15	0.021
603699.XSHG	纽威股份	2018-10-15	0.034
603214.XSHG	爱婴室	2018-10-15	0.017
601857.XSHG	中国石油	2018-10-15	4.496
601858.XSHG	中国科传	2018-10-15	0.024
603218.XSHG	日月股份	2018-10-15	0.021
603585.XSHG	苏利股份	2018-10-15	0.014
603586.XSHG	金麒麟	2018-10-15	0.01
603587.XSHG	地素时尚	2018-10-15	0.038
603580.XSHG	艾艾精工	2018-10-15	0.005
603588.XSHG	高能环境	2018-10-15	0.021
603589.XSHG	口子窖	2018-10-15	0.102
603968.XSHG	醋化股份	2018-10-15	0.012
603969.XSHG	银龙股份	2018-10-15	0.014
603638.XSHG	艾迪精密	2018-10-15	0.027
603963.XSHG	大理药业	2018-10-15	0.008
603960.XSHG	克来机电	2018-10-15	0.014
603966.XSHG	法兰泰克	2018-10-15	0.006
603188.XSHG	ST亚邦	2018-10-15	0.019
603637.XSHG	镇海股份	2018-10-15	0.008
603360.XSHG	百傲化学	2018-10-15	0.008
603363.XSHG	傲农生物	2018-10-15	0.018
603365.XSHG	水星家纺	2018-10-15	0.016
603366.XSHG	日出东方	2018-10-15	0.011
603367.XSHG	辰欣药业	2018-10-15	0.03
603368.XSHG	柳药股份	2018-10-15	0.029
603369.XSHG	今世缘	2018-10-15	0.076
600929.XSHG	湖南盐业	2018-10-15	0.034
600926.XSHG	杭州银行	2018-10-15	0.142
603918.XSHG	金桥信息	2018-10-15	0.01
601199.XSHG	江南水务	2018-10-15	0.013
601198.XSHG	东兴证券	2018-10-15	0.095
600733.XSHG	北汽蓝谷	2018-10-15	0.174
600730.XSHG	中国高科	2018-10-15	0.009
600822.XSHG	上海物贸	2018-10-15	0.014
600823.XSHG	世茂股份	2018-10-15	0.055
600820.XSHG	隧道股份	2018-10-15	0.065
600731.XSHG	湖南海利	2018-10-15	0.006
600826.XSHG	兰生股份	2018-10-15	0.02
600827.XSHG	百联股份	2018-10-15	0.051
600824.XSHG	益民集团	2018-10-15	0.013
600825.XSHG	新华传媒	2018-10-15	0.015
600736.XSHG	苏州高新	2018-10-15	0.024
600828.XSHG	茂业商业	2018-10-15	0.031
600829.XSHG	人民同泰	2018-10-15	0.014
600737.XSHG	中粮糖业	2018-10-15	0.055
601669.XSHG	中国电建	2018-10-15	0.284
601668.XSHG	中国建筑	2018-10-15	0.783
600734.XSHG	实达集团	2018-10-15	0.015
600735.XSHG	新华锦	2018-10-15	0.007
601666.XSHG	平煤股份	2018-10-15	0.033
601069.XSHG	西部黄金	2018-10-15	0.034
601066.XSHG	中信建投	2018-10-15	0.18
600637.XSHG	东方明珠	2018-10-15	0.118
601689.XSHG	拓普集团	2018-10-15	0.042
601688.XSHG	华泰证券	2018-10-15	0.347
603839.XSHG	安正时尚	2018-10-15	0.019
600628.XSHG	新世界	2018-10-15	0.015
600629.XSHG	华建集团	2018-10-15	0.019
600624.XSHG	复旦复华	2018-10-15	0.012
600626.XSHG	申达股份	2018-10-15	0.012
600620.XSHG	天宸股份	2018-10-15	0.014
600621.XSHG	华鑫股份	2018-10-15	0.028
600622.XSHG	光大嘉宝	2018-10-15	0.026
600623.XSHG	华谊集团	2018-10-15	0.056
601208.XSHG	东材科技	2018-10-15	0.008
601200.XSHG	上海环境	2018-10-15	0.035
600488.XSHG	天药股份	2018-10-15	0.015
600489.XSHG	中金黄金	2018-10-15	0.079
600480.XSHG	凌云股份	2018-10-15	0.014
600481.XSHG	双良节能	2018-10-15	0.019
600482.XSHG	中国动力	2018-10-15	0.114
600483.XSHG	福能股份	2018-10-15	0.043
600485.XSHG	信威集团	2018-10-15	0.147
600486.XSHG	扬农化工	2018-10-15	0.056
600487.XSHG	亨通光电	2018-10-15	0.155
600138.XSHG	中青旅	2018-10-15	0.038
600139.XSHG	西部资源	2018-10-15	0.01
601336.XSHG	新华保险	2018-10-15	0.33
601330.XSHG	绿色动力	2018-10-15	0.044
601333.XSHG	广深铁路	2018-10-15	0.074
600130.XSHG	波导股份	2018-10-15	0.009
600131.XSHG	岷江水电	2018-10-15	0.014
600132.XSHG	重庆啤酒	2018-10-15	0.042
600133.XSHG	东湖高新	2018-10-15	0.015
601339.XSHG	百隆东方	2018-10-15	0.028
600135.XSHG	乐凯胶片	2018-10-15	0.009
600136.XSHG	当代明诚	2018-10-15	0.019
600137.XSHG	浪莎股份	2018-10-15	0.005
600310.XSHG	桂东电力	2018-10-15	0.011
600311.XSHG	荣华实业	2018-10-15	0.007
600312.XSHG	平高电气	2018-10-15	0.023
600313.XSHG	农发种业	2018-10-15	0.01
600315.XSHG	上海家化	2018-10-15	0.068
600316.XSHG	洪都航空	2018-10-15	0.022
600317.XSHG	营口港	2018-10-15	0.051
600318.XSHG	新力金融	2018-10-15	0.018
600319.XSHG	亚星化学	2018-10-15	0.005
603823.XSHG	百合花	2018-10-15	0.012
600556.XSHG	ST慧球	2018-10-15	0.004
600557.XSHG	康缘药业	2018-10-15	0.022
600006.XSHG	东风汽车	2018-10-15	0.027
600555.XSHG	海航创新	2018-10-15	0.011
600552.XSHG	凯盛科技	2018-10-15	0.011
600550.XSHG	保变电气	2018-10-15	0.025
600551.XSHG	时代出版	2018-10-15	0.014
600008.XSHG	首创股份	2018-10-15	0.066
600009.XSHG	上海机场	2018-10-15	0.365
600558.XSHG	大西洋	2018-10-15	0.013
600559.XSHG	老白干酒	2018-10-15	0.039
600026.XSHG	中远海能	2018-10-15	0.039
603029.XSHG	天鹅股份	2018-10-15	0.005
603028.XSHG	赛福天	2018-10-15	0.005
603023.XSHG	威帝股份	2018-10-15	0.007
603022.XSHG	新通联	2018-10-15	0.006
603021.XSHG	山东华鹏	2018-10-15	0.007
603020.XSHG	爱普股份	2018-10-15	0.009
603027.XSHG	千禾味业	2018-10-15	0.017
603026.XSHG	石大胜华	2018-10-15	0.014
603025.XSHG	大豪科技	2018-10-15	0.045
601991.XSHG	大唐发电	2018-10-15	0.133
601990.XSHG	南京证券	2018-10-15	0.081
601992.XSHG	金隅集团	2018-10-15	0.102
601997.XSHG	贵阳银行	2018-10-15	0.094
601996.XSHG	丰林集团	2018-10-15	0.011
601999.XSHG	出版传媒	2018-10-15	0.01
601998.XSHG	中信银行	2018-10-15	0.702
603117.XSHG	万林股份	2018-10-15	0.009
603116.XSHG	红蜻蜓	2018-10-15	0.016
603113.XSHG	金能科技	2018-10-15	0.033
603111.XSHG	康尼机电	2018-10-15	0.016
603110.XSHG	东方材料	2018-10-15	0.007
603118.XSHG	共进股份	2018-10-15	0.015
600663.XSHG	陆家嘴	2018-10-15	0.129
603689.XSHG	皖天然气	2018-10-15	0.012
603688.XSHG	石英股份	2018-10-15	0.015
603686.XSHG	龙马环卫	2018-10-15	0.017
603685.XSHG	晨丰科技	2018-10-15	0.007
603683.XSHG	晶华新材	2018-10-15	0.008
603680.XSHG	今创集团	2018-10-15	0.036
603203.XSHG	快克股份	2018-10-15	0.013
603200.XSHG	上海洗霸	2018-10-15	0.009
603757.XSHG	大元泵业	2018-10-15	0.009
603758.XSHG	秦安股份	2018-10-15	0.011
603208.XSHG	江山欧派	2018-10-15	0.007
603596.XSHG	伯特利	2018-10-15	0.037
603595.XSHG	东尼电子	2018-10-15	0.02
603599.XSHG	广信股份	2018-10-15	0.02
603598.XSHG	引力传媒	2018-10-15	0.009
603979.XSHG	金诚信	2018-10-15	0.017
603978.XSHG	深圳新星	2018-10-15	0.014
603970.XSHG	中农立华	2018-10-15	0.01
603977.XSHG	国泰集团	2018-10-15	0.009
603976.XSHG	正川股份	2018-10-15	0.007
603378.XSHG	亚士创能	2018-10-15	0.009
603377.XSHG	东方时尚	2018-10-15	0.028
600958.XSHG	东方证券	2018-10-15	0.181
600959.XSHG	江苏有线	2018-10-15	0.061
601000.XSHG	唐山港	2018-10-15	0.05
600831.XSHG	广电网络	2018-10-15	0.012
600830.XSHG	香溢融通	2018-10-15	0.008
600833.XSHG	第一医药	2018-10-15	0.008
600835.XSHG	上海机电	2018-10-15	0.043
600834.XSHG	申通地铁	2018-10-15	0.011
600837.XSHG	海通证券	2018-10-15	0.24
600836.XSHG	界龙实业	2018-10-15	0.009
600839.XSHG	四川长虹	2018-10-15	0.043
600838.XSHG	上海九百	2018-10-15	0.009
601058.XSHG	赛轮金宇	2018-10-15	0.024
600639.XSHG	浦东金桥	2018-10-15	0.033
600638.XSHG	新黄浦	2018-10-15	0.019
601231.XSHG	环旭电子	2018-10-15	0.067
601233.XSHG	桐昆股份	2018-10-15	0.114
600633.XSHG	浙数文化	2018-10-15	0.038
600630.XSHG	龙头股份	2018-10-15	0.01
601238.XSHG	广汽集团	2018-10-15	0.256
600636.XSHG	三爱富	2018-10-15	0.018
600635.XSHG	大众公用	2018-10-15	0.03
600634.XSHG	*ST富控	2018-10-15	0.005
600497.XSHG	驰宏锌锗	2018-10-15	0.083
600496.XSHG	精工钢构	2018-10-15	0.019
600495.XSHG	晋西车轴	2018-10-15	0.018
600493.XSHG	凤竹纺织	2018-10-15	0.005
600491.XSHG	龙元建设	2018-10-15	0.037
600490.XSHG	鹏欣资源	2018-10-15	0.063
600499.XSHG	科达洁能	2018-10-15	0.031
600498.XSHG	烽火通信	2018-10-15	0.111
600127.XSHG	金健米业	2018-10-15	0.007
600126.XSHG	杭钢股份	2018-10-15	0.056
600125.XSHG	铁龙物流	2018-10-15	0.038
600123.XSHG	兰花科创	2018-10-15	0.028
600122.XSHG	宏图高科	2018-10-15	0.03
600121.XSHG	郑州煤电	2018-10-15	0.012
600120.XSHG	浙江东方	2018-10-15	0.038
600129.XSHG	太极集团	2018-10-15	0.024
600128.XSHG	弘业股份	2018-10-15	0.005
600309.XSHG	万华化学	2018-10-15	0.466
600308.XSHG	华泰股份	2018-10-15	0.019
600307.XSHG	酒钢宏兴	2018-10-15	0.046
600306.XSHG	商业城	2018-10-15	0.004
600305.XSHG	恒顺醋业	2018-10-15	0.026
600303.XSHG	曙光股份	2018-10-15	0.012
600302.XSHG	标准股份	2018-10-15	0.005
600301.XSHG	ST南化	2018-10-15	0.004
600300.XSHG	维维股份	2018-10-15	0.018
600545.XSHG	卓郎智能	2018-10-15	0.051
600012.XSHG	皖通高速	2018-10-15	0.022
600547.XSHG	山东黄金	2018-10-15	0.145
600546.XSHG	山煤国际	2018-10-15	0.025
600017.XSHG	日照港	2018-10-15	0.033
600016.XSHG	民生银行	2018-10-15	0.731
600015.XSHG	华夏银行	2018-10-15	0.343
600019.XSHG	宝钢股份	2018-10-15	0.606
600018.XSHG	上港集团	2018-10-15	0.449
600549.XSHG	厦门钨业	2018-10-15	0.066
600548.XSHG	深高速	2018-10-15	0.042
600011.XSHG	华能国际	2018-10-15	0.255
600010.XSHG	包钢股份	2018-10-15	0.238
600540.XSHG	新赛股份	2018-10-15	0.007
600543.XSHG	莫高股份	2018-10-15	0.008
600462.XSHG	九有股份	2018-10-15	0.005
603160.XSHG	汇顶科技	2018-10-15	0.116
603161.XSHG	科华控股	2018-10-15	0.008
603166.XSHG	福达股份	2018-10-15	0.012
603167.XSHG	渤海轮渡	2018-10-15	0.015
603165.XSHG	荣晟环保	2018-10-15	0.01
603168.XSHG	莎普爱思	2018-10-15	0.009
603169.XSHG	兰石重装	2018-10-15	0.018
600460.XSHG	士兰微	2018-10-15	0.052
600461.XSHG	洪城水业	2018-10-15	0.016
600467.XSHG	好当家	2018-10-15	0.013
601838.XSHG	成都银行	2018-10-15	0.111
600343.XSHG	航天动力	2018-10-15	0.02
603768.XSHG	常青股份	2018-10-15	0.009
603766.XSHG	隆鑫通用	2018-10-15	0.037
603767.XSHG	中马传动	2018-10-15	0.008
603568.XSHG	伟明环保	2018-10-15	0.062
603569.XSHG	长久物流	2018-10-15	0.025
603566.XSHG	普莱柯	2018-10-15	0.016
603567.XSHG	珍宝岛	2018-10-15	0.038
603787.XSHG	新日股份	2018-10-15	0.006
603890.XSHG	春秋电子	2018-10-15	0.01
603788.XSHG	宁波高发	2018-10-15	0.014
603789.XSHG	星光农机	2018-10-15	0.011
603320.XSHG	迪贝电气	2018-10-15	0.006
603321.XSHG	梅轮电梯	2018-10-15	0.008
601966.XSHG	玲珑轮胎	2018-10-15	0.066
603895.XSHG	天永智能	2018-10-15	0.011
601949.XSHG	中国出版	2018-10-15	0.026
603308.XSHG	应流股份	2018-10-15	0.016
603309.XSHG	维力医疗	2018-10-15	0.007
603303.XSHG	得邦照明	2018-10-15	0.014
603300.XSHG	华铁科技	2018-10-15	0.008
603301.XSHG	振德医疗	2018-10-15	0.013
603306.XSHG	华懋科技	2018-10-15	0.017
600340.XSHG	华夏幸福	2018-10-15	0.256
603305.XSHG	旭升股份	2018-10-15	0.035
601500.XSHG	通用股份	2018-10-15	0.019
603416.XSHG	信捷电气	2018-10-15	0.012
600808.XSHG	马钢股份	2018-10-15	0.08
600809.XSHG	山西汾酒	2018-10-15	0.141
600804.XSHG	鹏博士	2018-10-15	0.055
600805.XSHG	悦达投资	2018-10-15	0.015
600807.XSHG	*ST天业	2018-10-15	0.007
600800.XSHG	天津磁卡	2018-10-15	0.012
600801.XSHG	华新水泥	2018-10-15	0.066
600802.XSHG	福建水泥	2018-10-15	0.011
600803.XSHG	新奥股份	2018-10-15	0.057
601222.XSHG	林洋能源	2018-10-15	0.028
601226.XSHG	华电重工	2018-10-15	0.016
601225.XSHG	陕西煤业	2018-10-15	0.259
601229.XSHG	上海银行	2018-10-15	0.442
601228.XSHG	广州港	2018-10-15	0.107
601558.XSHG	ST锐电	2018-10-15	0.024
601555.XSHG	东吴证券	2018-10-15	0.066
600152.XSHG	维科技术	2018-10-15	0.008
600153.XSHG	建发股份	2018-10-15	0.081
600150.XSHG	*ST船舶	2018-10-15	0.055
600151.XSHG	航天机电	2018-10-15	0.021
600156.XSHG	华升股份	2018-10-15	0.006
600157.XSHG	永泰能源	2018-10-15	0.072
600155.XSHG	华创阳安	2018-10-15	0.039
600158.XSHG	中体产业	2018-10-15	0.025
600159.XSHG	大龙地产	2018-10-15	0.007
600794.XSHG	保税科技	2018-10-15	0.013
600795.XSHG	国电电力	2018-10-15	0.176
600796.XSHG	钱江生化	2018-10-15	0.006
600797.XSHG	浙大网新	2018-10-15	0.033
600790.XSHG	轻纺城	2018-10-15	0.018
600791.XSHG	京能置业	2018-10-15	0.006
600792.XSHG	云煤能源	2018-10-15	0.012
600793.XSHG	宜宾纸业	2018-10-15	0.006
600798.XSHG	宁波海运	2018-10-15	0.012
601311.XSHG	骆驼股份	2018-10-15	0.032
600966.XSHG	博汇纸业	2018-10-15	0.019
600378.XSHG	天科股份	2018-10-15	0.01
600379.XSHG	宝光股份	2018-10-15	0.006
600372.XSHG	中航电子	2018-10-15	0.078
600373.XSHG	中文传媒	2018-10-15	0.051
600370.XSHG	三房巷	2018-10-15	0.008
600371.XSHG	万向德农	2018-10-15	0.006
600376.XSHG	首开股份	2018-10-15	0.06
600377.XSHG	宁沪高速	2018-10-15	0.117
600375.XSHG	华菱星马	2018-10-15	0.008
600570.XSHG	恒生电子	2018-10-15	0.114
600571.XSHG	信雅达	2018-10-15	0.011
600572.XSHG	康恩贝	2018-10-15	0.063
600573.XSHG	惠泉啤酒	2018-10-15	0.005
600575.XSHG	皖江物流	2018-10-15	0.043
600576.XSHG	祥源文化	2018-10-15	0.011
600577.XSHG	精达股份	2018-10-15	0.023
600578.XSHG	京能电力	2018-10-15	0.072
600579.XSHG	天华院	2018-10-15	0.012
600206.XSHG	有研新材	2018-10-15	0.022
600207.XSHG	安彩高科	2018-10-15	0.016
600202.XSHG	*ST哈空	2018-10-15	0.005
600203.XSHG	福日电子	2018-10-15	0.008
600200.XSHG	江苏吴中	2018-10-15	0.017
600201.XSHG	生物股份	2018-10-15	0.061
600208.XSHG	新湖中宝	2018-10-15	0.094
600209.XSHG	*ST罗顿	2018-10-15	0.005
603177.XSHG	德创环保	2018-10-15	0.008
603179.XSHG	新泉股份	2018-10-15	0.014
603178.XSHG	圣龙股份	2018-10-15	0.008
601828.XSHG	美凯龙	2018-10-15	0.131
603779.XSHG	威龙股份	2018-10-15	0.011
603778.XSHG	乾景园林	2018-10-15	0.008
603773.XSHG	沃格光电	2018-10-15	0.02
603777.XSHG	来伊份	2018-10-15	0.013
603776.XSHG	永安行	2018-10-15	0.011
603579.XSHG	荣泰健康	2018-10-15	0.024
603578.XSHG	三星新材	2018-10-15	0.007
603577.XSHG	汇金通	2018-10-15	0.006
603797.XSHG	联泰环保	2018-10-15	0.009
603041.XSHG	美思德	2018-10-15	0.005
603799.XSHG	华友钴业	2018-10-15	0.143
603798.XSHG	康普顿	2018-10-15	0.008
603516.XSHG	淳中科技	2018-10-15	0.011
603515.XSHG	欧普照明	2018-10-15	0.074
601952.XSHG	苏垦农发	2018-10-15	0.04
601958.XSHG	金钼股份	2018-10-15	0.069
603319.XSHG	湘油泵	2018-10-15	0.007
603318.XSHG	派思股份	2018-10-15	0.017
603311.XSHG	金海环境	2018-10-15	0.008
603313.XSHG	梦百合	2018-10-15	0.013
603315.XSHG	福鞍股份	2018-10-15	0.008
603316.XSHG	诚邦股份	2018-10-15	0.006
600975.XSHG	新五丰	2018-10-15	0.009
600976.XSHG	健民集团	2018-10-15	0.01
600977.XSHG	中国电影	2018-10-15	0.084
600970.XSHG	中材国际	2018-10-15	0.041
600971.XSHG	恒源煤电	2018-10-15	0.022
600973.XSHG	宝胜股份	2018-10-15	0.016
600978.XSHG	宜华生活	2018-10-15	0.029
600979.XSHG	广安爱众	2018-10-15	0.013
603955.XSHG	大千生态	2018-10-15	0.007
603959.XSHG	百利科技	2018-10-15	0.018
603958.XSHG	哈森股份	2018-10-15	0.007
600819.XSHG	耀皮玻璃	2018-10-15	0.01
600818.XSHG	中路股份	2018-10-15	0.011
600812.XSHG	华北制药	2018-10-15	0.025
600811.XSHG	东方集团	2018-10-15	0.055
600810.XSHG	神马股份	2018-10-15	0.028
600817.XSHG	ST宏盛	2018-10-15	0.004
600816.XSHG	安信信托	2018-10-15	0.104
600815.XSHG	厦工股份	2018-10-15	0.012
600814.XSHG	杭州解百	2018-10-15	0.015
601038.XSHG	一拖股份	2018-10-15	0.011
601788.XSHG	光大证券	2018-10-15	0.14
601789.XSHG	宁波建工	2018-10-15	0.012
601328.XSHG	交通银行	2018-10-15	0.762
601766.XSHG	中国中车	2018-10-15	0.688
600141.XSHG	兴发集团	2018-10-15	0.028
600143.XSHG	金发科技	2018-10-15	0.043
600145.XSHG	*ST新亿	2018-10-15	0.01
600146.XSHG	商赢环球	2018-10-15	0.014
600149.XSHG	ST坊展	2018-10-15	0.007
600148.XSHG	长春一东	2018-10-15	0.008
600783.XSHG	鲁信创投	2018-10-15	0.024
600782.XSHG	新钢股份	2018-10-15	0.071
601368.XSHG	绿城水务	2018-10-15	0.017
601369.XSHG	陕鼓动力	2018-10-15	0.037
600787.XSHG	中储股份	2018-10-15	0.052
600785.XSHG	新华百货	2018-10-15	0.014
600784.XSHG	鲁银投资	2018-10-15	0.01
600789.XSHG	鲁抗医药	2018-10-15	0.029
601366.XSHG	利群股份	2018-10-15	0.025
600369.XSHG	西南证券	2018-10-15	0.071
600368.XSHG	五洲交通	2018-10-15	0.013
600004.XSHG	白云机场	2018-10-15	0.087
600361.XSHG	华联综超	2018-10-15	0.009
600360.XSHG	华微电子	2018-10-15	0.016
600363.XSHG	联创光电	2018-10-15	0.013
600362.XSHG	江西铜业	2018-10-15	0.104
600365.XSHG	通葡股份	2018-10-15	0.006
600367.XSHG	红星发展	2018-10-15	0.008
600366.XSHG	宁波韵升	2018-10-15	0.017
601566.XSHG	九牧王	2018-10-15	0.027
601567.XSHG	三星医疗	2018-10-15	0.033
600569.XSHG	安阳钢铁	2018-10-15	0.034
600568.XSHG	中珠医疗	2018-10-15	0.018
600567.XSHG	山鹰纸业	2018-10-15	0.059
600566.XSHG	济川药业	2018-10-15	0.114
600565.XSHG	迪马股份	2018-10-15	0.024
600563.XSHG	法拉电子	2018-10-15	0.036
600562.XSHG	国睿科技	2018-10-15	0.033
600561.XSHG	江西长运	2018-10-15	0.005
600560.XSHG	金自天正	2018-10-15	0.006
600215.XSHG	长春经开	2018-10-15	0.011
600217.XSHG	中再资环	2018-10-15	0.029
600216.XSHG	浙江医药	2018-10-15	0.034
600211.XSHG	西藏药业	2018-10-15	0.02
600210.XSHG	紫江企业	2018-10-15	0.017
600213.XSHG	亚星客车	2018-10-15	0.005
600212.XSHG	江泉实业	2018-10-15	0.007
600219.XSHG	南山铝业	2018-10-15	0.087
600218.XSHG	全柴动力	2018-10-15	0.007
601811.XSHG	新华文轩	2018-10-15	0.025
601818.XSHG	光大银行	2018-10-15	0.513
603098.XSHG	森特股份	2018-10-15	0.019
603099.XSHG	长白山	2018-10-15	0.009
603090.XSHG	宏盛股份	2018-10-15	0.005
603096.XSHG	新经典	2018-10-15	0.035
603326.XSHG	我乐家居	2018-10-15	0.007
603896.XSHG	寿仙谷	2018-10-15	0.018
601965.XSHG	中国汽研	2018-10-15	0.022
603322.XSHG	超讯通信	2018-10-15	0.01
603323.XSHG	吴江银行	2018-10-15	0.032
601968.XSHG	宝钢包装	2018-10-15	0.011
601969.XSHG	海南矿业	2018-10-15	0.034
603898.XSHG	好莱客	2018-10-15	0.024
603899.XSHG	晨光文具	2018-10-15	0.095
603328.XSHG	依顿电子	2018-10-15	0.033
603329.XSHG	上海雅仕	2018-10-15	0.009
600703.XSHG	三安光电	2018-10-15	0.229
600702.XSHG	舍得酒业	2018-10-15	0.031
