	date	value	pe	pb
65	2005/04/15	35.0	18.79	1.98
66	2005/04/18	35.0	18.34	1.95
67	2005/04/19	35.0	18.3	1.95
68	2005/04/20	35.0	18.07	1.92
69	2005/04/21	35.0	18.05	1.9
70	2005/04/22	35.0	17.41	1.87
71	2005/04/25	35.0	16.86	1.81
72	2005/04/26	35.0	16.67	1.82
73	2005/04/27	35.0	16.32	1.79
74	2005/04/28	35.0	16.39	1.82
75	2005/04/29	35.0	15.94	1.81
76	2005/05/09	35.0	15.34	1.74
77	2005/05/10	35.0	15.44	1.75
78	2005/05/11	35.0	15.52	1.76
79	2005/05/12	35.0	15.31	1.74
80	2005/05/13	35.0	15.43	1.75
81	2005/05/16	35.0	14.5	1.69
82	2005/05/17	35.0	14.44	1.69
83	2005/05/18	35.0	14.47	1.7
84	2005/05/19	35.0	14.51	1.7
85	2005/05/20	35.0	14.57	1.7
86	2005/05/23	35.0	14.11	1.64
87	2005/05/24	35.0	14.04	1.65
88	2005/05/25	35.0	14.02	1.66
89	2005/05/26	35.0	13.91	1.64
90	2005/05/27	35.0	13.83	1.64
91	2005/05/30	35.0	14.02	1.67
92	2005/05/31	35.0	14.02	1.66
93	2005/06/01	35.0	13.38	1.6
94	2005/06/02	35.0	13.04	1.58
95	2005/06/03	35.0	13.03	1.58
96	2005/06/06	35.0	13.28	1.6
97	2005/06/07	35.0	13.22	1.6
98	2005/06/08	35.0	14.35	1.73
99	2005/06/09	35.0	14.6	1.76
100	2005/06/10	35.0	14.15	1.71
101	2005/06/13	35.0	14.13	1.72
102	2005/06/14	35.0	13.91	1.69
103	2005/06/15	35.0	13.48	1.63
104	2005/06/16	35.0	13.59	1.64
105	2005/06/17	35.0	13.56	1.63
106	2005/06/20	35.0	14.1	1.68
107	2005/06/21	35.0	14.03	1.67
108	2005/06/22	35.0	13.88	1.66
109	2005/06/23	35.0	13.84	1.65
110	2005/06/24	35.0	13.92	1.65
111	2005/06/27	35.0	14.22	1.69
112	2005/06/28	35.0	13.82	1.66
113	2005/06/29	35.0	13.84	1.65
114	2005/06/30	35.0	13.39	1.59
115	2005/07/01	35.0	12.95	1.53
116	2005/07/04	35.0	12.78	1.49
117	2005/07/05	35.0	12.62	1.48
118	2005/07/06	35.0	12.55	1.47
119	2005/07/07	35.0	12.74	1.5
120	2005/07/08	35.0	12.4	1.45
121	2005/07/11	35.0	11.93	1.4
122	2005/07/12	35.0	12.23	1.44
123	2005/07/13	35.0	12.13	1.42
124	2005/07/14	35.0	12.14	1.42
125	2005/07/15	35.0	12.0	1.39
126	2005/07/18	34.0	11.56	1.36
127	2005/07/19	34.0	11.61	1.37
128	2005/07/20	34.0	11.75	1.39
129	2005/07/21	34.0	11.72	1.38
130	2005/07/22	34.0	11.87	1.42
131	2005/07/25	34.0	11.89	1.44
132	2005/07/26	34.0	12.33	1.48
133	2005/07/27	34.0	12.76	1.52
134	2005/07/28	34.0	12.68	1.52
135	2005/07/29	34.0	12.54	1.52
136	2005/08/01	34.0	12.74	1.54
137	2005/08/02	34.0	12.89	1.59
138	2005/08/03	34.0	13.0	1.6
139	2005/08/04	34.0	12.84	1.58
140	2005/08/05	35.0	13.31	1.67
141	2005/08/08	35.0	13.46	1.7
142	2005/08/09	35.0	13.48	1.72
143	2005/08/10	35.0	13.42	1.75
144	2005/08/11	35.0	13.64	1.77
145	2005/08/12	35.0	13.38	1.73
146	2005/08/15	35.0	13.98	1.77
147	2005/08/16	35.0	13.79	1.76
148	2005/08/17	35.0	13.9	1.78
149	2005/08/18	35.0	13.35	1.73
150	2005/08/19	35.0	13.36	1.75
151	2005/08/22	35.0	13.29	1.74
152	2005/08/23	35.0	13.13	1.71
153	2005/08/24	35.0	13.34	1.74
154	2005/08/25	35.0	13.2	1.74
155	2005/08/26	35.0	13.04	1.75
156	2005/08/29	35.0	12.82	1.75
157	2005/08/30	35.0	12.85	1.73
158	2005/08/31	35.0	13.07	1.76
159	2005/09/01	35.0	13.3	1.8
160	2005/09/02	35.0	13.31	1.8
161	2005/09/05	35.0	13.55	1.83
162	2005/09/06	35.0	13.31	1.79
163	2005/09/07	35.0	13.62	1.83
164	2005/09/08	35.0	13.85	1.86
165	2005/09/09	35.0	13.62	1.84
166	2005/09/12	35.0	13.61	1.84
167	2005/09/13	35.0	13.86	1.88
168	2005/09/14	35.0	13.96	1.9
169	2005/09/15	35.0	14.04	1.9
170	2005/09/16	35.0	14.1	1.91
171	2005/09/19	35.0	14.17	1.93
172	2005/09/20	35.0	14.01	1.91
173	2005/09/21	35.0	13.77	1.89
174	2005/09/22	35.0	13.47	1.82
175	2005/09/23	35.0	13.33	1.78
176	2005/09/26	35.0	13.47	1.8
177	2005/09/27	35.0	13.22	1.75
178	2005/09/28	35.0	13.19	1.74
179	2005/09/29	35.0	13.38	1.78
180	2005/09/30	35.0	13.43	1.77
181	2005/10/10	35.0	13.24	1.74
182	2005/10/11	35.0	13.46	1.78
183	2005/10/12	35.0	13.77	1.81
184	2005/10/13	35.0	13.74	1.81
185	2005/10/14	35.0	13.64	1.78
186	2005/10/17	35.0	13.61	1.78
187	2005/10/18	35.0	13.77	1.8
188	2005/10/19	35.0	13.48	1.77
189	2005/10/20	35.0	13.44	1.77
190	2005/10/21	35.0	13.42	1.78
191	2005/10/24	35.0	13.35	1.79
192	2005/10/25	35.0	13.25	1.77
193	2005/10/26	35.0	12.86	1.7
194	2005/10/27	35.0	12.77	1.71
195	2005/10/28	35.0	12.35	1.64
196	2005/10/31	35.0	12.49	1.66
197	2005/11/01	35.0	12.16	1.64
198	2005/11/02	35.0	12.3	1.66
199	2005/11/03	35.0	12.24	1.66
200	2005/11/04	35.0	12.26	1.66
201	2005/11/07	35.0	12.23	1.67
202	2005/11/08	35.0	12.3	1.67
203	2005/11/09	35.0	12.33	1.67
204	2005/11/10	35.0	11.92	1.61
205	2005/11/11	35.0	11.96	1.62
206	2005/11/14	35.0	11.96	1.63
207	2005/11/15	35.0	11.9	1.62
208	2005/11/16	35.0	11.97	1.63
209	2005/11/17	35.0	11.97	1.63
210	2005/11/18	35.0	12.33	1.68
211	2005/11/21	35.0	12.34	1.68
212	2005/11/22	35.0	12.13	1.65
213	2005/11/23	35.0	12.21	1.66
214	2005/11/24	35.0	12.27	1.66
215	2005/11/25	35.0	12.26	1.66
216	2005/11/28	35.0	12.16	1.65
217	2005/11/29	35.0	12.08	1.63
218	2005/11/30	35.0	12.07	1.63
219	2005/12/01	35.0	12.07	1.63
220	2005/12/02	35.0	12.04	1.61
221	2005/12/05	35.0	11.72	1.55
222	2005/12/06	35.0	11.84	1.57
223	2005/12/07	35.0	11.9	1.58
224	2005/12/08	35.0	12.05	1.6
225	2005/12/09	35.0	12.24	1.62
226	2005/12/12	35.0	12.41	1.64
227	2005/12/13	35.0	12.41	1.64
228	2005/12/14	35.0	12.49	1.65
229	2005/12/15	35.0	12.4	1.64
230	2005/12/16	35.0	12.46	1.65
231	2005/12/19	35.0	12.48	1.66
232	2005/12/20	35.0	12.54	1.66
233	2005/12/21	35.0	12.58	1.66
234	2005/12/22	35.0	12.57	1.66
235	2005/12/23	35.0	12.74	1.68
236	2005/12/26	35.0	12.82	1.69
237	2005/12/27	35.0	12.78	1.69
238	2005/12/28	35.0	12.62	1.67
239	2005/12/29	35.0	12.95	1.7
240	2005/12/30	35.0	12.84	1.68
241	2006/01/04	33.0	13.03	1.71
242	2006/01/05	33.0	13.09	1.72
243	2006/01/06	33.0	13.21	1.74
244	2006/01/09	33.0	13.48	1.78
245	2006/01/10	33.0	13.48	1.78
246	2006/01/11	33.0	13.31	1.76
247	2006/01/12	33.0	13.46	1.78
248	2006/01/13	33.0	13.26	1.77
249	2006/01/16	33.0	13.01	1.74
250	2006/01/17	33.0	12.97	1.74
251	2006/01/18	33.0	13.25	1.78
252	2006/01/19	33.0	13.33	1.79
253	2006/01/20	33.0	13.52	1.81
254	2006/01/23	33.0	13.74	1.84
255	2006/01/24	33.0	13.95	1.85
256	2006/01/25	33.0	13.78	1.82
257	2006/02/06	33.0	14.24	1.87
258	2006/02/07	33.0	14.16	1.87
259	2006/02/08	33.0	14.26	1.89
260	2006/02/09	33.0	14.15	1.86
261	2006/02/10	33.0	14.75	1.93
262	2006/02/13	33.0	15.04	1.95
263	2006/02/14	33.0	14.88	1.94
264	2006/02/15	33.0	14.82	1.94
265	2006/02/16	33.0	14.25	1.89
266	2006/02/17	33.0	14.15	1.88
267	2006/02/20	33.0	14.04	1.87
268	2006/02/21	33.0	14.33	1.9
269	2006/02/22	33.0	14.34	1.9
270	2006/02/23	33.0	14.29	1.91
271	2006/02/24	33.0	14.31	1.91
272	2006/02/27	33.0	14.21	1.89
273	2006/02/28	33.0	14.18	1.88
274	2006/03/01	33.0	14.19	1.89
275	2006/03/02	33.0	13.8	1.84
276	2006/03/03	33.0	13.91	1.86
277	2006/03/06	33.0	13.87	1.83
278	2006/03/07	33.0	13.4	1.78
279	2006/03/08	33.0	13.44	1.78
280	2006/03/09	33.0	13.33	1.76
281	2006/03/10	33.0	13.41	1.76
282	2006/03/13	33.0	13.51	1.78
283	2006/03/14	33.0	13.54	1.78
284	2006/03/15	33.0	13.8	1.81
285	2006/03/16	33.0	13.7	1.8
286	2006/03/17	33.0	13.54	1.8
287	2006/03/20	33.0	13.69	1.82
288	2006/03/21	33.0	13.81	1.83
289	2006/03/22	33.0	14.13	1.86
290	2006/03/23	33.0	14.15	1.87
291	2006/03/24	33.0	13.94	1.84
292	2006/03/27	33.0	14.08	1.87
293	2006/03/28	33.0	14.03	1.87
294	2006/03/29	33.0	13.99	1.86
295	2006/03/30	33.0	14.11	1.85
296	2006/03/31	33.0	14.35	1.87
297	2006/04/03	33.0	14.42	1.88
298	2006/04/04	33.0	14.42	1.89
299	2006/04/05	33.0	14.44	1.9
300	2006/04/06	33.0	14.41	1.91
301	2006/04/07	33.0	14.23	1.9
302	2006/04/10	33.0	14.92	1.99
303	2006/04/11	33.0	15.17	2.0
304	2006/04/12	33.0	14.95	1.98
305	2006/04/13	33.0	14.3	1.9
306	2006/04/14	33.0	14.6	1.95
307	2006/04/17	33.0	14.69	1.95
308	2006/04/18	33.0	14.79	1.94
309	2006/04/19	33.0	14.92	1.95
310	2006/04/20	33.0	15.13	1.97
311	2006/04/21	31.0	15.45	2.0
312	2006/04/24	31.0	15.54	1.98
313	2006/04/25	31.0	16.12	2.02
314	2006/04/26	31.0	15.88	2.01
315	2006/04/27	31.0	15.6	1.98
316	2006/04/28	31.0	15.94	1.99
317	2006/05/08	31.0	16.57	2.04
318	2006/05/09	31.0	16.77	2.07
319	2006/05/10	31.0	17.05	2.1
320	2006/05/11	31.0	17.02	2.09
321	2006/05/12	31.0	17.57	2.17
322	2006/05/15	31.0	18.91	2.31
323	2006/05/16	31.0	18.04	2.21
324	2006/05/17	31.0	17.86	2.22
325	2006/05/18	31.0	17.54	2.2
326	2006/05/19	31.0	18.07	2.27
327	2006/05/22	31.0	18.36	2.31
328	2006/05/23	31.0	17.5	2.24
329	2006/05/24	31.0	17.44	2.25
330	2006/05/25	31.0	17.88	2.29
331	2006/05/26	31.0	18.04	2.31
332	2006/05/29	31.0	18.35	2.34
333	2006/05/30	31.0	18.93	2.38
334	2006/05/31	31.0	18.5	2.35
335	2006/06/01	31.0	18.86	2.41
336	2006/06/02	31.0	18.48	2.4
337	2006/06/05	31.0	18.8	2.44
338	2006/06/06	31.0	18.78	2.45
339	2006/06/07	31.0	17.38	2.28
340	2006/06/08	31.0	17.55	2.29
341	2006/06/09	31.0	16.85	2.21
342	2006/06/12	31.0	16.95	2.21
343	2006/06/13	31.0	16.95	2.21
344	2006/06/14	31.0	16.43	2.16
345	2006/06/15	31.0	16.48	2.17
346	2006/06/16	31.0	16.99	2.23
347	2006/06/19	31.0	17.18	2.24
348	2006/06/20	31.0	17.14	2.24
349	2006/06/21	31.0	17.59	2.29
350	2006/06/22	31.0	17.74	2.31
351	2006/06/23	32.0	17.37	2.27
352	2006/06/26	32.0	17.51	2.3
353	2006/06/27	32.0	17.51	2.31
354	2006/06/28	32.0	17.59	2.32
355	2006/06/29	32.0	17.91	2.36
356	2006/06/30	32.0	18.15	2.29
357	2006/07/03	32.0	18.43	2.32
358	2006/07/04	32.0	18.17	2.29
359	2006/07/05	32.0	17.86	2.25
360	2006/07/06	32.0	18.36	2.31
361	2006/07/07	32.0	18.23	2.29
362	2006/07/10	32.0	18.16	2.29
363	2006/07/11	32.0	18.12	2.31
364	2006/07/12	32.0	18.25	2.32
365	2006/07/13	32.0	17.09	2.18
366	2006/07/14	32.0	17.15	2.18
367	2006/07/17	32.0	17.6	2.24
368	2006/07/18	32.0	17.73	2.27
369	2006/07/19	32.0	17.18	2.21
370	2006/07/20	32.0	17.28	2.22
371	2006/07/21	32.0	17.28	2.23
372	2006/07/24	32.0	17.09	2.22
373	2006/07/25	32.0	17.31	2.24
374	2006/07/26	32.0	17.33	2.24
375	2006/07/27	32.0	17.09	2.22
376	2006/07/28	32.0	16.75	2.15
377	2006/07/31	32.0	16.02	2.05
378	2006/08/01	32.0	15.94	2.04
379	2006/08/02	32.0	15.92	2.04
380	2006/08/03	32.0	15.89	2.03
381	2006/08/04	32.0	15.42	1.98
382	2006/08/07	31.0	14.63	1.91
383	2006/08/08	31.0	15.04	1.96
384	2006/08/09	31.0	14.98	1.96
385	2006/08/10	31.0	15.27	2.0
386	2006/08/11	31.0	15.25	1.99
387	2006/08/14	31.0	14.8	1.93
388	2006/08/15	31.0	15.07	1.97
389	2006/08/16	31.0	15.34	2.0
390	2006/08/17	31.0	15.18	1.99
391	2006/08/18	31.0	15.07	1.97
392	2006/08/21	31.0	15.07	1.97
393	2006/08/22	31.0	15.21	1.99
394	2006/08/23	31.0	15.14	1.99
395	2006/08/24	31.0	15.18	1.99
396	2006/08/25	31.0	15.26	2.0
397	2006/08/28	31.0	15.55	2.03
398	2006/08/29	31.0	15.61	2.05
399	2006/08/30	31.0	15.61	2.05
400	2006/08/31	31.0	15.59	2.05
401	2006/09/01	31.0	15.26	2.0
402	2006/09/04	31.0	15.44	2.02
403	2006/09/05	31.0	15.43	2.03
404	2006/09/06	31.0	15.65	2.06
405	2006/09/07	31.0	15.38	2.02
406	2006/09/08	31.0	15.38	2.02
407	2006/09/11	31.0	15.31	2.02
408	2006/09/12	31.0	15.41	2.03
409	2006/09/13	31.0	15.31	2.01
410	2006/09/14	31.0	15.22	2.01
411	2006/09/15	31.0	15.5	2.05
412	2006/09/18	31.0	15.72	2.07
413	2006/09/19	31.0	15.75	2.08
414	2006/09/20	31.0	15.65	2.07
415	2006/09/21	31.0	15.69	2.08
416	2006/09/22	32.0	15.32	2.09
417	2006/09/25	32.0	15.17	2.07
418	2006/09/26	32.0	15.05	2.06
419	2006/09/27	32.0	15.15	2.08
420	2006/09/28	32.0	15.24	2.09
421	2006/09/29	32.0	15.33	2.1
422	2006/10/09	32.0	15.42	2.1
423	2006/10/10	32.0	15.33	2.09
424	2006/10/11	32.0	15.56	2.12
425	2006/10/12	32.0	15.52	2.11
426	2006/10/13	32.0	15.58	2.12
427	2006/10/16	32.0	15.7	2.13
428	2006/10/17	32.0	15.68	2.12
429	2006/10/18	32.0	15.73	2.13
430	2006/10/19	32.0	15.73	2.13
431	2006/10/20	32.0	15.56	2.11
432	2006/10/23	32.0	15.37	2.07
433	2006/10/24	32.0	15.67	2.1
434	2006/10/25	32.0	15.55	2.09
435	2006/10/26	32.0	15.46	2.07
436	2006/10/27	32.0	15.2	2.04
437	2006/10/30	32.0	15.39	2.06
438	2006/10/31	32.0	15.63	2.09
439	2006/11/01	32.0	15.91	2.11
440	2006/11/02	32.0	15.92	2.11
441	2006/11/03	32.0	16.01	2.12
442	2006/11/06	32.0	16.02	2.12
443	2006/11/07	32.0	16.59	2.17
444	2006/11/08	32.0	16.22	2.12
445	2006/11/09	32.0	16.39	2.14
446	2006/11/10	32.0	15.88	2.09
447	2006/11/13	32.0	15.38	2.02
448	2006/11/14	32.0	15.51	2.03
449	2006/11/15	32.0	15.76	2.06
450	2006/11/16	32.0	15.47	2.03
451	2006/11/17	32.0	15.6	2.04
452	2006/11/20	32.0	15.65	2.04
453	2006/11/21	32.0	16.22	2.09
454	2006/11/22	32.0	16.18	2.1
455	2006/11/23	33.0	16.03	2.14
456	2006/11/24	33.0	16.04	2.16
457	2006/11/27	33.0	16.29	2.18
458	2006/11/28	33.0	16.14	2.17
459	2006/11/29	33.0	16.13	2.17
460	2006/11/30	33.0	16.43	2.21
461	2006/12/01	33.0	16.97	2.27
462	2006/12/04	33.0	17.17	2.3
463	2006/12/05	33.0	17.17	2.3
464	2006/12/06	33.0	16.72	2.25
465	2006/12/07	33.0	16.9	2.26
466	2006/12/08	33.0	16.2	2.18
467	2006/12/11	33.0	16.6	2.23
468	2006/12/12	33.0	16.57	2.22
469	2006/12/13	33.0	16.82	2.24
470	2006/12/14	33.0	17.1	2.27
471	2006/12/15	33.0	17.26	2.29
472	2006/12/18	33.0	17.64	2.33
473	2006/12/19	33.0	17.51	2.32
474	2006/12/20	33.0	17.69	2.34
475	2006/12/21	33.0	18.02	2.37
476	2006/12/22	33.0	18.1	2.39
477	2006/12/25	33.0	18.06	2.38
478	2006/12/26	33.0	17.87	2.35
479	2006/12/27	33.0	18.1	2.37
480	2006/12/28	33.0	18.0	2.35
481	2006/12/29	33.0	18.17	2.37
482	2007/01/04	33.0	18.53	2.23
483	2007/01/05	33.0	19.64	2.33
484	2007/01/08	33.0	20.02	2.39
485	2007/01/09	33.0	20.37	2.43
486	2007/01/10	33.0	20.93	2.48
487	2007/01/11	33.0	20.67	2.47
488	2007/01/12	33.0	19.4	2.35
489	2007/01/15	33.0	20.2	2.44
490	2007/01/16	33.0	20.2	2.45
491	2007/01/17	33.0	20.07	2.43
492	2007/01/18	33.0	20.46	2.48
493	2007/01/19	33.0	21.13	2.55
494	2007/01/22	33.0	22.1	2.65
495	2007/01/23	33.0	22.22	2.67
496	2007/01/24	33.0	22.17	2.68
497	2007/01/25	33.0	21.2	2.57
498	2007/01/26	33.0	21.51	2.6
499	2007/01/29	33.0	22.06	2.66
500	2007/01/30	33.0	22.52	2.69
501	2007/01/31	33.0	20.99	2.53
502	2007/02/01	33.0	21.42	2.57
503	2007/02/02	33.0	21.03	2.54
504	2007/02/05	33.0	21.35	2.58
505	2007/02/06	33.0	21.49	2.61
506	2007/02/07	33.0	21.66	2.63
507	2007/02/08	33.0	22.1	2.68
508	2007/02/09	33.0	21.88	2.66
509	2007/02/12	33.0	22.34	2.71
510	2007/02/13	33.0	23.01	2.78
511	2007/02/14	33.0	23.65	2.85
512	2007/02/15	33.0	24.01	2.89
513	2007/02/16	32.0	24.2	2.93
514	2007/02/26	33.0	26.2	3.13
515	2007/02/27	33.0	23.82	2.88
516	2007/02/28	33.0	25.21	3.02
517	2007/03/01	33.0	24.83	2.99
518	2007/03/02	33.0	24.88	3.01
519	2007/03/05	33.0	24.25	2.97
520	2007/03/06	33.0	24.25	2.97
521	2007/03/07	33.0	24.81	3.02
522	2007/03/08	33.0	25.15	3.06
523	2007/03/09	33.0	24.87	3.03
524	2007/03/12	33.0	25.51	3.09
525	2007/03/13	33.0	25.87	3.15
526	2007/03/14	33.0	25.29	3.11
527	2007/03/15	33.0	25.64	3.15
528	2007/03/16	33.0	25.21	3.1
529	2007/03/19	33.0	25.36	3.12
530	2007/03/20	33.0	25.89	3.17
531	2007/03/21	33.0	25.94	3.19
532	2007/03/22	33.0	26.27	3.22
533	2007/03/23	33.0	26.57	3.27
534	2007/03/26	33.0	27.15	3.34
535	2007/03/27	33.0	27.21	3.36
536	2007/03/28	34.0	27.78	3.28
537	2007/03/29	34.0	27.08	3.19
538	2007/03/30	34.0	27.27	3.21
539	2007/04/02	34.0	27.8	3.19
540	2007/04/03	34.0	28.55	3.25
541	2007/04/04	34.0	28.56	3.27
542	2007/04/05	34.0	28.9	3.3
543	2007/04/06	34.0	29.87	3.39
544	2007/04/09	34.0	30.53	3.47
545	2007/04/10	34.0	30.88	3.49
546	2007/04/11	34.0	30.94	3.53
547	2007/04/12	34.0	31.93	3.62
548	2007/04/13	34.0	31.76	3.6
549	2007/04/16	34.0	31.93	3.7
550	2007/04/17	34.0	32.17	3.82
551	2007/04/18	35.0	33.25	4.02
552	2007/04/19	35.0	31.18	3.82
553	2007/04/20	35.0	33.1	4.03
554	2007/04/23	35.0	34.97	4.23
555	2007/04/24	35.0	34.55	4.26
556	2007/04/25	35.0	30.75	4.24
557	2007/04/26	35.0	31.3	4.35
558	2007/04/27	35.0	31.24	4.32
559	2007/04/30	35.0	27.75	4.3
560	2007/05/08	35.0	28.7	4.5
561	2007/05/09	35.0	28.78	4.55
562	2007/05/10	35.0	29.11	4.61
563	2007/05/11	35.0	28.95	4.6
564	2007/05/14	35.0	29.1	4.62
565	2007/05/15	35.0	28.41	4.48
566	2007/05/16	35.0	29.41	4.64
567	2007/05/17	35.0	30.05	4.76
568	2007/05/18	35.0	30.34	4.8
569	2007/05/21	35.0	31.72	5.04
570	2007/05/22	35.0	32.25	5.15
571	2007/05/23	35.0	32.53	5.21
572	2007/05/24	35.0	32.06	5.14
573	2007/05/25	35.0	32.22	5.17
574	2007/05/28	35.0	32.86	5.28
575	2007/05/29	35.0	33.78	5.45
576	2007/05/30	35.0	31.76	5.06
577	2007/05/31	35.0	32.22	5.03
578	2007/06/01	35.0	30.7	4.72
579	2007/06/04	35.0	28.44	4.34
580	2007/06/05	35.0	29.6	4.5
581	2007/06/06	35.0	30.65	4.65
582	2007/06/07	35.0	31.53	4.81
583	2007/06/08	35.0	31.7	4.88
584	2007/06/11	35.0	32.47	4.97
585	2007/06/12	35.0	33.12	5.06
586	2007/06/13	35.0	33.3	5.14
587	2007/06/14	35.0	32.91	5.08
588	2007/06/15	35.0	32.67	5.03
589	2007/06/18	35.0	33.14	5.13
590	2007/06/19	35.0	33.58	5.23
591	2007/06/20	35.0	32.99	5.14
592	2007/06/21	35.0	33.19	5.16
593	2007/06/22	35.0	31.98	4.9
594	2007/06/25	35.0	30.31	4.57
595	2007/06/26	35.0	30.88	4.65
596	2007/06/27	35.0	31.49	4.74
597	2007/06/28	35.0	29.9	4.44
598	2007/06/29	35.0	29.15	4.3
599	2007/07/02	35.0	29.62	4.32
600	2007/07/03	35.0	30.03	4.38
601	2007/07/04	35.0	29.72	4.31
602	2007/07/05	35.0	28.55	4.12
603	2007/07/06	35.0	29.79	4.34
604	2007/07/09	35.0	30.93	4.52
605	2007/07/10	35.0	30.31	4.41
606	2007/07/11	35.0	30.71	4.51
607	2007/07/12	35.0	30.84	4.53
608	2007/07/13	35.0	30.66	4.49
609	2007/07/16	35.0	30.75	4.4
610	2007/07/17	35.0	31.25	4.48
611	2007/07/18	35.0	31.14	4.51
612	2007/07/19	35.0	30.9	4.48
613	2007/07/20	35.0	31.65	4.61
614	2007/07/23	35.0	33.17	4.87
615	2007/07/24	35.0	33.24	4.9
616	2007/07/25	34.0	34.96	5.18
617	2007/07/26	34.0	34.78	5.24
618	2007/07/27	34.0	35.68	5.39
619	2007/07/30	34.0	37.04	5.62
620	2007/07/31	34.0	37.22	5.67
621	2007/08/01	34.0	35.64	5.35
622	2007/08/02	34.0	36.88	5.56
623	2007/08/03	34.0	37.37	5.61
624	2007/08/06	34.0	37.72	5.68
625	2007/08/07	34.0	38.25	5.75
626	2007/08/08	34.0	37.27	5.61
627	2007/08/09	34.0	37.36	5.62
628	2007/08/10	34.0	36.81	5.5
629	2007/08/13	34.0	34.87	5.49
630	2007/08/14	34.0	35.55	5.62
631	2007/08/15	34.0	33.68	5.6
632	2007/08/16	34.0	33.34	5.57
633	2007/08/17	34.0	32.99	5.52
634	2007/08/20	35.0	33.56	5.85
635	2007/08/21	35.0	33.49	5.86
636	2007/08/22	35.0	33.72	5.92
637	2007/08/23	35.0	34.48	6.07
638	2007/08/24	35.0	34.87	6.17
639	2007/08/27	35.0	34.79	6.12
640	2007/08/28	35.0	35.15	6.21
641	2007/08/29	35.0	34.65	6.19
642	2007/08/30	35.0	30.65	6.34
643	2007/08/31	35.0	31.24	6.5
644	2007/09/03	35.0	32.59	6.92
645	2007/09/04	36.0	32.56	6.69
646	2007/09/05	36.0	33.61	7.06
647	2007/09/06	36.0	33.65	7.08
648	2007/09/07	36.0	33.03	6.88
649	2007/09/10	36.0	33.03	6.91
650	2007/09/11	36.0	31.94	6.55
651	2007/09/12	36.0	32.46	6.69
652	2007/09/13	36.0	33.69	7.04
653	2007/09/14	36.0	33.86	7.09
654	2007/09/17	36.0	34.19	7.24
655	2007/09/18	36.0	34.42	7.35
656	2007/09/19	36.0	34.99	7.51
657	2007/09/20	36.0	35.31	7.58
658	2007/09/21	36.0	35.95	7.77
659	2007/09/24	36.0	36.22	7.86
660	2007/09/25	36.0	35.21	7.52
661	2007/09/26	36.0	34.53	7.3
662	2007/09/27	36.0	35.21	7.52
663	2007/09/28	37.0	36.72	7.79
664	2007/10/08	37.0	37.27	7.41
