	date	value	pe	pb
62	2005/04/12	118.0	32.73	1.75
63	2005/04/13	118.0	33.93	1.79
64	2005/04/14	118.0	33.26	1.75
65	2005/04/15	118.0	32.83	1.71
66	2005/04/18	119.0	32.18	1.69
67	2005/04/19	119.0	32.2	1.69
68	2005/04/20	119.0	31.56	1.66
69	2005/04/21	119.0	30.66	1.62
70	2005/04/22	119.0	30.89	1.6
71	2005/04/25	119.0	29.78	1.56
72	2005/04/26	119.0	30.85	1.59
73	2005/04/27	117.0	29.7	1.57
74	2005/04/28	117.0	30.23	1.61
75	2005/04/29	117.0	29.69	1.59
76	2005/05/09	118.0	29.37	1.53
77	2005/05/10	118.0	29.41	1.53
78	2005/05/11	118.0	29.17	1.52
79	2005/05/12	118.0	29.03	1.52
80	2005/05/13	118.0	29.19	1.54
81	2005/05/16	118.0	29.09	1.53
82	2005/05/17	118.0	29.49	1.56
83	2005/05/18	118.0	29.67	1.57
84	2005/05/19	118.0	29.72	1.58
85	2005/05/20	118.0	29.55	1.56
86	2005/05/23	118.0	28.78	1.51
87	2005/05/24	118.0	29.23	1.54
88	2005/05/25	118.0	29.14	1.55
89	2005/05/26	118.0	28.72	1.53
90	2005/05/27	118.0	28.3	1.52
91	2005/05/30	118.0	28.63	1.54
92	2005/05/31	118.0	28.55	1.54
93	2005/06/01	118.0	27.98	1.51
94	2005/06/02	118.0	27.55	1.5
95	2005/06/03	118.0	27.4	1.5
96	2005/06/06	118.0	27.87	1.51
97	2005/06/07	118.0	27.86	1.52
98	2005/06/08	118.0	30.09	1.63
99	2005/06/09	118.0	30.2	1.63
100	2005/06/10	118.0	29.5	1.6
101	2005/06/13	118.0	29.62	1.61
102	2005/06/14	118.0	29.15	1.58
103	2005/06/15	118.0	28.32	1.53
104	2005/06/16	118.0	28.67	1.54
105	2005/06/17	118.0	28.65	1.54
106	2005/06/20	118.0	29.56	1.58
107	2005/06/21	118.0	29.38	1.57
108	2005/06/22	118.0	29.56	1.58
109	2005/06/23	118.0	29.36	1.57
110	2005/06/24	118.0	29.45	1.57
111	2005/06/27	118.0	30.2	1.61
112	2005/06/28	118.0	29.67	1.58
113	2005/06/29	118.0	29.61	1.57
114	2005/06/30	118.0	28.86	1.52
115	2005/07/01	118.0	27.89	1.45
116	2005/07/04	118.0	27.53	1.43
117	2005/07/05	118.0	27.37	1.42
118	2005/07/06	118.0	27.2	1.42
119	2005/07/07	118.0	27.32	1.42
120	2005/07/08	118.0	26.64	1.37
121	2005/07/11	118.0	26.35	1.36
122	2005/07/12	118.0	27.2	1.4
123	2005/07/13	118.0	26.84	1.38
124	2005/07/14	118.0	26.79	1.38
125	2005/07/15	118.0	26.27	1.34
126	2005/07/18	118.0	25.38	1.29
127	2005/07/19	118.0	25.47	1.3
128	2005/07/20	118.0	25.64	1.31
129	2005/07/21	118.0	25.53	1.31
130	2005/07/22	118.0	26.13	1.34
131	2005/07/25	118.0	26.08	1.34
132	2005/07/26	118.0	26.68	1.37
133	2005/07/27	118.0	27.09	1.4
134	2005/07/28	118.0	26.92	1.4
135	2005/07/29	118.0	26.74	1.39
136	2005/08/01	118.0	26.85	1.4
137	2005/08/02	118.0	27.24	1.42
138	2005/08/03	118.0	27.52	1.44
139	2005/08/04	118.0	27.38	1.43
140	2005/08/05	117.0	28.27	1.47
141	2005/08/08	117.0	28.86	1.49
142	2005/08/09	117.0	29.25	1.52
143	2005/08/10	117.0	29.71	1.53
144	2005/08/11	117.0	30.06	1.55
145	2005/08/12	117.0	29.21	1.51
146	2005/08/15	117.0	30.3	1.56
147	2005/08/16	117.0	30.51	1.58
148	2005/08/17	117.0	31.03	1.62
149	2005/08/18	117.0	29.7	1.55
150	2005/08/19	118.0	29.62	1.55
151	2005/08/22	118.0	30.18	1.57
152	2005/08/23	118.0	29.63	1.54
153	2005/08/24	118.0	29.94	1.56
154	2005/08/25	118.0	30.28	1.59
155	2005/08/26	118.0	30.45	1.6
156	2005/08/29	118.0	29.97	1.58
157	2005/08/30	118.0	29.63	1.57
158	2005/08/31	118.0	30.18	1.6
159	2005/09/01	118.0	30.86	1.64
160	2005/09/02	118.0	31.08	1.66
161	2005/09/05	118.0	31.42	1.68
162	2005/09/06	118.0	30.54	1.63
163	2005/09/07	118.0	31.39	1.68
164	2005/09/08	118.0	31.72	1.69
165	2005/09/09	118.0	31.47	1.67
166	2005/09/12	118.0	31.65	1.69
167	2005/09/13	118.0	32.43	1.73
168	2005/09/14	118.0	32.66	1.75
169	2005/09/15	118.0	32.67	1.75
170	2005/09/16	118.0	32.63	1.75
171	2005/09/19	118.0	33.03	1.78
172	2005/09/20	118.0	32.72	1.77
173	2005/09/21	117.0	32.06	1.73
174	2005/09/22	116.0	31.2	1.66
175	2005/09/23	116.0	30.98	1.63
176	2005/09/26	116.0	31.18	1.64
177	2005/09/27	116.0	30.61	1.6
178	2005/09/28	116.0	30.67	1.59
179	2005/09/29	116.0	31.21	1.63
180	2005/09/30	116.0	31.33	1.64
181	2005/10/10	116.0	31.46	1.65
182	2005/10/11	116.0	31.99	1.69
183	2005/10/12	116.0	32.15	1.7
184	2005/10/13	116.0	31.94	1.68
185	2005/10/14	116.0	31.74	1.67
186	2005/10/17	116.0	31.83	1.67
187	2005/10/18	116.0	32.13	1.69
188	2005/10/19	116.0	31.81	1.68
189	2005/10/20	116.0	31.84	1.68
190	2005/10/21	116.0	31.49	1.69
191	2005/10/24	116.0	31.41	1.69
192	2005/10/25	116.0	30.87	1.66
193	2005/10/26	116.0	30.19	1.6
194	2005/10/27	116.0	29.06	1.57
195	2005/10/28	116.0	28.49	1.53
196	2005/10/31	116.0	28.9	1.53
197	2005/11/01	116.0	28.69	1.52
198	2005/11/02	116.0	29.28	1.56
199	2005/11/03	116.0	28.94	1.55
200	2005/11/04	116.0	28.91	1.55
201	2005/11/07	116.0	29.01	1.57
202	2005/11/08	116.0	28.99	1.58
203	2005/11/09	116.0	28.85	1.56
204	2005/11/10	116.0	28.0	1.51
205	2005/11/11	116.0	27.97	1.52
206	2005/11/14	116.0	28.0	1.52
207	2005/11/15	116.0	27.79	1.51
208	2005/11/16	116.0	27.92	1.52
209	2005/11/17	116.0	28.0	1.53
210	2005/11/18	116.0	28.58	1.56
211	2005/11/21	116.0	28.64	1.56
212	2005/11/22	116.0	28.15	1.53
213	2005/11/23	116.0	28.29	1.54
214	2005/11/24	116.0	28.25	1.55
215	2005/11/25	116.0	28.26	1.55
216	2005/11/28	116.0	27.93	1.54
217	2005/11/29	116.0	27.54	1.51
218	2005/11/30	116.0	27.63	1.51
219	2005/12/01	116.0	27.6	1.51
220	2005/12/02	116.0	27.45	1.49
221	2005/12/05	116.0	26.85	1.46
222	2005/12/06	116.0	26.95	1.46
223	2005/12/07	116.0	27.16	1.48
224	2005/12/08	116.0	27.18	1.47
225	2005/12/09	116.0	27.63	1.5
226	2005/12/12	116.0	27.71	1.51
227	2005/12/13	116.0	27.69	1.51
228	2005/12/14	116.0	27.96	1.52
229	2005/12/15	116.0	27.83	1.51
230	2005/12/16	116.0	27.98	1.52
231	2005/12/19	116.0	28.03	1.53
232	2005/12/20	116.0	28.06	1.53
233	2005/12/21	116.0	27.89	1.51
234	2005/12/22	116.0	28.12	1.52
235	2005/12/23	116.0	28.56	1.54
236	2005/12/26	116.0	28.82	1.56
237	2005/12/27	116.0	28.84	1.56
238	2005/12/28	116.0	28.93	1.56
239	2005/12/29	116.0	29.3	1.58
240	2005/12/30	116.0	29.01	1.56
241	2006/01/04	116.0	29.08	1.66
242	2006/01/05	116.0	29.37	1.68
243	2006/01/06	116.0	29.64	1.69
244	2006/01/09	116.0	29.91	1.71
245	2006/01/10	116.0	29.84	1.71
246	2006/01/11	116.0	29.59	1.69
247	2006/01/12	116.0	30.16	1.72
248	2006/01/13	116.0	30.24	1.72
249	2006/01/16	116.0	29.76	1.7
250	2006/01/17	116.0	29.74	1.7
251	2006/01/18	116.0	30.19	1.73
252	2006/01/19	116.0	30.37	1.74
253	2006/01/20	116.0	30.39	1.74
254	2006/01/23	116.0	30.54	1.75
255	2006/01/24	116.0	30.38	1.74
256	2006/01/25	116.0	30.47	1.74
257	2006/02/06	116.0	31.33	1.78
258	2006/02/07	116.0	31.63	1.8
259	2006/02/08	116.0	31.68	1.81
260	2006/02/09	116.0	31.23	1.79
261	2006/02/10	116.0	31.52	1.81
262	2006/02/13	116.0	31.68	1.81
263	2006/02/14	116.0	31.95	1.83
264	2006/02/15	116.0	31.69	1.82
265	2006/02/16	116.0	30.83	1.77
266	2006/02/17	116.0	30.6	1.76
267	2006/02/20	116.0	30.5	1.76
268	2006/02/21	116.0	30.97	1.78
269	2006/02/22	116.0	31.25	1.8
270	2006/02/23	116.0	31.36	1.81
271	2006/02/24	116.0	31.54	1.81
272	2006/02/27	116.0	31.62	1.82
273	2006/02/28	116.0	32.1	1.82
274	2006/03/01	115.0	31.97	1.82
275	2006/03/02	115.0	31.52	1.79
276	2006/03/03	115.0	31.34	1.78
277	2006/03/06	115.0	31.56	1.78
278	2006/03/07	115.0	30.73	1.73
279	2006/03/08	115.0	30.67	1.72
280	2006/03/09	115.0	30.34	1.71
281	2006/03/10	115.0	30.35	1.7
282	2006/03/13	115.0	30.54	1.71
283	2006/03/14	115.0	30.49	1.7
284	2006/03/15	115.0	30.63	1.72
285	2006/03/16	115.0	30.75	1.72
286	2006/03/17	115.0	30.72	1.71
287	2006/03/20	115.0	31.17	1.73
288	2006/03/21	115.0	31.25	1.74
289	2006/03/22	115.0	31.63	1.76
290	2006/03/23	116.0	32.06	1.78
291	2006/03/24	117.0	31.61	1.76
292	2006/03/27	117.0	32.21	1.77
293	2006/03/28	117.0	31.91	1.77
294	2006/03/29	117.0	31.98	1.77
295	2006/03/30	117.0	31.81	1.76
296	2006/03/31	117.0	31.8	1.75
297	2006/04/03	117.0	32.6	1.78
298	2006/04/04	117.0	33.23	1.81
299	2006/04/05	117.0	33.63	1.83
300	2006/04/06	117.0	33.69	1.82
301	2006/04/07	117.0	34.03	1.84
302	2006/04/10	117.0	34.41	1.86
303	2006/04/11	117.0	34.03	1.86
304	2006/04/12	117.0	34.87	1.87
305	2006/04/13	117.0	33.8	1.82
306	2006/04/14	117.0	34.39	1.85
307	2006/04/17	117.0	34.96	1.87
308	2006/04/18	117.0	34.93	1.87
309	2006/04/19	117.0	34.99	1.87
310	2006/04/20	117.0	34.2	1.84
311	2006/04/21	117.0	34.28	1.86
312	2006/04/24	117.0	34.21	1.84
313	2006/04/25	117.0	34.36	1.83
314	2006/04/26	116.0	34.73	1.85
315	2006/04/27	116.0	34.99	1.85
316	2006/04/28	116.0	36.37	1.87
317	2006/05/08	118.0	39.13	1.93
318	2006/05/09	118.0	40.37	1.99
319	2006/05/10	118.0	40.8	2.04
320	2006/05/11	118.0	40.44	2.03
321	2006/05/12	118.0	42.18	2.11
322	2006/05/15	118.0	44.32	2.22
323	2006/05/16	118.0	42.91	2.17
324	2006/05/17	118.0	43.42	2.21
325	2006/05/18	118.0	43.39	2.21
326	2006/05/19	118.0	45.21	2.28
327	2006/05/22	118.0	45.48	2.3
328	2006/05/23	118.0	43.43	2.2
329	2006/05/24	118.0	42.71	2.16
330	2006/05/25	118.0	42.57	2.18
331	2006/05/26	118.0	43.57	2.22
332	2006/05/29	118.0	44.98	2.28
333	2006/05/30	118.0	45.68	2.31
334	2006/05/31	118.0	44.73	2.27
335	2006/06/01	118.0	45.87	2.34
336	2006/06/02	118.0	45.64	2.34
337	2006/06/05	118.0	46.73	2.39
338	2006/06/06	118.0	46.37	2.38
339	2006/06/07	118.0	43.48	2.24
340	2006/06/08	118.0	43.52	2.24
341	2006/06/09	118.0	42.25	2.16
342	2006/06/12	118.0	42.83	2.17
343	2006/06/13	118.0	42.84	2.17
344	2006/06/14	118.0	42.82	2.16
345	2006/06/15	118.0	43.26	2.18
346	2006/06/16	118.0	44.55	2.24
347	2006/06/19	118.0	45.34	2.26
348	2006/06/20	118.0	46.02	2.29
349	2006/06/21	118.0	45.75	2.28
350	2006/06/22	118.0	45.72	2.28
351	2006/06/23	118.0	46.67	2.32
352	2006/06/26	118.0	48.38	2.39
353	2006/06/27	118.0	49.42	2.42
354	2006/06/28	118.0	49.39	2.41
355	2006/06/29	118.0	49.96	2.44
356	2006/06/30	118.0	49.34	2.48
357	2006/07/03	118.0	49.48	2.5
358	2006/07/04	118.0	49.38	2.49
359	2006/07/05	118.0	48.75	2.47
360	2006/07/06	118.0	50.01	2.53
361	2006/07/07	118.0	49.77	2.53
362	2006/07/10	118.0	49.91	2.54
363	2006/07/11	118.0	49.85	2.53
364	2006/07/12	118.0	49.22	2.52
365	2006/07/13	118.0	46.09	2.36
366	2006/07/14	118.0	46.32	2.37
367	2006/07/17	118.0	46.85	2.4
368	2006/07/18	118.0	47.02	2.4
369	2006/07/19	118.0	45.96	2.35
370	2006/07/20	118.0	46.32	2.38
371	2006/07/21	118.0	46.59	2.39
372	2006/07/24	118.0	47.43	2.42
373	2006/07/25	118.0	48.04	2.44
374	2006/07/26	118.0	48.16	2.45
375	2006/07/27	118.0	47.62	2.43
376	2006/07/28	118.0	46.77	2.4
377	2006/07/31	118.0	44.49	2.27
378	2006/08/01	118.0	44.14	2.23
379	2006/08/02	118.0	44.05	2.22
380	2006/08/03	118.0	43.87	2.22
381	2006/08/04	118.0	42.34	2.14
382	2006/08/07	118.0	41.6	2.08
383	2006/08/08	118.0	42.84	2.15
384	2006/08/09	118.0	42.8	2.15
385	2006/08/10	118.0	43.49	2.19
386	2006/08/11	118.0	43.53	2.2
387	2006/08/14	118.0	42.06	2.13
388	2006/08/15	118.0	42.8	2.17
389	2006/08/16	118.0	43.62	2.21
390	2006/08/17	118.0	42.98	2.19
391	2006/08/18	118.0	42.84	2.17
392	2006/08/21	118.0	42.99	2.18
393	2006/08/22	118.0	43.51	2.2
394	2006/08/23	118.0	43.03	2.18
395	2006/08/24	118.0	43.42	2.2
396	2006/08/25	118.0	43.61	2.21
397	2006/08/28	118.0	44.75	2.27
398	2006/08/29	118.0	44.74	2.27
399	2006/08/30	118.0	45.09	2.28
400	2006/08/31	119.0	45.38	2.31
401	2006/09/01	119.0	44.44	2.26
402	2006/09/04	119.0	45.27	2.31
403	2006/09/05	119.0	45.35	2.32
404	2006/09/06	119.0	45.35	2.32
405	2006/09/07	119.0	44.61	2.28
406	2006/09/08	119.0	44.62	2.28
407	2006/09/11	119.0	44.84	2.3
408	2006/09/12	119.0	45.08	2.32
409	2006/09/13	119.0	44.43	2.28
410	2006/09/14	119.0	44.37	2.29
411	2006/09/15	119.0	44.94	2.31
412	2006/09/18	119.0	45.64	2.34
413	2006/09/19	119.0	45.9	2.35
414	2006/09/20	119.0	46.04	2.36
415	2006/09/21	119.0	46.52	2.38
416	2006/09/22	119.0	46.22	2.36
417	2006/09/25	119.0	46.02	2.35
418	2006/09/26	119.0	46.26	2.36
419	2006/09/27	119.0	46.49	2.37
420	2006/09/28	120.0	46.8	2.4
421	2006/09/29	120.0	47.19	2.43
422	2006/10/09	120.0	48.37	2.46
423	2006/10/10	120.0	48.45	2.47
424	2006/10/11	120.0	48.23	2.46
425	2006/10/12	120.0	47.53	2.43
426	2006/10/13	120.0	47.65	2.43
427	2006/10/16	120.0	47.4	2.43
428	2006/10/17	120.0	47.28	2.42
429	2006/10/18	120.0	47.83	2.45
430	2006/10/19	120.0	48.26	2.46
431	2006/10/20	120.0	48.06	2.45
432	2006/10/23	120.0	46.82	2.38
433	2006/10/24	120.0	47.97	2.44
434	2006/10/25	120.0	48.24	2.44
435	2006/10/26	120.0	47.7	2.4
436	2006/10/27	120.0	46.47	2.34
437	2006/10/30	120.0	46.25	2.32
438	2006/10/31	120.0	46.51	2.34
439	2006/11/01	120.0	46.53	2.35
440	2006/11/02	120.0	46.39	2.34
441	2006/11/03	120.0	46.71	2.36
442	2006/11/06	120.0	46.64	2.35
443	2006/11/07	120.0	45.93	2.31
444	2006/11/08	120.0	45.89	2.31
445	2006/11/09	120.0	46.32	2.33
446	2006/11/10	120.0	45.08	2.27
447	2006/11/13	120.0	43.42	2.19
448	2006/11/14	120.0	44.06	2.22
449	2006/11/15	120.0	44.83	2.26
450	2006/11/16	120.0	44.55	2.23
451	2006/11/17	120.0	45.08	2.26
452	2006/11/20	120.0	44.55	2.24
453	2006/11/21	120.0	44.66	2.24
454	2006/11/22	120.0	45.47	2.27
455	2006/11/23	120.0	45.91	2.3
456	2006/11/24	120.0	46.19	2.29
457	2006/11/27	120.0	47.27	2.33
458	2006/11/28	121.0	47.35	2.36
459	2006/11/29	121.0	47.82	2.38
460	2006/11/30	121.0	48.47	2.41
461	2006/12/01	121.0	48.32	2.39
462	2006/12/04	121.0	49.41	2.44
463	2006/12/05	121.0	49.84	2.47
464	2006/12/06	121.0	49.12	2.43
465	2006/12/07	121.0	48.67	2.41
466	2006/12/08	121.0	46.97	2.33
467	2006/12/11	121.0	48.82	2.42
468	2006/12/12	121.0	48.9	2.43
469	2006/12/13	121.0	49.14	2.43
470	2006/12/14	121.0	50.19	2.48
471	2006/12/15	121.0	50.5	2.49
472	2006/12/18	121.0	51.86	2.55
473	2006/12/19	121.0	52.8	2.6
474	2006/12/20	121.0	53.56	2.65
475	2006/12/21	121.0	52.55	2.6
476	2006/12/22	121.0	52.28	2.58
477	2006/12/25	121.0	52.88	2.61
478	2006/12/26	122.0	52.13	2.59
479	2006/12/27	122.0	52.54	2.62
480	2006/12/28	122.0	51.56	2.55
481	2006/12/29	122.0	52.18	2.57
482	2007/01/04	122.0	51.94	2.42
483	2007/01/05	122.0	53.24	2.49
484	2007/01/08	122.0	55.43	2.58
485	2007/01/09	122.0	56.38	2.64
486	2007/01/10	122.0	57.23	2.67
487	2007/01/11	122.0	57.68	2.7
488	2007/01/12	122.0	56.3	2.65
489	2007/01/15	122.0	59.85	2.8
490	2007/01/16	122.0	61.87	2.88
491	2007/01/17	122.0	61.88	2.88
492	2007/01/18	122.0	64.27	2.99
493	2007/01/19	122.0	66.12	3.07
494	2007/01/22	122.0	68.32	3.19
495	2007/01/23	122.0	67.19	3.15
496	2007/01/24	122.0	67.86	3.18
497	2007/01/25	122.0	64.84	3.04
498	2007/01/26	122.0	64.82	3.03
499	2007/01/29	122.0	66.66	3.13
500	2007/01/30	122.0	67.79	3.19
501	2007/01/31	122.0	63.48	3.0
502	2007/02/01	122.0	63.91	3.02
503	2007/02/02	122.0	62.49	2.96
504	2007/02/05	122.0	63.16	3.0
505	2007/02/06	122.0	64.48	3.07
506	2007/02/07	122.0	65.42	3.11
507	2007/02/08	122.0	66.8	3.16
508	2007/02/09	122.0	67.07	3.18
509	2007/02/12	122.0	68.44	3.25
510	2007/02/13	122.0	69.6	3.3
511	2007/02/14	122.0	70.72	3.35
512	2007/02/15	122.0	72.4	3.44
513	2007/02/16	122.0	72.42	3.45
514	2007/02/26	122.0	74.58	3.58
515	2007/02/27	122.0	67.72	3.27
516	2007/02/28	122.0	70.3	3.42
517	2007/03/01	122.0	69.54	3.41
518	2007/03/02	122.0	70.92	3.47
519	2007/03/05	122.0	70.56	3.43
520	2007/03/06	122.0	70.7	3.43
521	2007/03/07	122.0	72.24	3.52
522	2007/03/08	122.0	73.24	3.57
523	2007/03/09	122.0	73.15	3.58
524	2007/03/12	123.0	74.38	3.66
525	2007/03/13	123.0	75.17	3.71
526	2007/03/14	123.0	73.91	3.65
527	2007/03/15	123.0	75.26	3.72
528	2007/03/16	123.0	73.63	3.63
529	2007/03/19	123.0	73.78	3.64
530	2007/03/20	123.0	75.02	3.72
531	2007/03/21	122.0	76.06	3.77
532	2007/03/22	122.0	76.64	3.8
533	2007/03/23	122.0	78.17	3.88
534	2007/03/26	122.0	80.81	4.01
535	2007/03/27	122.0	81.64	4.05
536	2007/03/28	122.0	80.82	3.99
537	2007/03/29	122.0	78.39	3.85
538	2007/03/30	122.0	78.83	3.89
539	2007/04/02	122.0	80.58	3.93
540	2007/04/03	123.0	81.47	4.0
541	2007/04/04	123.0	82.28	4.04
542	2007/04/05	123.0	83.69	4.13
543	2007/04/06	123.0	85.02	4.21
544	2007/04/09	123.0	86.62	4.3
545	2007/04/10	123.0	85.89	4.3
546	2007/04/11	123.0	86.71	4.34
547	2007/04/12	123.0	88.33	4.43
548	2007/04/13	123.0	88.46	4.44
549	2007/04/16	123.0	89.53	4.56
550	2007/04/17	123.0	89.68	4.66
551	2007/04/18	123.0	89.83	4.76
552	2007/04/19	122.0	82.79	4.49
553	2007/04/20	122.0	85.18	4.69
554	2007/04/23	121.0	86.28	4.87
555	2007/04/24	121.0	86.37	4.91
556	2007/04/25	121.0	86.37	4.89
557	2007/04/26	121.0	84.21	4.94
558	2007/04/27	121.0	80.57	4.9
559	2007/04/30	121.0	61.0	4.99
560	2007/05/08	121.0	62.69	5.18
561	2007/05/09	121.0	62.22	5.15
562	2007/05/10	121.0	62.39	5.2
563	2007/05/11	121.0	61.91	5.17
564	2007/05/14	121.0	62.14	5.2
565	2007/05/15	121.0	61.17	5.09
566	2007/05/16	121.0	62.7	5.25
567	2007/05/17	121.0	63.87	5.39
568	2007/05/18	121.0	64.04	5.43
569	2007/05/21	121.0	65.13	5.55
570	2007/05/22	121.0	65.92	5.64
571	2007/05/23	121.0	67.52	5.81
572	2007/05/24	121.0	67.12	5.78
573	2007/05/25	121.0	67.96	5.86
574	2007/05/28	121.0	69.13	5.99
575	2007/05/29	121.0	70.02	6.08
576	2007/05/30	121.0	66.03	5.59
577	2007/05/31	120.0	64.84	5.35
578	2007/06/01	120.0	62.25	4.97
579	2007/06/04	120.0	58.58	4.55
580	2007/06/05	120.0	59.32	4.52
581	2007/06/06	120.0	59.73	4.58
582	2007/06/07	120.0	61.56	4.78
583	2007/06/08	120.0	62.25	4.85
584	2007/06/11	120.0	63.17	4.93
585	2007/06/12	120.0	64.31	5.02
586	2007/06/13	120.0	65.53	5.2
587	2007/06/14	120.0	64.99	5.13
588	2007/06/15	120.0	64.64	5.08
589	2007/06/18	120.0	65.84	5.22
590	2007/06/19	120.0	66.17	5.29
591	2007/06/20	120.0	64.88	5.14
592	2007/06/21	120.0	64.88	5.13
593	2007/06/22	120.0	62.21	4.81
594	2007/06/25	120.0	59.12	4.45
595	2007/06/26	120.0	60.07	4.53
596	2007/06/27	120.0	60.96	4.62
597	2007/06/28	120.0	58.5	4.32
598	2007/06/29	120.0	57.22	4.14
599	2007/07/02	120.0	58.31	4.27
600	2007/07/03	120.0	58.96	4.34
601	2007/07/04	120.0	58.22	4.27
602	2007/07/05	120.0	55.32	4.01
603	2007/07/06	120.0	57.58	4.25
604	2007/07/09	120.0	59.08	4.41
605	2007/07/10	120.0	58.36	4.32
606	2007/07/11	120.0	58.46	4.34
607	2007/07/12	120.0	58.44	4.33
608	2007/07/13	120.0	58.19	4.31
609	2007/07/16	120.0	56.79	4.17
610	2007/07/17	120.0	57.29	4.25
611	2007/07/18	120.0	57.08	4.24
612	2007/07/19	120.0	57.52	4.29
613	2007/07/20	121.0	58.77	4.45
614	2007/07/23	121.0	60.91	4.68
615	2007/07/24	121.0	60.74	4.66
616	2007/07/25	121.0	61.75	4.78
617	2007/07/26	121.0	62.6	4.89
618	2007/07/27	121.0	63.42	4.99
619	2007/07/30	121.0	64.2	5.09
620	2007/07/31	121.0	64.26	5.19
621	2007/08/01	121.0	61.85	4.9
622	2007/08/02	121.0	63.47	5.07
623	2007/08/03	121.0	64.28	5.15
624	2007/08/06	121.0	64.81	5.23
625	2007/08/07	121.0	65.27	5.22
626	2007/08/08	121.0	64.54	5.16
627	2007/08/09	121.0	64.69	5.21
628	2007/08/10	121.0	63.24	5.07
629	2007/08/13	121.0	62.7	5.05
630	2007/08/14	121.0	63.67	5.17
631	2007/08/15	121.0	62.54	5.12
632	2007/08/16	121.0	61.94	5.17
633	2007/08/17	122.0	59.6	5.16
634	2007/08/20	121.0	62.3	5.3
635	2007/08/21	121.0	62.27	5.36
636	2007/08/22	121.0	62.86	5.45
637	2007/08/23	121.0	62.92	5.46
638	2007/08/24	121.0	62.24	5.46
639	2007/08/27	120.0	59.5	5.38
640	2007/08/28	119.0	59.05	5.34
641	2007/08/29	119.0	58.25	5.29
642	2007/08/30	119.0	58.38	5.47
643	2007/08/31	118.0	58.88	5.49
644	2007/09/03	118.0	59.66	5.6
645	2007/09/04	118.0	59.28	5.54
646	2007/09/05	118.0	59.58	5.59
647	2007/09/06	118.0	59.86	5.65
648	2007/09/07	118.0	58.68	5.48
649	2007/09/10	118.0	59.12	5.57
650	2007/09/11	118.0	56.59	5.21
651	2007/09/12	118.0	56.93	5.24
652	2007/09/13	118.0	57.31	5.31
653	2007/09/14	118.0	58.1	5.42
654	2007/09/17	118.0	58.86	5.53
655	2007/09/18	118.0	59.08	5.62
656	2007/09/19	118.0	58.24	5.53
657	2007/09/20	118.0	58.67	5.57
658	2007/09/21	118.0	58.22	5.49
659	2007/09/24	118.0	57.97	5.45
660	2007/09/25	118.0	57.63	5.39
661	2007/09/26	118.0	57.73	5.4
662	2007/09/27	118.0	58.19	5.43
663	2007/09/28	118.0	58.93	5.53
664	2007/10/08	118.0	58.74	5.27
