	date	value	pe	pb
116	2005/07/04	262.0	23.58	1.4
117	2005/07/05	262.0	23.45	1.39
118	2005/07/06	262.0	23.35	1.39
119	2005/07/07	262.0	23.46	1.4
120	2005/07/08	262.0	22.82	1.35
121	2005/07/11	262.0	22.67	1.34
122	2005/07/12	262.0	23.44	1.38
123	2005/07/13	262.0	23.19	1.37
124	2005/07/14	262.0	23.13	1.36
125	2005/07/15	262.0	22.55	1.32
126	2005/07/18	262.0	21.91	1.28
127	2005/07/19	262.0	22.04	1.29
128	2005/07/20	262.0	22.19	1.3
129	2005/07/21	262.0	22.11	1.3
130	2005/07/22	262.0	22.48	1.33
131	2005/07/25	262.0	22.26	1.32
132	2005/07/26	262.0	22.79	1.35
133	2005/07/27	262.0	23.37	1.38
134	2005/07/28	262.0	23.35	1.38
135	2005/07/29	262.0	23.24	1.38
136	2005/08/01	262.0	23.36	1.38
137	2005/08/02	262.0	23.72	1.41
138	2005/08/03	262.0	23.96	1.43
139	2005/08/04	262.0	23.63	1.42
140	2005/08/05	261.0	24.28	1.45
141	2005/08/08	261.0	24.59	1.47
142	2005/08/09	261.0	24.55	1.49
143	2005/08/10	261.0	24.87	1.51
144	2005/08/11	261.0	25.1	1.53
145	2005/08/12	260.0	24.69	1.5
146	2005/08/15	260.0	25.23	1.54
147	2005/08/16	260.0	25.19	1.55
148	2005/08/17	260.0	25.72	1.59
149	2005/08/18	260.0	24.96	1.53
150	2005/08/19	260.0	24.92	1.53
151	2005/08/22	261.0	25.27	1.55
152	2005/08/23	261.0	24.99	1.52
153	2005/08/24	261.0	25.3	1.55
154	2005/08/25	261.0	25.38	1.57
155	2005/08/26	261.0	25.51	1.58
156	2005/08/29	262.0	25.41	1.58
157	2005/08/30	261.0	25.28	1.56
158	2005/08/31	262.0	25.74	1.6
159	2005/09/01	263.0	26.31	1.63
160	2005/09/02	263.0	26.6	1.65
161	2005/09/05	263.0	26.88	1.68
162	2005/09/06	263.0	26.24	1.63
163	2005/09/07	263.0	27.0	1.68
164	2005/09/08	263.0	26.92	1.68
165	2005/09/09	263.0	26.72	1.66
166	2005/09/12	263.0	26.83	1.68
167	2005/09/13	263.0	27.33	1.71
168	2005/09/14	263.0	27.6	1.73
169	2005/09/15	263.0	27.66	1.74
170	2005/09/16	263.0	27.67	1.73
171	2005/09/19	263.0	27.98	1.76
172	2005/09/20	262.0	27.84	1.76
173	2005/09/21	262.0	27.33	1.72
174	2005/09/22	262.0	26.54	1.65
175	2005/09/23	262.0	26.25	1.63
176	2005/09/26	262.0	26.34	1.64
177	2005/09/27	262.0	25.91	1.61
178	2005/09/28	262.0	25.81	1.59
179	2005/09/29	262.0	26.28	1.63
180	2005/09/30	262.0	26.18	1.62
181	2005/10/10	262.0	25.71	1.58
182	2005/10/11	262.0	26.17	1.62
183	2005/10/12	262.0	26.45	1.64
184	2005/10/13	262.0	26.31	1.63
185	2005/10/14	262.0	25.95	1.61
186	2005/10/17	262.0	25.84	1.61
187	2005/10/18	262.0	26.04	1.63
188	2005/10/19	262.0	25.86	1.62
189	2005/10/20	262.0	25.97	1.62
190	2005/10/21	262.0	26.1	1.63
191	2005/10/24	262.0	25.88	1.63
192	2005/10/25	262.0	25.02	1.6
193	2005/10/26	262.0	24.62	1.55
194	2005/10/27	262.0	24.19	1.53
195	2005/10/28	262.0	23.8	1.48
196	2005/10/31	262.0	23.94	1.49
197	2005/11/01	262.0	23.77	1.48
198	2005/11/02	262.0	24.21	1.51
199	2005/11/03	262.0	23.8	1.49
200	2005/11/04	262.0	23.98	1.5
201	2005/11/07	262.0	24.16	1.52
202	2005/11/08	262.0	24.41	1.54
203	2005/11/09	262.0	24.33	1.53
204	2005/11/10	262.0	23.68	1.48
205	2005/11/11	262.0	23.72	1.49
206	2005/11/14	262.0	23.83	1.5
207	2005/11/15	262.0	23.48	1.49
208	2005/11/16	262.0	23.62	1.5
209	2005/11/17	262.0	23.63	1.5
210	2005/11/18	262.0	24.15	1.53
211	2005/11/21	262.0	24.28	1.54
212	2005/11/22	262.0	23.79	1.51
213	2005/11/23	262.0	23.96	1.51
214	2005/11/24	262.0	24.06	1.52
215	2005/11/25	262.0	24.03	1.52
216	2005/11/28	262.0	23.94	1.52
217	2005/11/29	262.0	23.67	1.5
218	2005/11/30	262.0	23.74	1.5
219	2005/12/01	262.0	23.65	1.5
220	2005/12/02	262.0	23.42	1.48
221	2005/12/05	262.0	22.74	1.43
222	2005/12/06	262.0	22.8	1.44
223	2005/12/07	262.0	22.98	1.45
224	2005/12/08	262.0	22.93	1.45
225	2005/12/09	262.0	23.29	1.47
226	2005/12/12	262.0	23.32	1.47
227	2005/12/13	262.0	23.37	1.48
228	2005/12/14	262.0	23.34	1.49
229	2005/12/15	262.0	23.29	1.48
230	2005/12/16	262.0	23.49	1.49
231	2005/12/19	262.0	23.54	1.49
232	2005/12/20	262.0	23.55	1.5
233	2005/12/21	262.0	23.33	1.48
234	2005/12/22	262.0	23.46	1.49
235	2005/12/23	262.0	23.72	1.5
236	2005/12/26	262.0	23.96	1.51
237	2005/12/27	262.0	23.94	1.51
238	2005/12/28	262.0	23.97	1.51
239	2005/12/29	262.0	24.11	1.52
240	2005/12/30	262.0	23.88	1.5
241	2006/01/04	262.0	24.09	1.56
242	2006/01/05	262.0	24.44	1.58
243	2006/01/06	262.0	24.65	1.6
244	2006/01/09	262.0	24.87	1.61
245	2006/01/10	262.0	24.97	1.62
246	2006/01/11	262.0	24.78	1.61
247	2006/01/12	262.0	25.18	1.64
248	2006/01/13	262.0	25.29	1.65
249	2006/01/16	262.0	24.98	1.63
250	2006/01/17	262.0	25.02	1.63
251	2006/01/18	262.0	25.41	1.66
252	2006/01/19	262.0	25.55	1.66
253	2006/01/20	262.0	25.46	1.66
254	2006/01/23	262.0	25.36	1.66
255	2006/01/24	262.0	25.4	1.65
256	2006/01/25	262.0	25.13	1.64
257	2006/02/06	262.0	25.63	1.67
258	2006/02/07	262.0	25.75	1.68
259	2006/02/08	262.0	25.9	1.7
260	2006/02/09	262.0	25.58	1.68
261	2006/02/10	261.0	25.65	1.68
262	2006/02/13	261.0	25.72	1.68
263	2006/02/14	261.0	25.73	1.68
264	2006/02/15	261.0	25.71	1.68
265	2006/02/16	261.0	24.99	1.63
266	2006/02/17	261.0	24.57	1.61
267	2006/02/20	261.0	24.49	1.6
268	2006/02/21	261.0	24.81	1.62
269	2006/02/22	261.0	24.69	1.62
270	2006/02/23	261.0	24.77	1.63
271	2006/02/24	261.0	24.9	1.64
272	2006/02/27	261.0	25.11	1.63
273	2006/02/28	261.0	24.98	1.63
274	2006/03/01	261.0	25.15	1.64
275	2006/03/02	261.0	24.68	1.61
276	2006/03/03	261.0	24.65	1.6
277	2006/03/06	261.0	24.59	1.6
278	2006/03/07	261.0	24.21	1.56
279	2006/03/08	261.0	24.07	1.56
280	2006/03/09	261.0	24.13	1.56
281	2006/03/10	261.0	24.16	1.56
282	2006/03/13	261.0	24.33	1.57
283	2006/03/14	261.0	24.44	1.56
284	2006/03/15	261.0	24.63	1.57
285	2006/03/16	261.0	24.94	1.58
286	2006/03/17	261.0	24.89	1.57
287	2006/03/20	262.0	25.18	1.59
288	2006/03/21	262.0	25.08	1.59
289	2006/03/22	262.0	25.38	1.61
290	2006/03/23	261.0	25.55	1.62
291	2006/03/24	261.0	25.26	1.6
292	2006/03/27	261.0	25.67	1.62
293	2006/03/28	261.0	26.01	1.62
294	2006/03/29	261.0	26.36	1.62
295	2006/03/30	261.0	26.08	1.6
296	2006/03/31	261.0	26.3	1.58
297	2006/04/03	261.0	26.79	1.6
298	2006/04/04	261.0	27.14	1.62
299	2006/04/05	261.0	27.39	1.63
300	2006/04/06	261.0	27.29	1.62
301	2006/04/07	261.0	27.54	1.63
302	2006/04/10	261.0	28.42	1.67
303	2006/04/11	261.0	28.56	1.67
304	2006/04/12	261.0	28.61	1.67
305	2006/04/13	261.0	27.81	1.61
306	2006/04/14	261.0	28.7	1.65
307	2006/04/17	261.0	29.26	1.65
308	2006/04/18	261.0	28.97	1.64
309	2006/04/19	260.0	28.86	1.63
310	2006/04/20	260.0	28.39	1.6
311	2006/04/21	260.0	28.78	1.61
312	2006/04/24	259.0	28.29	1.57
313	2006/04/25	259.0	27.99	1.55
314	2006/04/26	259.0	28.59	1.58
315	2006/04/27	259.0	28.72	1.59
316	2006/04/28	259.0	29.0	1.6
317	2006/05/08	259.0	30.11	1.65
318	2006/05/09	259.0	31.06	1.7
319	2006/05/10	259.0	31.52	1.73
320	2006/05/11	259.0	31.11	1.72
321	2006/05/12	259.0	32.09	1.77
322	2006/05/15	259.0	33.46	1.85
323	2006/05/16	259.0	32.6	1.8
324	2006/05/17	259.0	33.26	1.83
325	2006/05/18	259.0	33.67	1.86
326	2006/05/19	259.0	34.62	1.91
327	2006/05/22	259.0	35.37	1.96
328	2006/05/23	259.0	33.53	1.87
329	2006/05/24	259.0	32.8	1.83
330	2006/05/25	259.0	33.16	1.86
331	2006/05/26	259.0	33.92	1.9
332	2006/05/29	259.0	34.67	1.95
333	2006/05/30	259.0	35.09	1.97
334	2006/05/31	259.0	35.05	1.98
335	2006/06/01	259.0	36.43	2.06
336	2006/06/02	259.0	36.74	2.08
337	2006/06/05	259.0	37.52	2.13
338	2006/06/06	259.0	37.25	2.12
339	2006/06/07	259.0	34.58	1.97
340	2006/06/08	259.0	34.62	1.97
341	2006/06/09	259.0	33.8	1.92
342	2006/06/12	259.0	33.75	1.91
343	2006/06/13	259.0	34.01	1.93
344	2006/06/14	259.0	33.82	1.92
345	2006/06/15	259.0	34.02	1.93
346	2006/06/16	259.0	34.73	1.96
347	2006/06/19	259.0	35.05	1.98
348	2006/06/20	259.0	35.23	1.99
349	2006/06/21	259.0	34.95	1.98
350	2006/06/22	259.0	34.88	1.98
351	2006/06/23	259.0	35.42	2.01
352	2006/06/26	259.0	36.24	2.05
353	2006/06/27	260.0	36.45	2.06
354	2006/06/28	260.0	36.43	2.06
355	2006/06/29	260.0	37.13	2.09
356	2006/06/30	260.0	36.92	2.09
357	2006/07/03	260.0	37.56	2.11
358	2006/07/04	260.0	37.1	2.1
359	2006/07/05	260.0	36.71	2.07
360	2006/07/06	260.0	37.68	2.12
361	2006/07/07	260.0	37.61	2.12
362	2006/07/10	260.0	38.16	2.14
363	2006/07/11	260.0	38.49	2.16
364	2006/07/12	260.0	38.32	2.15
365	2006/07/13	260.0	36.08	2.02
366	2006/07/14	260.0	36.49	2.04
367	2006/07/17	260.0	37.03	2.06
368	2006/07/18	260.0	37.0	2.07
369	2006/07/19	260.0	36.3	2.03
370	2006/07/20	260.0	36.61	2.05
371	2006/07/21	260.0	36.81	2.06
372	2006/07/24	260.0	36.83	2.06
373	2006/07/25	260.0	37.33	2.09
374	2006/07/26	260.0	37.32	2.1
375	2006/07/27	260.0	36.88	2.07
376	2006/07/28	260.0	36.57	2.05
377	2006/07/31	260.0	34.96	1.97
378	2006/08/01	260.0	34.53	1.94
379	2006/08/02	260.0	34.25	1.93
380	2006/08/03	260.0	34.2	1.93
381	2006/08/04	260.0	33.06	1.86
382	2006/08/07	260.0	32.14	1.81
383	2006/08/08	260.0	33.13	1.86
384	2006/08/09	260.0	33.11	1.86
385	2006/08/10	261.0	33.76	1.9
386	2006/08/11	261.0	33.94	1.9
387	2006/08/14	260.0	32.87	1.84
388	2006/08/15	260.0	33.44	1.88
389	2006/08/16	260.0	34.08	1.91
390	2006/08/17	259.0	33.85	1.89
391	2006/08/18	259.0	33.52	1.87
392	2006/08/21	259.0	33.58	1.88
393	2006/08/22	259.0	34.0	1.89
394	2006/08/23	259.0	33.86	1.89
395	2006/08/24	259.0	34.05	1.9
396	2006/08/25	259.0	34.09	1.9
397	2006/08/28	257.0	34.86	1.94
398	2006/08/29	257.0	34.98	1.94
399	2006/08/30	257.0	35.22	1.96
400	2006/08/31	255.0	35.32	1.97
401	2006/09/01	255.0	34.69	1.93
402	2006/09/04	255.0	35.42	1.97
403	2006/09/05	255.0	35.44	1.98
404	2006/09/06	255.0	35.55	1.98
405	2006/09/07	255.0	35.03	1.95
406	2006/09/08	255.0	35.06	1.96
407	2006/09/11	255.0	35.18	1.96
408	2006/09/12	255.0	35.36	1.97
409	2006/09/13	255.0	34.85	1.94
410	2006/09/14	255.0	34.79	1.95
411	2006/09/15	255.0	35.3	1.98
412	2006/09/18	255.0	35.82	2.01
413	2006/09/19	255.0	35.79	2.01
414	2006/09/20	255.0	35.84	2.01
415	2006/09/21	255.0	36.06	2.02
416	2006/09/22	255.0	35.64	1.99
417	2006/09/25	255.0	35.63	2.0
418	2006/09/26	255.0	35.47	1.99
419	2006/09/27	255.0	35.73	2.0
420	2006/09/28	255.0	36.02	2.01
421	2006/09/29	255.0	36.32	2.03
422	2006/10/09	255.0	36.91	2.05
423	2006/10/10	255.0	37.18	2.07
424	2006/10/11	255.0	37.38	2.08
425	2006/10/12	256.0	37.16	2.07
426	2006/10/13	256.0	37.19	2.07
427	2006/10/16	256.0	37.04	2.07
428	2006/10/17	256.0	36.94	2.06
429	2006/10/18	257.0	37.37	2.08
430	2006/10/19	257.0	37.52	2.09
431	2006/10/20	257.0	37.22	2.07
432	2006/10/23	257.0	36.1	2.0
433	2006/10/24	257.0	36.97	2.05
434	2006/10/25	258.0	36.86	2.04
435	2006/10/26	258.0	36.77	2.03
436	2006/10/27	258.0	36.19	2.0
437	2006/10/30	258.0	36.33	2.0
438	2006/10/31	258.0	36.59	2.02
439	2006/11/01	258.0	36.67	2.02
440	2006/11/02	258.0	36.58	2.01
441	2006/11/03	258.0	36.89	2.02
442	2006/11/06	258.0	36.79	2.01
443	2006/11/07	258.0	36.5	1.98
444	2006/11/08	258.0	36.25	1.97
445	2006/11/09	258.0	36.61	1.99
446	2006/11/10	258.0	35.75	1.94
447	2006/11/13	258.0	34.59	1.87
448	2006/11/14	258.0	34.94	1.89
449	2006/11/15	258.0	35.53	1.92
450	2006/11/16	258.0	35.06	1.89
451	2006/11/17	258.0	35.47	1.92
452	2006/11/20	258.0	35.37	1.91
453	2006/11/21	258.0	35.54	1.92
454	2006/11/22	258.0	35.95	1.94
455	2006/11/23	258.0	36.05	1.95
456	2006/11/24	259.0	36.58	1.98
457	2006/11/27	259.0	37.13	2.0
458	2006/11/28	260.0	37.26	2.02
459	2006/11/29	260.0	37.57	2.03
460	2006/11/30	261.0	38.18	2.07
461	2006/12/01	261.0	38.35	2.07
462	2006/12/04	261.0	39.18	2.11
463	2006/12/05	261.0	39.61	2.13
464	2006/12/06	261.0	38.95	2.1
465	2006/12/07	261.0	38.91	2.1
466	2006/12/08	261.0	37.85	2.03
467	2006/12/11	261.0	38.98	2.09
468	2006/12/12	261.0	38.92	2.09
469	2006/12/13	261.0	39.12	2.09
470	2006/12/14	261.0	39.86	2.12
471	2006/12/15	262.0	40.19	2.14
472	2006/12/18	262.0	40.7	2.16
473	2006/12/19	262.0	40.83	2.17
474	2006/12/20	262.0	41.69	2.21
475	2006/12/21	262.0	41.31	2.2
476	2006/12/22	263.0	41.21	2.2
477	2006/12/25	263.0	41.49	2.22
478	2006/12/26	263.0	41.25	2.2
479	2006/12/27	263.0	41.42	2.21
480	2006/12/28	263.0	40.43	2.15
481	2006/12/29	264.0	40.95	2.17
482	2007/01/04	264.0	41.14	2.11
483	2007/01/05	264.0	42.25	2.17
484	2007/01/08	264.0	43.93	2.25
485	2007/01/09	264.0	44.74	2.29
486	2007/01/10	264.0	45.87	2.35
487	2007/01/11	264.0	46.2	2.37
488	2007/01/12	265.0	44.75	2.29
489	2007/01/15	265.0	47.11	2.41
490	2007/01/16	265.0	48.59	2.48
491	2007/01/17	265.0	48.32	2.48
492	2007/01/18	265.0	49.46	2.54
493	2007/01/19	265.0	51.33	2.63
494	2007/01/22	265.0	54.01	2.76
495	2007/01/23	265.0	54.45	2.78
496	2007/01/24	265.0	54.76	2.8
497	2007/01/25	265.0	52.03	2.66
498	2007/01/26	265.0	52.33	2.67
499	2007/01/29	265.0	54.17	2.77
500	2007/01/30	265.0	53.88	2.76
501	2007/01/31	265.0	51.32	2.63
502	2007/02/01	265.0	51.59	2.66
503	2007/02/02	265.0	50.65	2.61
504	2007/02/05	265.0	51.32	2.65
505	2007/02/06	264.0	52.5	2.71
506	2007/02/07	264.0	53.1	2.74
507	2007/02/08	264.0	54.22	2.8
508	2007/02/09	264.0	54.17	2.8
509	2007/02/12	264.0	55.62	2.86
510	2007/02/13	264.0	56.41	2.91
511	2007/02/14	263.0	57.86	2.98
512	2007/02/15	263.0	59.67	3.08
513	2007/02/16	263.0	60.67	3.13
514	2007/02/26	263.0	62.79	3.27
515	2007/02/27	263.0	57.06	2.99
516	2007/02/28	263.0	59.22	3.12
517	2007/03/01	264.0	57.65	3.05
518	2007/03/02	264.0	58.85	3.1
519	2007/03/05	264.0	59.23	3.12
520	2007/03/06	265.0	59.49	3.13
521	2007/03/07	265.0	60.82	3.19
522	2007/03/08	265.0	61.94	3.26
523	2007/03/09	265.0	61.75	3.26
524	2007/03/12	265.0	62.96	3.34
525	2007/03/13	265.0	63.98	3.4
526	2007/03/14	265.0	63.71	3.4
527	2007/03/15	265.0	65.08	3.47
528	2007/03/16	265.0	63.76	3.39
529	2007/03/19	265.0	64.49	3.43
530	2007/03/20	265.0	66.1	3.52
531	2007/03/21	265.0	67.21	3.59
532	2007/03/22	265.0	67.42	3.6
533	2007/03/23	265.0	68.18	3.65
534	2007/03/26	265.0	70.09	3.77
535	2007/03/27	265.0	71.44	3.85
536	2007/03/28	265.0	70.74	3.82
537	2007/03/29	265.0	68.61	3.68
538	2007/03/30	265.0	69.27	3.72
539	2007/04/02	265.0	70.84	3.78
540	2007/04/03	265.0	71.22	3.83
541	2007/04/04	265.0	72.19	3.87
542	2007/04/05	265.0	73.36	3.95
543	2007/04/06	266.0	74.05	4.0
544	2007/04/09	265.0	75.16	4.06
545	2007/04/10	265.0	75.61	4.09
546	2007/04/11	265.0	76.43	4.12
547	2007/04/12	263.0	77.58	4.22
548	2007/04/13	263.0	74.93	4.2
549	2007/04/16	263.0	77.02	4.33
550	2007/04/17	263.0	77.71	4.45
551	2007/04/18	264.0	78.54	4.56
552	2007/04/19	264.0	73.82	4.32
553	2007/04/20	265.0	76.07	4.54
554	2007/04/23	266.0	77.15	4.75
555	2007/04/24	266.0	79.04	4.81
556	2007/04/25	267.0	75.21	4.8
557	2007/04/26	267.0	73.98	4.87
558	2007/04/27	267.0	70.03	4.89
559	2007/04/30	265.0	60.18	4.94
560	2007/05/08	265.0	62.35	5.14
561	2007/05/09	265.0	62.1	5.16
562	2007/05/10	265.0	62.27	5.21
563	2007/05/11	265.0	61.98	5.2
564	2007/05/14	265.0	62.21	5.25
565	2007/05/15	265.0	60.5	5.08
566	2007/05/16	265.0	61.93	5.21
567	2007/05/17	265.0	63.3	5.33
568	2007/05/18	265.0	63.5	5.36
569	2007/05/21	265.0	64.63	5.5
570	2007/05/22	265.0	65.61	5.61
571	2007/05/23	265.0	66.99	5.78
572	2007/05/24	265.0	66.37	5.74
573	2007/05/25	265.0	67.33	5.82
574	2007/05/28	265.0	68.51	5.92
575	2007/05/29	265.0	69.83	6.02
576	2007/05/30	265.0	65.28	5.53
577	2007/05/31	265.0	63.78	5.25
578	2007/06/01	265.0	60.62	4.87
579	2007/06/04	265.0	56.04	4.46
580	2007/06/05	265.0	56.78	4.48
581	2007/06/06	265.0	57.44	4.53
582	2007/06/07	265.0	59.56	4.75
583	2007/06/08	265.0	60.32	4.81
584	2007/06/11	265.0	61.53	4.89
585	2007/06/12	265.0	63.11	5.0
586	2007/06/13	266.0	65.14	5.23
587	2007/06/14	266.0	64.55	5.16
588	2007/06/15	266.0	64.48	5.13
589	2007/06/18	266.0	66.32	5.29
590	2007/06/19	266.0	67.34	5.4
591	2007/06/20	266.0	65.85	5.26
592	2007/06/21	266.0	65.3	5.21
593	2007/06/22	266.0	61.83	4.86
594	2007/06/25	266.0	58.16	4.51
595	2007/06/26	266.0	59.36	4.6
596	2007/06/27	266.0	60.61	4.69
597	2007/06/28	266.0	56.89	4.35
598	2007/06/29	266.0	54.61	4.14
599	2007/07/02	266.0	55.3	4.14
600	2007/07/03	266.0	55.96	4.2
601	2007/07/04	266.0	54.67	4.08
602	2007/07/05	266.0	52.58	3.87
603	2007/07/06	266.0	55.37	4.13
604	2007/07/09	266.0	57.07	4.26
605	2007/07/10	266.0	55.43	4.13
606	2007/07/11	266.0	55.69	4.18
607	2007/07/12	266.0	55.44	4.19
608	2007/07/13	266.0	55.43	4.16
609	2007/07/16	266.0	53.81	4.02
610	2007/07/17	266.0	54.77	4.11
611	2007/07/18	266.0	54.69	4.12
612	2007/07/19	266.0	54.99	4.15
613	2007/07/20	266.0	56.69	4.3
614	2007/07/23	266.0	59.13	4.53
615	2007/07/24	266.0	58.97	4.54
616	2007/07/25	266.0	60.23	4.65
617	2007/07/26	266.0	61.49	4.77
618	2007/07/27	266.0	62.61	4.87
619	2007/07/30	266.0	63.81	4.97
620	2007/07/31	266.0	64.29	5.02
621	2007/08/01	266.0	61.28	4.73
622	2007/08/02	266.0	63.26	4.9
623	2007/08/03	267.0	64.42	4.97
624	2007/08/06	267.0	65.63	5.08
625	2007/08/07	267.0	65.28	5.05
626	2007/08/08	267.0	64.44	5.0
627	2007/08/09	267.0	64.91	5.03
628	2007/08/10	267.0	63.33	4.88
629	2007/08/13	266.0	62.47	4.86
630	2007/08/14	266.0	63.73	5.0
631	2007/08/15	266.0	63.31	4.95
632	2007/08/16	268.0	62.93	5.03
633	2007/08/17	270.0	62.66	5.03
634	2007/08/20	269.0	64.32	5.22
635	2007/08/21	269.0	64.03	5.24
636	2007/08/22	268.0	63.23	5.3
637	2007/08/23	268.0	61.78	5.34
638	2007/08/24	268.0	61.69	5.36
639	2007/08/27	268.0	61.49	5.34
640	2007/08/28	268.0	61.08	5.32
641	2007/08/29	268.0	60.97	5.27
642	2007/08/30	268.0	62.35	5.46
643	2007/08/31	268.0	62.31	5.51
644	2007/09/03	268.0	63.7	5.64
645	2007/09/04	268.0	63.17	5.57
646	2007/09/05	268.0	63.5	5.61
647	2007/09/06	268.0	63.96	5.66
648	2007/09/07	268.0	63.07	5.57
649	2007/09/10	268.0	64.26	5.71
650	2007/09/11	268.0	60.78	5.35
651	2007/09/12	268.0	60.84	5.37
652	2007/09/13	268.0	61.53	5.44
653	2007/09/14	268.0	61.98	5.49
654	2007/09/17	268.0	63.16	5.62
655	2007/09/18	268.0	63.36	5.64
656	2007/09/19	268.0	62.3	5.54
657	2007/09/20	268.0	62.79	5.61
658	2007/09/21	268.0	62.06	5.54
659	2007/09/24	268.0	61.68	5.52
660	2007/09/25	270.0	61.72	5.51
661	2007/09/26	270.0	60.88	5.42
662	2007/09/27	270.0	61.2	5.45
663	2007/09/28	270.0	62.24	5.56
664	2007/10/08	270.0	61.78	5.32
