	date	value	pe	pb
98	2005/06/08	63.0	21.52	1.51
99	2005/06/09	63.0	21.9	1.53
100	2005/06/10	63.0	21.49	1.5
101	2005/06/13	63.0	21.52	1.51
102	2005/06/14	63.0	21.26	1.49
103	2005/06/15	63.0	20.74	1.44
104	2005/06/16	63.0	21.09	1.47
105	2005/06/17	63.0	21.24	1.47
106	2005/06/20	63.0	21.88	1.52
107	2005/06/21	63.0	21.69	1.51
108	2005/06/22	63.0	21.72	1.5
109	2005/06/23	63.0	21.4	1.48
110	2005/06/24	63.0	21.56	1.49
111	2005/06/27	63.0	22.05	1.53
112	2005/06/28	63.0	21.75	1.5
113	2005/06/29	63.0	21.65	1.49
114	2005/06/30	63.0	21.65	1.48
115	2005/07/01	63.0	20.91	1.42
116	2005/07/04	63.0	20.76	1.4
117	2005/07/05	63.0	20.65	1.39
118	2005/07/06	63.0	20.54	1.38
119	2005/07/07	63.0	20.64	1.39
120	2005/07/08	63.0	20.07	1.35
121	2005/07/11	63.0	19.89	1.33
122	2005/07/12	63.0	20.53	1.37
123	2005/07/13	63.0	20.27	1.35
124	2005/07/14	63.0	20.16	1.35
125	2005/07/15	63.0	19.73	1.32
126	2005/07/18	63.0	19.06	1.27
127	2005/07/19	63.0	19.06	1.28
128	2005/07/20	63.0	19.18	1.29
129	2005/07/21	63.0	19.18	1.29
130	2005/07/22	63.0	19.76	1.33
131	2005/07/25	63.0	19.98	1.33
132	2005/07/26	63.0	20.59	1.36
133	2005/07/27	63.0	20.98	1.39
134	2005/07/28	63.0	20.86	1.38
135	2005/07/29	63.0	20.83	1.37
136	2005/08/01	64.0	20.89	1.38
137	2005/08/02	64.0	21.27	1.42
138	2005/08/03	64.0	21.28	1.43
139	2005/08/04	64.0	21.22	1.42
140	2005/08/05	64.0	21.82	1.46
141	2005/08/08	64.0	21.99	1.48
142	2005/08/09	64.0	22.0	1.49
143	2005/08/10	64.0	22.37	1.51
144	2005/08/11	64.0	22.72	1.54
145	2005/08/12	64.0	22.62	1.52
146	2005/08/15	64.0	23.21	1.55
147	2005/08/16	64.0	22.79	1.53
148	2005/08/17	64.0	23.07	1.55
149	2005/08/18	64.0	22.23	1.49
150	2005/08/19	64.0	22.3	1.49
151	2005/08/22	64.0	22.38	1.5
152	2005/08/23	64.0	22.09	1.48
153	2005/08/24	65.0	22.5	1.47
154	2005/08/25	65.0	22.49	1.49
155	2005/08/26	65.0	22.7	1.5
156	2005/08/29	64.0	22.09	1.47
157	2005/08/30	64.0	22.1	1.47
158	2005/08/31	64.0	22.61	1.5
159	2005/09/01	64.0	23.07	1.53
160	2005/09/02	64.0	23.22	1.54
161	2005/09/05	64.0	23.43	1.56
162	2005/09/06	64.0	22.85	1.51
163	2005/09/07	64.0	23.42	1.55
164	2005/09/08	64.0	23.48	1.56
165	2005/09/09	64.0	23.24	1.54
166	2005/09/12	64.0	23.23	1.54
167	2005/09/13	64.0	23.77	1.58
168	2005/09/14	64.0	24.03	1.59
169	2005/09/15	64.0	24.27	1.61
170	2005/09/16	64.0	24.29	1.61
171	2005/09/19	64.0	24.53	1.64
172	2005/09/20	64.0	24.34	1.62
173	2005/09/21	64.0	23.84	1.59
174	2005/09/22	64.0	23.09	1.53
175	2005/09/23	64.0	22.89	1.51
176	2005/09/26	64.0	23.0	1.52
177	2005/09/27	64.0	22.61	1.48
178	2005/09/28	64.0	22.43	1.47
179	2005/09/29	64.0	22.85	1.5
180	2005/09/30	64.0	22.87	1.48
181	2005/10/10	64.0	22.52	1.46
182	2005/10/11	64.0	22.95	1.49
183	2005/10/12	64.0	23.01	1.5
184	2005/10/13	64.0	22.81	1.48
185	2005/10/14	64.0	22.47	1.46
186	2005/10/17	64.0	22.63	1.44
187	2005/10/18	64.0	22.83	1.48
188	2005/10/19	64.0	22.72	1.47
189	2005/10/20	64.0	22.95	1.46
190	2005/10/21	64.0	23.08	1.47
191	2005/10/24	64.0	23.25	1.48
192	2005/10/25	64.0	22.75	1.44
193	2005/10/26	64.0	21.98	1.4
194	2005/10/27	64.0	21.88	1.39
195	2005/10/28	64.0	21.87	1.35
196	2005/10/31	64.0	22.17	1.35
197	2005/11/01	64.0	21.87	1.33
198	2005/11/02	64.0	22.29	1.36
199	2005/11/03	64.0	22.13	1.35
200	2005/11/04	64.0	22.37	1.38
201	2005/11/07	64.0	22.51	1.39
202	2005/11/08	64.0	22.65	1.4
203	2005/11/09	64.0	22.45	1.39
204	2005/11/10	64.0	21.82	1.36
205	2005/11/11	64.0	21.88	1.37
206	2005/11/14	64.0	21.76	1.36
207	2005/11/15	64.0	21.57	1.35
208	2005/11/16	64.0	21.73	1.36
209	2005/11/17	64.0	21.69	1.35
210	2005/11/18	64.0	22.22	1.38
211	2005/11/21	64.0	22.35	1.39
212	2005/11/22	64.0	21.89	1.36
213	2005/11/23	64.0	22.07	1.38
214	2005/11/24	64.0	22.13	1.38
215	2005/11/25	64.0	22.03	1.37
216	2005/11/28	64.0	21.87	1.37
217	2005/11/29	64.0	21.57	1.35
218	2005/11/30	64.0	21.62	1.35
219	2005/12/01	64.0	21.54	1.35
220	2005/12/02	64.0	21.35	1.33
221	2005/12/05	64.0	20.86	1.3
222	2005/12/06	64.0	20.9	1.3
223	2005/12/07	64.0	21.11	1.31
224	2005/12/08	64.0	21.11	1.31
225	2005/12/09	64.0	21.53	1.33
226	2005/12/12	64.0	21.57	1.34
227	2005/12/13	64.0	21.61	1.34
228	2005/12/14	64.0	21.82	1.35
229	2005/12/15	64.0	21.66	1.35
230	2005/12/16	64.0	21.8	1.35
231	2005/12/19	64.0	21.86	1.36
232	2005/12/20	64.0	21.89	1.36
233	2005/12/21	64.0	21.7	1.35
234	2005/12/22	64.0	21.85	1.35
235	2005/12/23	64.0	22.04	1.37
236	2005/12/26	64.0	22.15	1.37
237	2005/12/27	64.0	22.18	1.37
238	2005/12/28	64.0	22.23	1.38
239	2005/12/29	64.0	22.43	1.39
240	2005/12/30	64.0	22.0	1.37
241	2006/01/04	64.0	22.28	1.4
242	2006/01/05	64.0	22.68	1.42
243	2006/01/06	64.0	22.87	1.44
244	2006/01/09	64.0	23.15	1.46
245	2006/01/10	64.0	23.2	1.46
246	2006/01/11	64.0	22.95	1.44
247	2006/01/12	64.0	23.29	1.47
248	2006/01/13	64.0	23.26	1.47
249	2006/01/16	64.0	22.84	1.44
250	2006/01/17	64.0	22.72	1.44
251	2006/01/18	64.0	23.11	1.46
252	2006/01/19	64.0	23.01	1.47
253	2006/01/20	64.0	23.14	1.47
254	2006/01/23	64.0	23.18	1.48
255	2006/01/24	64.0	23.05	1.47
256	2006/01/25	65.0	22.91	1.48
257	2006/02/06	65.0	23.39	1.51
258	2006/02/07	65.0	23.51	1.52
259	2006/02/08	65.0	23.83	1.55
260	2006/02/09	65.0	23.51	1.53
261	2006/02/10	65.0	23.89	1.55
262	2006/02/13	65.0	24.03	1.56
263	2006/02/14	65.0	23.99	1.56
264	2006/02/15	65.0	23.86	1.55
265	2006/02/16	65.0	23.19	1.51
266	2006/02/17	64.0	22.78	1.49
267	2006/02/20	64.0	22.26	1.48
268	2006/02/21	64.0	22.53	1.49
269	2006/02/22	64.0	22.48	1.49
270	2006/02/23	64.0	22.14	1.48
271	2006/02/24	64.0	22.39	1.49
272	2006/02/27	64.0	22.2	1.49
273	2006/02/28	64.0	22.22	1.48
274	2006/03/01	64.0	22.35	1.5
275	2006/03/02	64.0	21.98	1.47
276	2006/03/03	64.0	22.07	1.49
277	2006/03/06	64.0	21.86	1.48
278	2006/03/07	64.0	21.22	1.43
279	2006/03/08	64.0	21.08	1.42
280	2006/03/09	64.0	21.26	1.41
281	2006/03/10	64.0	21.09	1.41
282	2006/03/13	64.0	21.11	1.42
283	2006/03/14	64.0	21.15	1.42
284	2006/03/15	64.0	21.19	1.43
285	2006/03/16	64.0	21.11	1.41
286	2006/03/17	64.0	20.97	1.4
287	2006/03/20	64.0	21.28	1.41
288	2006/03/21	64.0	21.2	1.42
289	2006/03/22	64.0	21.38	1.42
290	2006/03/23	64.0	21.66	1.43
291	2006/03/24	64.0	21.8	1.42
292	2006/03/27	64.0	21.83	1.43
293	2006/03/28	64.0	21.76	1.43
294	2006/03/29	64.0	21.95	1.43
295	2006/03/30	64.0	21.66	1.41
296	2006/03/31	64.0	21.78	1.4
297	2006/04/03	64.0	22.18	1.41
298	2006/04/04	64.0	22.69	1.44
299	2006/04/05	64.0	22.75	1.44
300	2006/04/06	64.0	22.63	1.44
301	2006/04/07	64.0	22.54	1.45
302	2006/04/10	64.0	22.92	1.48
303	2006/04/11	64.0	23.18	1.48
304	2006/04/12	64.0	23.07	1.48
305	2006/04/13	64.0	22.87	1.44
306	2006/04/14	64.0	23.22	1.46
307	2006/04/17	64.0	23.34	1.46
308	2006/04/18	64.0	23.32	1.46
309	2006/04/19	64.0	23.41	1.45
310	2006/04/20	64.0	22.82	1.41
311	2006/04/21	64.0	23.21	1.43
312	2006/04/24	64.0	22.92	1.42
313	2006/04/25	64.0	22.71	1.41
314	2006/04/26	64.0	22.99	1.44
315	2006/04/27	64.0	23.0	1.44
316	2006/04/28	64.0	23.24	1.45
317	2006/05/08	64.0	24.37	1.5
318	2006/05/09	64.0	25.0	1.55
319	2006/05/10	64.0	25.09	1.55
320	2006/05/11	64.0	24.7	1.54
321	2006/05/12	64.0	25.76	1.6
322	2006/05/15	64.0	27.18	1.68
323	2006/05/16	64.0	26.31	1.63
324	2006/05/17	64.0	27.09	1.68
325	2006/05/18	64.0	26.93	1.68
326	2006/05/19	64.0	27.44	1.71
327	2006/05/22	64.0	28.11	1.76
328	2006/05/23	64.0	26.62	1.69
329	2006/05/24	64.0	26.07	1.65
330	2006/05/25	64.0	26.37	1.67
331	2006/05/26	64.0	26.85	1.69
332	2006/05/29	64.0	27.58	1.74
333	2006/05/30	64.0	27.65	1.75
334	2006/05/31	64.0	27.43	1.75
335	2006/06/01	64.0	28.48	1.81
336	2006/06/02	64.0	28.27	1.81
337	2006/06/05	64.0	28.86	1.84
338	2006/06/06	64.0	28.54	1.82
339	2006/06/07	64.0	26.54	1.7
340	2006/06/08	64.0	26.82	1.72
341	2006/06/09	64.0	26.05	1.66
342	2006/06/12	64.0	26.0	1.66
343	2006/06/13	64.0	26.12	1.67
344	2006/06/14	64.0	26.08	1.66
345	2006/06/15	64.0	26.03	1.66
346	2006/06/16	64.0	26.48	1.68
347	2006/06/19	64.0	26.72	1.7
348	2006/06/20	64.0	26.96	1.71
349	2006/06/21	64.0	26.78	1.7
350	2006/06/22	64.0	26.76	1.69
351	2006/06/23	64.0	26.89	1.7
352	2006/06/26	64.0	27.3	1.74
353	2006/06/27	64.0	27.33	1.73
354	2006/06/28	64.0	27.55	1.75
355	2006/06/29	64.0	28.05	1.78
356	2006/06/30	64.0	28.14	1.8
357	2006/07/03	64.0	28.47	1.81
358	2006/07/04	64.0	28.03	1.79
359	2006/07/05	64.0	27.69	1.77
360	2006/07/06	64.0	28.19	1.81
361	2006/07/07	64.0	27.98	1.8
362	2006/07/10	64.0	28.04	1.81
363	2006/07/11	64.0	28.2	1.81
364	2006/07/12	64.0	28.62	1.82
365	2006/07/13	64.0	26.92	1.71
366	2006/07/14	64.0	27.01	1.72
367	2006/07/17	64.0	27.3	1.74
368	2006/07/18	64.0	27.35	1.74
369	2006/07/19	64.0	26.77	1.7
370	2006/07/20	64.0	27.02	1.72
371	2006/07/21	64.0	27.07	1.73
372	2006/07/24	64.0	27.11	1.73
373	2006/07/25	64.0	27.42	1.75
374	2006/07/26	64.0	27.44	1.74
375	2006/07/27	64.0	27.2	1.73
376	2006/07/28	64.0	26.98	1.71
377	2006/07/31	64.0	25.99	1.64
378	2006/08/01	64.0	25.43	1.6
379	2006/08/02	64.0	25.09	1.57
380	2006/08/03	64.0	24.9	1.57
381	2006/08/04	64.0	24.26	1.52
382	2006/08/07	64.0	23.61	1.48
383	2006/08/08	64.0	24.24	1.52
384	2006/08/09	64.0	24.17	1.52
385	2006/08/10	64.0	24.63	1.55
386	2006/08/11	64.0	24.68	1.55
387	2006/08/14	64.0	24.02	1.5
388	2006/08/15	64.0	24.45	1.53
389	2006/08/16	64.0	24.74	1.55
390	2006/08/17	64.0	24.57	1.54
391	2006/08/18	64.0	24.46	1.53
392	2006/08/21	64.0	24.45	1.52
393	2006/08/22	64.0	24.61	1.54
394	2006/08/23	64.0	24.62	1.54
395	2006/08/24	64.0	24.86	1.55
396	2006/08/25	64.0	24.91	1.55
397	2006/08/28	64.0	25.36	1.58
398	2006/08/29	64.0	25.3	1.58
399	2006/08/30	64.0	25.39	1.59
400	2006/08/31	64.0	25.2	1.58
401	2006/09/01	64.0	24.77	1.55
402	2006/09/04	64.0	25.22	1.58
403	2006/09/05	64.0	25.18	1.58
404	2006/09/06	64.0	25.47	1.61
405	2006/09/07	64.0	25.13	1.58
406	2006/09/08	64.0	25.09	1.58
407	2006/09/11	64.0	25.11	1.59
408	2006/09/12	64.0	25.24	1.59
409	2006/09/13	64.0	25.06	1.58
410	2006/09/14	64.0	25.04	1.58
411	2006/09/15	64.0	25.57	1.6
412	2006/09/18	64.0	26.01	1.63
413	2006/09/19	64.0	25.96	1.63
414	2006/09/20	64.0	25.9	1.63
415	2006/09/21	64.0	26.15	1.64
416	2006/09/22	64.0	25.51	1.6
417	2006/09/25	64.0	25.31	1.59
418	2006/09/26	64.0	25.22	1.59
419	2006/09/27	64.0	25.37	1.59
420	2006/09/28	64.0	25.39	1.6
421	2006/09/29	64.0	25.62	1.61
422	2006/10/09	64.0	26.25	1.61
423	2006/10/10	64.0	26.32	1.61
424	2006/10/11	64.0	26.37	1.61
425	2006/10/12	64.0	26.33	1.61
426	2006/10/13	64.0	26.46	1.62
427	2006/10/16	64.0	26.19	1.61
428	2006/10/17	64.0	26.11	1.6
429	2006/10/18	64.0	26.36	1.61
430	2006/10/19	64.0	26.26	1.61
431	2006/10/20	64.0	26.02	1.59
432	2006/10/23	64.0	25.41	1.56
433	2006/10/24	64.0	26.02	1.59
434	2006/10/25	64.0	25.83	1.58
435	2006/10/26	64.0	25.72	1.57
436	2006/10/27	64.0	25.35	1.54
437	2006/10/30	64.0	25.74	1.56
438	2006/10/31	64.0	26.11	1.58
439	2006/11/01	64.0	26.36	1.59
440	2006/11/02	64.0	26.72	1.61
441	2006/11/03	64.0	26.75	1.61
442	2006/11/06	64.0	26.91	1.61
443	2006/11/07	64.0	27.04	1.62
444	2006/11/08	64.0	26.54	1.59
445	2006/11/09	64.0	26.72	1.6
446	2006/11/10	64.0	26.03	1.56
447	2006/11/13	64.0	25.25	1.52
448	2006/11/14	64.0	25.43	1.53
449	2006/11/15	64.0	25.83	1.55
450	2006/11/16	64.0	25.48	1.53
451	2006/11/17	64.0	26.04	1.56
452	2006/11/20	64.0	26.07	1.55
453	2006/11/21	64.0	26.15	1.55
454	2006/11/22	64.0	26.57	1.58
455	2006/11/23	64.0	26.76	1.59
456	2006/11/24	64.0	26.87	1.6
457	2006/11/27	64.0	27.36	1.62
458	2006/11/28	64.0	27.39	1.63
459	2006/11/29	64.0	27.46	1.63
460	2006/11/30	64.0	27.75	1.65
461	2006/12/01	64.0	27.97	1.65
462	2006/12/04	64.0	28.6	1.69
463	2006/12/05	64.0	28.73	1.69
464	2006/12/06	64.0	28.09	1.66
465	2006/12/07	64.0	28.06	1.66
466	2006/12/08	64.0	27.06	1.6
467	2006/12/11	64.0	27.88	1.65
468	2006/12/12	64.0	27.82	1.64
469	2006/12/13	64.0	27.92	1.65
470	2006/12/14	64.0	28.4	1.67
471	2006/12/15	64.0	28.68	1.68
472	2006/12/18	64.0	28.91	1.7
473	2006/12/19	64.0	29.04	1.71
474	2006/12/20	65.0	29.3	1.74
475	2006/12/21	65.0	28.91	1.72
476	2006/12/22	65.0	28.7	1.71
477	2006/12/25	65.0	28.86	1.72
478	2006/12/26	65.0	28.47	1.7
479	2006/12/27	65.0	28.71	1.71
480	2006/12/28	65.0	28.62	1.69
481	2006/12/29	65.0	29.05	1.7
482	2007/01/04	65.0	29.22	1.59
483	2007/01/05	65.0	30.65	1.66
484	2007/01/08	65.0	32.02	1.73
485	2007/01/09	65.0	32.46	1.76
486	2007/01/10	65.0	33.43	1.8
487	2007/01/11	65.0	33.27	1.8
488	2007/01/12	65.0	31.65	1.72
489	2007/01/15	65.0	33.01	1.79
490	2007/01/16	65.0	33.44	1.82
491	2007/01/17	65.0	33.56	1.82
492	2007/01/18	65.0	34.04	1.86
493	2007/01/19	65.0	35.32	1.92
494	2007/01/22	65.0	36.68	2.0
495	2007/01/23	65.0	36.55	2.01
496	2007/01/24	65.0	37.2	2.04
497	2007/01/25	65.0	35.7	1.96
498	2007/01/26	65.0	36.09	1.98
499	2007/01/29	65.0	37.26	2.05
500	2007/01/30	65.0	37.27	2.05
501	2007/01/31	65.0	36.04	1.98
502	2007/02/01	65.0	35.97	1.99
503	2007/02/02	65.0	34.96	1.94
504	2007/02/05	65.0	35.03	1.94
505	2007/02/06	65.0	35.96	1.99
506	2007/02/07	65.0	36.49	2.02
507	2007/02/08	65.0	37.79	2.08
508	2007/02/09	65.0	38.51	2.11
509	2007/02/12	65.0	39.16	2.15
510	2007/02/13	65.0	39.7	2.17
511	2007/02/14	65.0	40.37	2.22
512	2007/02/15	65.0	41.42	2.28
513	2007/02/16	65.0	41.68	2.31
514	2007/02/26	65.0	44.04	2.44
515	2007/02/27	65.0	40.06	2.22
516	2007/02/28	65.0	42.56	2.37
517	2007/03/01	65.0	41.78	2.34
518	2007/03/02	65.0	42.71	2.39
519	2007/03/05	65.0	42.28	2.37
520	2007/03/06	65.0	42.31	2.37
521	2007/03/07	65.0	43.21	2.42
522	2007/03/08	65.0	44.01	2.47
523	2007/03/09	65.0	43.65	2.45
524	2007/03/12	65.0	44.52	2.51
525	2007/03/13	65.0	45.93	2.6
526	2007/03/14	65.0	45.34	2.58
527	2007/03/15	65.0	46.27	2.63
528	2007/03/16	65.0	45.47	2.59
529	2007/03/19	65.0	45.96	2.62
530	2007/03/20	65.0	46.86	2.67
531	2007/03/21	65.0	47.56	2.71
532	2007/03/22	65.0	47.81	2.74
533	2007/03/23	65.0	48.65	2.79
534	2007/03/26	65.0	50.12	2.89
535	2007/03/27	65.0	50.68	2.93
536	2007/03/28	65.0	50.5	2.9
537	2007/03/29	65.0	48.72	2.79
538	2007/03/30	65.0	49.03	2.82
539	2007/04/02	65.0	50.21	2.83
540	2007/04/03	65.0	51.1	2.87
541	2007/04/04	65.0	51.33	2.88
542	2007/04/05	65.0	52.53	2.95
543	2007/04/06	65.0	53.68	3.02
544	2007/04/09	65.0	54.57	3.08
545	2007/04/10	65.0	54.01	3.09
546	2007/04/11	65.0	54.33	3.13
547	2007/04/12	65.0	55.84	3.22
548	2007/04/13	64.0	55.24	3.18
549	2007/04/16	64.0	56.76	3.27
550	2007/04/17	64.0	58.04	3.37
551	2007/04/18	64.0	59.0	3.52
552	2007/04/19	64.0	55.28	3.38
553	2007/04/20	64.0	57.58	3.57
554	2007/04/23	64.0	59.79	3.76
555	2007/04/24	64.0	57.95	3.79
556	2007/04/25	64.0	55.53	3.78
557	2007/04/26	64.0	54.69	3.83
558	2007/04/27	64.0	49.21	3.84
559	2007/04/30	64.0	49.38	3.87
560	2007/05/08	64.0	51.71	4.05
561	2007/05/09	64.0	51.63	4.07
562	2007/05/10	64.0	52.14	4.12
563	2007/05/11	64.0	51.58	4.09
564	2007/05/14	64.0	51.66	4.11
565	2007/05/15	64.0	49.59	3.94
566	2007/05/16	64.0	50.97	4.05
567	2007/05/17	64.0	52.06	4.14
568	2007/05/18	64.0	52.02	4.14
569	2007/05/21	64.0	53.15	4.23
570	2007/05/22	64.0	54.94	4.37
571	2007/05/23	64.0	56.3	4.48
572	2007/05/24	64.0	55.69	4.44
573	2007/05/25	64.0	56.65	4.5
574	2007/05/28	64.0	58.32	4.62
575	2007/05/29	64.0	59.95	4.74
576	2007/05/30	64.0	55.03	4.35
577	2007/05/31	64.0	52.67	4.11
578	2007/06/01	64.0	48.85	3.77
579	2007/06/04	64.0	44.4	3.44
580	2007/06/05	64.0	45.86	3.49
581	2007/06/06	64.0	46.38	3.54
582	2007/06/07	64.0	48.53	3.7
583	2007/06/08	64.0	49.55	3.78
584	2007/06/11	64.0	51.22	3.87
585	2007/06/12	64.0	53.72	4.01
586	2007/06/13	64.0	55.26	4.17
587	2007/06/14	64.0	54.03	4.08
588	2007/06/15	64.0	53.9	4.06
589	2007/06/18	64.0	55.46	4.18
590	2007/06/19	64.0	55.33	4.21
591	2007/06/20	64.0	53.97	4.1
592	2007/06/21	64.0	54.81	4.13
593	2007/06/22	64.0	51.67	3.86
594	2007/06/25	64.0	47.61	3.55
595	2007/06/26	64.0	48.4	3.6
596	2007/06/27	64.0	49.64	3.68
597	2007/06/28	64.0	46.0	3.4
598	2007/06/29	64.0	43.7	3.22
599	2007/07/02	64.0	44.63	3.32
600	2007/07/03	64.0	45.02	3.35
601	2007/07/04	64.0	43.78	3.25
602	2007/07/05	64.0	40.06	3.0
603	2007/07/06	64.0	42.64	3.19
604	2007/07/09	64.0	43.83	3.28
605	2007/07/10	64.0	42.1	3.15
606	2007/07/11	64.0	42.44	3.18
607	2007/07/12	64.0	43.14	3.24
608	2007/07/13	64.0	43.27	3.23
609	2007/07/16	64.0	41.65	3.13
610	2007/07/17	64.0	42.04	3.18
611	2007/07/18	64.0	42.24	3.19
612	2007/07/19	64.0	42.26	3.2
613	2007/07/20	64.0	43.87	3.31
614	2007/07/23	64.0	46.61	3.52
615	2007/07/24	64.0	46.45	3.52
616	2007/07/25	65.0	49.15	3.74
617	2007/07/26	65.0	49.19	3.76
618	2007/07/27	65.0	49.94	3.82
619	2007/07/30	65.0	50.74	3.92
620	2007/07/31	65.0	51.06	4.01
621	2007/08/01	67.0	48.31	3.85
622	2007/08/02	67.0	49.94	3.98
623	2007/08/03	67.0	50.27	4.02
624	2007/08/06	67.0	51.25	4.15
625	2007/08/07	67.0	50.45	4.08
626	2007/08/08	67.0	49.71	4.01
627	2007/08/09	67.0	49.77	4.0
628	2007/08/10	67.0	51.22	3.99
629	2007/08/13	67.0	53.01	4.12
630	2007/08/14	67.0	53.43	4.15
631	2007/08/15	67.0	52.15	4.08
632	2007/08/16	67.0	51.85	4.08
633	2007/08/17	67.0	51.27	4.05
634	2007/08/20	67.0	53.44	4.22
635	2007/08/21	67.0	54.08	4.27
636	2007/08/22	67.0	53.82	4.33
637	2007/08/23	67.0	54.22	4.38
638	2007/08/24	67.0	54.52	4.41
639	2007/08/27	67.0	53.98	4.39
640	2007/08/28	67.0	53.53	4.36
641	2007/08/29	67.0	52.34	4.37
642	2007/08/30	67.0	53.88	4.53
643	2007/08/31	67.0	54.46	4.55
644	2007/09/03	67.0	56.12	4.7
645	2007/09/04	67.0	56.04	4.67
646	2007/09/05	67.0	55.9	4.67
647	2007/09/06	67.0	56.23	4.73
648	2007/09/07	67.0	54.77	4.62
649	2007/09/10	67.0	55.95	4.74
650	2007/09/11	67.0	52.8	4.45
651	2007/09/12	67.0	53.75	4.51
652	2007/09/13	67.0	54.85	4.59
653	2007/09/14	67.0	55.29	4.63
654	2007/09/17	67.0	57.24	4.78
655	2007/09/18	67.0	58.95	4.91
656	2007/09/19	67.0	58.1	4.85
657	2007/09/20	67.0	58.62	4.88
658	2007/09/21	67.0	57.83	4.82
659	2007/09/24	67.0	58.64	4.87
660	2007/09/25	67.0	57.78	4.82
661	2007/09/26	67.0	56.52	4.72
662	2007/09/27	67.0	56.89	4.76
663	2007/09/28	67.0	58.22	4.86
664	2007/10/08	67.0	58.11	4.6
