code	display_name	date	weight
600759.XSHG	洲际油气	2018-09-30	0.163
600750.XSHG	江中药业	2018-09-30	0.115
600751.XSHG	海航科技	2018-09-30	0.305
600754.XSHG	锦江股份	2018-09-30	0.12
600755.XSHG	厦门国贸	2018-09-30	0.272
600757.XSHG	长江传媒	2018-09-30	0.108
600039.XSHG	四川路桥	2018-09-30	0.196
002589.XSHE	瑞康医药	2018-09-30	0.382
002414.XSHE	高德红外	2018-09-30	0.118
603816.XSHG	顾家家居	2018-09-30	0.196
600037.XSHG	歌华有线	2018-09-30	0.201
002147.XSHE	新光圆成	2018-09-30	0.328
002410.XSHE	广联达	2018-09-30	0.609
002416.XSHE	爱施德	2018-09-30	0.063
000766.XSHE	通化金马	2018-09-30	0.091
002064.XSHE	华峰氨纶	2018-09-30	0.152
600536.XSHG	中国软件	2018-09-30	0.264
300202.XSHE	聚龙股份	2018-09-30	0.076
002093.XSHE	国脉科技	2018-09-30	0.114
600108.XSHG	亚盛集团	2018-09-30	0.141
600325.XSHG	华发股份	2018-09-30	0.369
000400.XSHE	许继电气	2018-09-30	0.138
000401.XSHE	冀东水泥	2018-09-30	0.298
600240.XSHG	华业资本	2018-09-30	0.279
600329.XSHG	中新药业	2018-09-30	0.146
000813.XSHE	德展健康	2018-09-30	0.218
002665.XSHE	首航节能	2018-09-30	0.179
600970.XSHG	中材国际	2018-09-30	0.217
600971.XSHG	恒源煤电	2018-09-30	0.096
002663.XSHE	普邦股份	2018-09-30	0.089
000566.XSHE	海南海药	2018-09-30	0.181
600978.XSHG	宜华生活	2018-09-30	0.204
000563.XSHE	陕国投A	2018-09-30	0.173
002465.XSHE	海格通信	2018-09-30	0.396
002463.XSHE	沪电股份	2018-09-30	0.225
002709.XSHE	天赐材料	2018-09-30	0.125
002707.XSHE	众信旅游	2018-09-30	0.139
002701.XSHE	奥瑞金	2018-09-30	0.19
603444.XSHG	吉比特	2018-09-30	0.111
000960.XSHE	锡业股份	2018-09-30	0.262
000969.XSHE	安泰科技	2018-09-30	0.103
600409.XSHG	三友化工	2018-09-30	0.263
000703.XSHE	恒逸石化	2018-09-30	0.589
002841.XSHE	视源股份	2018-09-30	0.12
300026.XSHE	红日药业	2018-09-30	0.196
300146.XSHE	汤臣倍健	2018-09-30	0.525
002092.XSHE	中泰化学	2018-09-30	0.34
601020.XSHG	华钰矿业	2018-09-30	0.053
002563.XSHE	森马服饰	2018-09-30	0.183
000636.XSHE	风华高科	2018-09-30	0.357
300418.XSHE	昆仑万维	2018-09-30	0.27
002368.XSHE	太极股份	2018-09-30	0.253
002366.XSHE	台海核电	2018-09-30	0.158
600718.XSHG	东软集团	2018-09-30	0.319
600869.XSHG	智慧能源	2018-09-30	0.123
600155.XSHG	华创阳安	2018-09-30	0.104
600862.XSHG	中航高科	2018-09-30	0.074
600863.XSHG	内蒙华电	2018-09-30	0.198
600158.XSHG	中体产业	2018-09-30	0.174
300244.XSHE	迪安诊断	2018-09-30	0.152
002517.XSHE	恺英网络	2018-09-30	0.154
002285.XSHE	世联行	2018-09-30	0.19
002512.XSHE	达华智能	2018-09-30	0.193
600141.XSHG	兴发集团	2018-09-30	0.146
300159.XSHE	新研股份	2018-09-30	0.2
600143.XSHG	金发科技	2018-09-30	0.262
000039.XSHE	中集集团	2018-09-30	0.301
000031.XSHE	中粮地产	2018-09-30	0.182
002190.XSHE	成飞集成	2018-09-30	0.096
002191.XSHE	劲嘉股份	2018-09-30	0.224
600787.XSHG	中储股份	2018-09-30	0.229
002195.XSHE	二三四五	2018-09-30	0.363
600664.XSHG	哈药股份	2018-09-30	0.177
603589.XSHG	口子窖	2018-09-30	0.448
000528.XSHE	柳工	2018-09-30	0.262
600169.XSHG	太原重工	2018-09-30	0.13
600366.XSHG	宁波韵升	2018-09-30	0.104
603188.XSHG	ST亚邦	2018-09-30	0.116
002030.XSHE	达安基因	2018-09-30	0.307
002745.XSHE	木林森	2018-09-30	0.206
002038.XSHE	双鹭药业	2018-09-30	0.433
002428.XSHE	云南锗业	2018-09-30	0.109
002583.XSHE	海能达	2018-09-30	0.229
603225.XSHG	新凤鸣	2018-09-30	0.075
002426.XSHE	胜利精密	2018-09-30	0.207
002588.XSHE	史丹利	2018-09-30	0.082
002424.XSHE	贵州百灵	2018-09-30	0.126
603899.XSHG	晨光文具	2018-09-30	0.252
603369.XSHG	今世缘	2018-09-30	0.269
600565.XSHG	迪马股份	2018-09-30	0.129
600563.XSHG	法拉电子	2018-09-30	0.191
603766.XSHG	隆鑫通用	2018-09-30	0.163
600216.XSHG	浙江医药	2018-09-30	0.177
002384.XSHE	东山精密	2018-09-30	0.317
000596.XSHE	古井贡酒	2018-09-30	0.275
000592.XSHE	平潭发展	2018-09-30	0.126
000988.XSHE	华工科技	2018-09-30	0.252
000987.XSHE	越秀金控	2018-09-30	0.058
000598.XSHE	兴蓉环境	2018-09-30	0.231
000980.XSHE	众泰汽车	2018-09-30	0.105
002635.XSHE	安洁科技	2018-09-30	0.131
002920.XSHE	德赛西威	2018-09-30	0.074
300182.XSHE	捷成股份	2018-09-30	0.249
600282.XSHG	南钢股份	2018-09-30	0.292
600280.XSHG	中央商场	2018-09-30	0.149
603556.XSHG	海兴电力	2018-09-30	0.086
600823.XSHG	世茂股份	2018-09-30	0.195
600827.XSHG	百联股份	2018-09-30	0.223
000778.XSHE	新兴铸管	2018-09-30	0.358
600939.XSHG	重庆建工	2018-09-30	0.082
600737.XSHG	中粮糖业	2018-09-30	0.241
002358.XSHE	森源电气	2018-09-30	0.202
002815.XSHE	崇达技术	2018-09-30	0.137
002818.XSHE	富森美	2018-09-30	0.1
300115.XSHE	长盈精密	2018-09-30	0.169
300116.XSHE	坚瑞沃能	2018-09-30	0.06
300113.XSHE	顺网科技	2018-09-30	0.19
002699.XSHE	美盛文化	2018-09-30	0.173
002491.XSHE	通鼎互联	2018-09-30	0.22
601689.XSHG	拓普集团	2018-09-30	0.11
002390.XSHE	信邦制药	2018-09-30	0.143
601811.XSHG	新华文轩	2018-09-30	0.045
002254.XSHE	泰和新材	2018-09-30	0.155
000078.XSHE	海王生物	2018-09-30	0.187
002251.XSHE	步步高	2018-09-30	0.096
002250.XSHE	联化科技	2018-09-30	0.159
600743.XSHG	华远地产	2018-09-30	0.07
600623.XSHG	华谊集团	2018-09-30	0.147
601200.XSHG	上海环境	2018-09-30	0.154
603806.XSHG	福斯特	2018-09-30	0.072
002078.XSHE	太阳纸业	2018-09-30	0.402
002174.XSHE	游族网络	2018-09-30	0.202
002176.XSHE	江特电机	2018-09-30	0.273
002179.XSHE	中航光电	2018-09-30	0.497
002073.XSHE	软控股份	2018-09-30	0.127
000006.XSHE	深振业A	2018-09-30	0.156
600521.XSHG	华海药业	2018-09-30	0.442
600151.XSHG	航天机电	2018-09-30	0.127
600525.XSHG	长园集团	2018-09-30	0.294
600481.XSHG	双良节能	2018-09-30	0.082
600528.XSHG	中铁工业	2018-09-30	0.355
603328.XSHG	依顿电子	2018-09-30	0.088
000008.XSHE	神州高铁	2018-09-30	0.267
000009.XSHE	中国宝安	2018-09-30	0.302
600138.XSHG	中青旅	2018-09-30	0.271
603056.XSHG	德邦股份	2018-09-30	0.074
002407.XSHE	多氟多	2018-09-30	0.209
002400.XSHE	省广集团	2018-09-30	0.16
600259.XSHG	广晟有色	2018-09-30	0.108
000829.XSHE	天音控股	2018-09-30	0.134
600312.XSHG	平高电气	2018-09-30	0.122
600315.XSHG	上海家化	2018-09-30	0.301
600316.XSHG	洪都航空	2018-09-30	0.118
600317.XSHG	营口港	2018-09-30	0.136
000418.XSHE	小天鹅A	2018-09-30	0.305
000825.XSHE	太钢不锈	2018-09-30	0.399
600256.XSHG	广汇能源	2018-09-30	0.546
002672.XSHE	东江环保	2018-09-30	0.18
002670.XSHE	国盛金控	2018-09-30	0.246
600967.XSHG	内蒙一机	2018-09-30	0.335
000552.XSHE	靖远煤电	2018-09-30	0.108
000553.XSHE	沙隆达A	2018-09-30	0.174
002477.XSHE	雏鹰农牧	2018-09-30	0.188
002408.XSHE	齐翔腾达	2018-09-30	0.332
002479.XSHE	富春环保	2018-09-30	0.069
600004.XSHG	白云机场	2018-09-30	0.384
600557.XSHG	康缘药业	2018-09-30	0.137
600006.XSHG	东风汽车	2018-09-30	0.094
600418.XSHG	江淮汽车	2018-09-30	0.197
600416.XSHG	湘电股份	2018-09-30	0.133
600410.XSHG	华胜天成	2018-09-30	0.26
000732.XSHE	泰禾集团	2018-09-30	0.236
000738.XSHE	航发控制	2018-09-30	0.187
603025.XSHG	大豪科技	2018-09-30	0.043
600917.XSHG	重庆燃气	2018-09-30	0.04
002916.XSHE	深南电路	2018-09-30	0.186
002603.XSHE	以岭药业	2018-09-30	0.233
002600.XSHE	领益智造	2018-09-30	0.116
300010.XSHE	立思辰	2018-09-30	0.169
300156.XSHE	神雾环保	2018-09-30	0.103
002212.XSHE	南洋股份	2018-09-30	0.149
000600.XSHE	建投能源	2018-09-30	0.117
002359.XSHE	北讯集团	2018-09-30	0.307
002353.XSHE	杰瑞股份	2018-09-30	0.266
002354.XSHE	天神娱乐	2018-09-30	0.117
600811.XSHG	东方集团	2018-09-30	0.387
600879.XSHG	航天电子	2018-09-30	0.437
600875.XSHG	东方电气	2018-09-30	0.239
600874.XSHG	创业环保	2018-09-30	0.108
600872.XSHG	中炬高新	2018-09-30	0.489
601098.XSHG	中南传媒	2018-09-30	0.256
601777.XSHG	力帆股份	2018-09-30	0.092
002131.XSHE	利欧股份	2018-09-30	0.203
600687.XSHG	刚泰控股	2018-09-30	0.055
002509.XSHE	天广中茂	2018-09-30	0.111
002505.XSHE	大康农业	2018-09-30	0.151
603885.XSHG	吉祥航空	2018-09-30	0.207
002506.XSHE	协鑫集成	2018-09-30	0.29
601928.XSHG	凤凰传媒	2018-09-30	0.14
002503.XSHE	搜于特	2018-09-30	0.119
300273.XSHE	和佳股份	2018-09-30	0.098
000049.XSHE	德赛电池	2018-09-30	0.099
600673.XSHG	东阳光科	2018-09-30	0.356
600179.XSHG	安通控股	2018-09-30	0.206
600120.XSHG	浙江东方	2018-09-30	0.165
600171.XSHG	上海贝岭	2018-09-30	0.182
002180.XSHE	纳思达	2018-09-30	0.164
002183.XSHE	怡亚通	2018-09-30	0.273
600777.XSHG	新潮能源	2018-09-30	0.138
600773.XSHG	西藏城投	2018-09-30	0.11
600770.XSHG	综艺股份	2018-09-30	0.134
600195.XSHG	中牧股份	2018-09-30	0.132
000519.XSHE	中兵红箭	2018-09-30	0.162
600058.XSHG	五矿发展	2018-09-30	0.098
600056.XSHG	中国医药	2018-09-30	0.274
600053.XSHG	九鼎投资	2018-09-30	0.052
000513.XSHE	丽珠集团	2018-09-30	0.331
300274.XSHE	阳光电源	2018-09-30	0.211
002002.XSHE	鸿达兴业	2018-09-30	0.091
002004.XSHE	华邦健康	2018-09-30	0.214
002439.XSHE	启明星辰	2018-09-30	0.296
002431.XSHE	棕榈股份	2018-09-30	0.172
600458.XSHG	时代新材	2018-09-30	0.102
002434.XSHE	万里扬	2018-09-30	0.164
002437.XSHE	誉衡药业	2018-09-30	0.115
603377.XSHG	东方时尚	2018-09-30	0.074
600511.XSHG	国药股份	2018-09-30	0.242
600517.XSHG	置信电气	2018-09-30	0.073
000581.XSHE	威孚高科	2018-09-30	0.341
000587.XSHE	金洲慈航	2018-09-30	0.089
300055.XSHE	万邦达	2018-09-30	0.181
300199.XSHE	翰宇药业	2018-09-30	0.158
002642.XSHE	荣之联	2018-09-30	0.105
300197.XSHE	铁汉生态	2018-09-30	0.223
300058.XSHE	蓝色光标	2018-09-30	0.205
600426.XSHG	华鲁恒升	2018-09-30	0.591
300297.XSHE	蓝盾股份	2018-09-30	0.129
600422.XSHG	昆药集团	2018-09-30	0.121
600298.XSHG	安琪酵母	2018-09-30	0.408
300291.XSHE	华录百纳	2018-09-30	0.071
600291.XSHG	西水股份	2018-09-30	0.246
600428.XSHG	中远海特	2018-09-30	0.09
600292.XSHG	远达环保	2018-09-30	0.068
002317.XSHE	众生药业	2018-09-30	0.172
000887.XSHE	中鼎股份	2018-09-30	0.26
600835.XSHG	上海机电	2018-09-30	0.15
600839.XSHG	四川长虹	2018-09-30	0.306
600062.XSHG	华润双鹤	2018-09-30	0.254
603019.XSHG	中科曙光	2018-09-30	0.717
000762.XSHE	西藏矿业	2018-09-30	0.124
000761.XSHE	本钢板材	2018-09-30	0.056
000541.XSHE	佛山照明	2018-09-30	0.115
002399.XSHE	海普瑞	2018-09-30	0.195
300376.XSHE	易事特	2018-09-30	0.133
002544.XSHE	杰赛科技	2018-09-30	0.127
002268.XSHE	卫士通	2018-09-30	0.37
601801.XSHG	皖新传媒	2018-09-30	0.134
000089.XSHE	深圳机场	2018-09-30	0.254
002261.XSHE	拓维信息	2018-09-30	0.087
002266.XSHE	浙富控股	2018-09-30	0.174
600884.XSHG	杉杉股份	2018-09-30	0.281
600885.XSHG	宏发股份	2018-09-30	0.276
600639.XSHG	浦东金桥	2018-09-30	0.086
603658.XSHG	安图生物	2018-09-30	0.171
600881.XSHG	亚泰集团	2018-09-30	0.179
601233.XSHG	桐昆股份	2018-09-30	0.503
600633.XSHG	浙数文化	2018-09-30	0.169
600635.XSHG	大众公用	2018-09-30	0.208
601608.XSHG	中信重工	2018-09-30	0.145
002041.XSHE	登海种业	2018-09-30	0.068
002048.XSHE	宁波华翔	2018-09-30	0.125
002049.XSHE	紫光国微	2018-09-30	0.561
600748.XSHG	上实发展	2018-09-30	0.079
600499.XSHG	科达洁能	2018-09-30	0.22
300383.XSHE	光环新网	2018-09-30	0.443
600126.XSHG	杭钢股份	2018-09-30	0.073
600125.XSHG	铁龙物流	2018-09-30	0.235
601872.XSHG	招商轮船	2018-09-30	0.244
600122.XSHG	宏图高科	2018-09-30	0.209
000012.XSHE	南玻A	2018-09-30	0.162
603888.XSHG	新华网	2018-09-30	0.099
600086.XSHG	东方金钰	2018-09-30	0.206
603877.XSHG	太平鸟	2018-09-30	0.039
002373.XSHE	千方科技	2018-09-30	0.273
300287.XSHE	飞利信	2018-09-30	0.197
600648.XSHG	外高桥	2018-09-30	0.206
600649.XSHG	城投控股	2018-09-30	0.22
603659.XSHG	璞泰来	2018-09-30	0.092
600645.XSHG	中源协和	2018-09-30	0.194
600642.XSHG	申能股份	2018-09-30	0.42
600643.XSHG	爱建集团	2018-09-30	0.303
600640.XSHG	号百控股	2018-09-30	0.092
000547.XSHE	航天发展	2018-09-30	0.251
600064.XSHG	南京高科	2018-09-30	0.196
000543.XSHE	皖能电力	2018-09-30	0.148
600060.XSHG	海信电器	2018-09-30	0.238
600307.XSHG	酒钢宏兴	2018-09-30	0.203
000937.XSHE	冀中能源	2018-09-30	0.133
000426.XSHE	兴业矿业	2018-09-30	0.148
000930.XSHE	中粮生化	2018-09-30	0.274
600300.XSHG	维维股份	2018-09-30	0.11
600996.XSHG	贵广网络	2018-09-30	0.068
600993.XSHG	马应龙	2018-09-30	0.138
002681.XSHE	奋达科技	2018-09-30	0.087
002440.XSHE	闰土股份	2018-09-30	0.228
000979.XSHE	中弘股份	2018-09-30	0.165
002444.XSHE	巨星科技	2018-09-30	0.165
300315.XSHE	掌趣科技	2018-09-30	0.331
600545.XSHG	卓郎智能	2018-09-30	0.134
600017.XSHG	日照港	2018-09-30	0.173
600392.XSHG	盛和资源	2018-09-30	0.317
600393.XSHG	粤泰股份	2018-09-30	0.086
600466.XSHG	蓝光发展	2018-09-30	0.195
600395.XSHG	盘江股份	2018-09-30	0.114
600717.XSHG	天津港	2018-09-30	0.191
000727.XSHE	华东科技	2018-09-30	0.145
000681.XSHE	视觉中国	2018-09-30	0.297
000729.XSHE	燕京啤酒	2018-09-30	0.259
000685.XSHE	中山公用	2018-09-30	0.2
000686.XSHE	东北证券	2018-09-30	0.261
300166.XSHE	东方国信	2018-09-30	0.274
601019.XSHG	山东出版	2018-09-30	0.06
601016.XSHG	节能风电	2018-09-30	0.137
600908.XSHG	无锡银行	2018-09-30	0.162
600266.XSHG	北京城建	2018-09-30	0.247
600267.XSHG	海正药业	2018-09-30	0.208
600260.XSHG	凯乐科技	2018-09-30	0.26
000830.XSHE	鲁西化工	2018-09-30	0.486
300002.XSHE	神州泰岳	2018-09-30	0.16
300001.XSHE	特锐德	2018-09-30	0.185
002345.XSHE	潮宏基	2018-09-30	0.082
002344.XSHE	海宁皮城	2018-09-30	0.093
002342.XSHE	巨力索具	2018-09-30	0.071
002340.XSHE	格林美	2018-09-30	0.45
002221.XSHE	东华能源	2018-09-30	0.257
002223.XSHE	鱼跃医疗	2018-09-30	0.346
000750.XSHE	国海证券	2018-09-30	0.303
603169.XSHG	兰石重装	2018-09-30	0.064
000612.XSHE	焦作万方	2018-09-30	0.135
000758.XSHE	中色股份	2018-09-30	0.174
600848.XSHG	上海临港	2018-09-30	0.2
603515.XSHG	欧普照明	2018-09-30	0.13
601168.XSHG	西部矿业	2018-09-30	0.355
002839.XSHE	张家港行	2018-09-30	0.156
002831.XSHE	裕同科技	2018-09-30	0.177
002127.XSHE	南极电商	2018-09-30	0.289
002129.XSHE	中环股份	2018-09-30	0.378
002128.XSHE	露天煤业	2018-09-30	0.169
600694.XSHG	大商股份	2018-09-30	0.128
600597.XSHG	光明乳业	2018-09-30	0.179
600594.XSHG	益佰制药	2018-09-30	0.143
600598.XSHG	北大荒	2018-09-30	0.213
300266.XSHE	兴源环境	2018-09-30	0.095
600600.XSHG	青岛啤酒	2018-09-30	0.362
600161.XSHG	天坛生物	2018-09-30	0.245
600160.XSHG	巨化股份	2018-09-30	0.311
600167.XSHG	联美控股	2018-09-30	0.062
600166.XSHG	福田汽车	2018-09-30	0.266
603568.XSHG	伟明环保	2018-09-30	0.109
603569.XSHG	长久物流	2018-09-30	0.031
600765.XSHG	中航重机	2018-09-30	0.128
600760.XSHG	中航沈飞	2018-09-30	0.459
600184.XSHG	光电股份	2018-09-30	0.075
600187.XSHG	国中水务	2018-09-30	0.118
600183.XSHG	生益科技	2018-09-30	0.352
603868.XSHG	飞科电器	2018-09-30	0.073
600022.XSHG	山东钢铁	2018-09-30	0.356
000501.XSHE	鄂武商A	2018-09-30	0.12
600021.XSHG	上海电力	2018-09-30	0.237
600026.XSHG	中远海能	2018-09-30	0.171
001696.XSHE	宗申动力	2018-09-30	0.094
002155.XSHE	湖南黄金	2018-09-30	0.164
002152.XSHE	广电运通	2018-09-30	0.204
002019.XSHE	亿帆医药	2018-09-30	0.235
002013.XSHE	中航机电	2018-09-30	0.346
002011.XSHE	盾安环境	2018-09-30	0.107
601966.XSHG	玲珑轮胎	2018-09-30	0.234
603883.XSHG	老百姓	2018-09-30	0.166
601969.XSHG	海南矿业	2018-09-30	0.06
600500.XSHG	中化国际	2018-09-30	0.216
600503.XSHG	华丽家族	2018-09-30	0.175
600335.XSHG	国机汽车	2018-09-30	0.131
000806.XSHE	银河生物	2018-09-30	0.067
000807.XSHE	云铝股份	2018-09-30	0.259
600338.XSHG	西藏珠峰	2018-09-30	0.136
000572.XSHE	海马汽车	2018-09-30	0.097
300043.XSHE	星辉娱乐	2018-09-30	0.069
002657.XSHE	中科金财	2018-09-30	0.121
600460.XSHG	士兰微	2018-09-30	0.276
600435.XSHG	北方导航	2018-09-30	0.209
000970.XSHE	中科三环	2018-09-30	0.221
000878.XSHE	云南铜业	2018-09-30	0.237
000977.XSHE	浪潮信息	2018-09-30	0.615
000975.XSHE	银泰资源	2018-09-30	0.253
600348.XSHG	阳泉煤业	2018-09-30	0.21
000877.XSHE	天山股份	2018-09-30	0.158
300324.XSHE	旋极信息	2018-09-30	0.303
002299.XSHE	圣农发展	2018-09-30	0.257
002308.XSHE	威创股份	2018-09-30	0.119
000656.XSHE	金科股份	2018-09-30	0.421
002302.XSHE	西部建设	2018-09-30	0.161
601880.XSHG	大连港	2018-09-30	0.182
603000.XSHG	人民网	2018-09-30	0.125
000718.XSHE	苏宁环球	2018-09-30	0.156
600808.XSHG	马钢股份	2018-09-30	0.354
000712.XSHE	锦龙股份	2018-09-30	0.109
600801.XSHG	华新水泥	2018-09-30	0.291
000488.XSHE	晨鸣纸业	2018-09-30	0.27
300134.XSHE	大富科技	2018-09-30	0.134
601128.XSHG	常熟银行	2018-09-30	0.2
601127.XSHG	小康股份	2018-09-30	0.094
300032.XSHE	金龙机电	2018-09-30	0.05
300039.XSHE	上海凯宝	2018-09-30	0.099
300133.XSHE	华策影视	2018-09-30	0.198
600584.XSHG	长电科技	2018-09-30	0.43
